Year,Name,Position,Institution,SubInstitution,Education,AffiliationId,carnegie_id,PrimarySample,level_0,index,StateSystem,FixedPosition
2010,John R Schol,Ex Officio Trustee,American University,,,181401687.0,131159.0,True,,,,"Trustee, Ex Officio"
2010,Mark L Schneider,Trustee,American University,,UC Berkeley 1963 BA: San Jose State MA,181401687.0,131159.0,True,,,,Trustee
2010,Marc N Duber,Trustee,American University,,American U 1981 BS,181401687.0,131159.0,True,,,,Trustee
2010,Neal A Sharma,Trustee,American University,,American U 1998 BA,181401687.0,131159.0,True,,,,Trustee
2010,Gisela B Huberman,Trustee,American University,,"George Washington 1964 AB, 1965 MA, 1970 PhD; American U 1980 JD",181401687.0,131159.0,True,,,,Trustee
2010,Fred M Manchur,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,Ken Denslow,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,C Garland Dulan,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,Jerome Davis,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,Rodney A Grove,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,Edwin Hernandez,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,Roscoe Howard,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,Jay Gallimore,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,Gerry D Karst,Chairman,Andrews University,,,102298084.0,168740.0,True,,,,Board President
2010,Don Livesay,Vice Chairman,Andrews University,,,102298084.0,168740.0,True,,,,Board Vice President
2010,Nielserik A Andreasen,Secretary of the Board,Andrews University,,,102298084.0,168740.0,True,,,,Other Board Member
2010,Loren Hamel,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,Cletus R Georges,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,Robert E Lemon,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,Sandra K Johnson,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,Matthew Bediako,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,Donald W Corkum,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,Naomi Mckenzie,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,Lynn S Gray,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,Juan R Prestol,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,Paul A Stokstad,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,Edward E Zinke,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,Lynne K Waihee,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,Garry Sudds,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,Donald C Schneider,Trustee,Andrews University,,Union Col (NE); Andrews,102298084.0,168740.0,True,,,,Trustee
2010,Margaret Mcfarland,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,David R Rowe,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,Max A Trevino,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,Barbara J Randall,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,Dolores E Slikkers,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,Gary Thurber,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,Jan Paulsen,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,David Weigley,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,Rebekah May Wang Cheng,Trustee,Andrews University,,Loma Linda 1978 MD,102298084.0,168740.0,True,,,,Trustee
2010,Dana L Wales,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,Danielle Wuchenich,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,Max Torkelsen Ii,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,William G C Murdoch,Trustee,Andrews University,,Andrews 1967,102298084.0,168740.0,True,,,,Trustee
2010,Glynn Scott,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2010,Dennis W Deconcini,Treasurer,Arizona Board of Regents,,"Arizona 1959, 1963 JD",138006243.0,,True,,,,Other Board Member
2010,Ross Meyer,Regent,Arizona Board of Regents,,,138006243.0,,True,,,,Regent
2010,Bob Mclendon,Regent,Arizona Board of Regents,,Arizona State,138006243.0,,True,,,,Regent
2010,Ernest Calderon,President,Arizona Board of Regents,,Northern Arizona; Arizona,138006243.0,,True,,,,Board President
2010,Fred Duval,Vice President,Arizona Board of Regents,,,138006243.0,,True,,,,Board Vice President
2010,Robert Bulla,Regent,Arizona Board of Regents,,Arizona State,138006243.0,,True,,,,Regent
2010,Jennifer Lyn Ginther,Student Regent,Arizona Board of Regents,,,138006243.0,,True,,,,Regent
2010,Anne L Mariucci,Regent,Arizona Board of Regents,,Arizona,138006243.0,,True,,,,Regent
2010,Luann Leonard,Regent,Arizona Board of Regents,,Arizona State; Northern Arizona,138006243.0,,True,,,,Regent
2010,Fred Boice,Regent,Arizona Board of Regents,,Occidental,138006243.0,,True,,,,Regent
2010,Janice K Jan Brewer,Ex Officio Regent,Arizona Board of Regents,,,203172682.0,,True,,,,"Regent, Ex Officio"
2010,Thomas C Tom Horne,Ex Officio Regent,Arizona Board of Regents,,Harvard 1970 JD,138006243.0,,True,,,,"Regent, Ex Officio"
2010,Debra Friedman,University Vice President,Arizona Board of Regents,College Of Public Programs,,55732556.0,104151.0,True,1.0,750.0,Arizona Board of Regents,Board Vice President
2010,Keith D Hjelmstad,University Vice President,Arizona Board of Regents,,,55732556.0,104151.0,True,2.0,752.0,Arizona Board of Regents,Board Vice President
2010,Jean N Humphries,"Assistant Vice President, Business and Finance",Arizona Board of Regents,,,55732556.0,104151.0,True,3.0,753.0,Arizona Board of Regents,Board Vice President
2010,Frederick Fred Corey,Director,Arizona Board of Regents,School Of Letters And Sciences,,55732556.0,104151.0,True,4.0,759.0,Arizona Board of Regents,Director
2010,Elizabeth D Capaldi,Executive Vice President,Arizona Board of Regents,,,55732556.0,104151.0,True,5.0,763.0,Arizona Board of Regents,Board Vice President
2010,Robert R Bob Riley,Ex Officio President,Auburn University,,Alabama 1965 BS,82497590.0,100858.0,True,,,,"Board President, Ex Officio"
2010,Samuel L Ginn,At Large Member,Auburn University,,Auburn 1959 BS,82497590.0,100858.0,True,,,,Trustee
2010,D Gaines Lanier,Trustee,Auburn University,,Auburn 1974 BS,82497590.0,100858.0,True,,,,Trustee
2010,Robert E Lowder,Trustee,Auburn University,,Auburn 1964 BS,82497590.0,100858.0,True,,,,Trustee
