Year,Name,Position,Institution,SubInstitution,Education,AffiliationId,carnegie_id,PrimarySample,level_0,index,StateSystem,FixedPosition
2007,Richard C. Cahn,Trustee,Adelphi University,,,71965598.0,188429.0,True,,,,Trustee
2007,Jeffrey R. Greene,Trustee,Adelphi University,,,71965598.0,188429.0,True,,,,Trustee
2007,Joan S. Girgus,Trustee,Adelphi University,,Sarah Lawrence BA; New School MA. PhD,71965598.0,188429.0,True,,,,Trustee
2007,Douglas J. Green,Trustee,Adelphi University,,,71965598.0,188429.0,True,,,,Trustee
2007,Robert W. Gary,Trustee,Adelphi University,,,71965598.0,188429.0,True,,,,Trustee
2007,Michael Campbell,Chairman,Adelphi University,,,71965598.0,188429.0,True,,,,Board President
2007,Carol A. Ammon,Trustee,Adelphi University,,,71965598.0,188429.0,True,,,,Trustee
2007,"CAPT Robert G. Darling, USN",Director,Adelphi University,,,71965598.0,188429.0,True,,,,Trustee
2007,John C. Bierwirth,Trustee,Adelphi University,,,71965598.0,188429.0,True,,,,Trustee
2007,John J. Gutleber,Secretary,Adelphi University,,,71965598.0,188429.0,True,,,,Other Board Member
2007,Joseph A. Gregori,Trustee,Adelphi University,,,71965598.0,188429.0,True,,,,Trustee
2007,Gerry House,Trustee,Adelphi University,,,71965598.0,188429.0,True,,,,Trustee
2007,Steven N. Fischer,Chairman Emeritus,Adelphi University,,,71965598.0,188429.0,True,,,,Board President
2007,Palmina R. Grella,Trustee,Adelphi University,,,71965598.0,188429.0,True,,,,Trustee
2007,Stephanie Bennett-Smith,Trustee,American University,,,181401687.0,131159.0,True,,,,Trustee
2007,John R. Schol,Trustee,American University,,,181401687.0,131159.0,True,,,,Trustee
2007,Mark L. Schneider,Trustee,American University,,,181401687.0,131159.0,True,,,,Trustee
2007,Arthur J. Rothkopf,Trustee,American University,,,181401687.0,131159.0,True,,,,Trustee
2007,Neal A. Sharma,Trustee,American University,,,181401687.0,131159.0,True,,,,Trustee
2007,Margery Kraus,Trustee,American University,,,181401687.0,131159.0,True,,,,Trustee
2007,A. Robyn Mathias,Trustee,American University,,,181401687.0,131159.0,True,,,,Trustee
2007,"C. Nicholas Keating, Jr",Trustee,American University,,,181401687.0,131159.0,True,,,,Trustee
2007,Matthew S. Pittinsky,Trustee,American University,,,181401687.0,131159.0,True,,,,Trustee
2007,Edward R. Carr,Trustee,American University,,,181401687.0,131159.0,True,,,,Trustee
2007,Regina L. Muehlhauser,Trustee,American University,,,181401687.0,131159.0,True,,,,Trustee
2007,Fuad EI-Hibri,Trustee,American University,,,181401687.0,131159.0,True,,,,Trustee
2007,Hani M. S. Farsi,Trustee,American University,,,181401687.0,131159.0,True,,,,Trustee
2007,David M. Carmen,Trustee,American University,,,181401687.0,131159.0,True,,,,Trustee
2007,Gisela B. Huberman,Trustee,American University,,,181401687.0,131159.0,True,,,,Trustee
2007,David R. Drobis,Trustee,American University,,,181401687.0,131159.0,True,,,,Trustee
2007,Jerome King Del Pino,Trustee,American University,,,181401687.0,131159.0,True,,,,Trustee
2007,Gary D. Cohn,Trustee,American University,,,181401687.0,131159.0,True,,,,Trustee
2007,Jack C. Cassell,Trustee,American University,,,181401687.0,131159.0,True,,,,Trustee
2007,Pamela M. Deese,Trustee,American University,,,181401687.0,131159.0,True,,,,Trustee
