carnegie_id,AffiliationId,year,student.size,student.enrollment.all,student.demographics.race_ethnicity.white,student.demographics.race_ethnicity.black,student.demographics.race_ethnicity.hispanic,student.demographics.race_ethnicity.asian,student.demographics.race_ethnicity.aian,student.demographics.race_ethnicity.nhpi,student.demographics.race_ethnicity.two_or_more,student.demographics.race_ethnicity.non_resident_alien,student.demographics.race_ethnicity.unknown,student.demographics.race_ethnicity.white_non_hispanic,student.demographics.race_ethnicity.black_non_hispanic,student.demographics.race_ethnicity.asian_pacific_islander,student.demographics.race_ethnicity.aian_prior_2009,student.demographics.race_ethnicity.hispanic_prior_2009,student.demographics.race_ethnicity.unknown_2000,student.demographics.race_ethnicity.white_2000,student.demographics.race_ethnicity.black_2000,student.demographics.race_ethnicity.api_2000,student.demographics.race_ethnicity.aian_2000,student.demographics.race_ethnicity.hispanic_2000
100663.0,32389192.0,2001,9183.0,,,,,,,,,0.033,0.0255,0.5939,0.3048,0.0299,0.0035,0.0094,,,,,,
100663.0,32389192.0,2002,9714.0,,,,,,,,,0.0338,0.024,0.5928,0.3057,0.0292,0.0043,0.0102,,,,,,
100663.0,32389192.0,2003,10381.0,,,,,,,,,0.0353,0.0218,0.5729,0.3241,0.0301,0.0051,0.0109,,,,,,
100663.0,32389192.0,2004,10854.0,,,,,,,,,0.0301,0.0209,0.5751,0.3274,0.0319,0.0036,0.011,,,,,,
100663.0,32389192.0,2005,11060.0,,,,,,,,,0.0239,0.0217,0.5843,0.3212,0.0338,0.0042,0.0109,,,,,,
100663.0,32389192.0,2006,10884.0,,,,,,,,,0.0232,0.0222,0.5906,0.3074,0.0394,0.0045,0.0127,,,,,,
100663.0,32389192.0,2007,10381.0,,,,,,,,,0.0214,0.0308,0.5944,0.2937,0.0421,0.0031,0.0145,,,,,,
100663.0,32389192.0,2008,9989.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217,0.0369,0.6035,0.273,0.044,0.0042,0.0166,,,,,,
100663.0,32389192.0,2009,10265.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212,0.0443,0.607,0.2624,0.0419,0.0048,0.0183,,,,,,
100663.0,32389192.0,2010,10661.0,,0.6036,0.2673,0.0202,0.0413,0.0032,0.0008,0.0114,0.0178,0.0344,,,,,,,,,,,
100663.0,32389192.0,2011,10854.0,,0.596,0.2684,0.022,0.0446,0.0029,0.0006,0.0217,0.0161,0.0276,,,,,,,,,,,
100663.0,32389192.0,2012,11014.0,,0.5937,0.2654,0.0246,0.0474,0.0026,0.0008,0.0294,0.0157,0.0203,,,,,,,,,,,
100663.0,32389192.0,2013,11200.0,,0.5987,0.259,0.0258,0.0518,0.0026,0.0007,0.0344,0.014,0.013,,,,,,,,,,,
100663.0,32389192.0,2014,11383.0,,0.5922,0.26,0.0283,0.0518,0.0022,0.0007,0.0368,0.0179,0.01,,,,,,,,,,,
100663.0,32389192.0,2015,11269.0,,0.5863,0.2541,0.0317,0.0595,0.0023,0.0006,0.0389,0.0181,0.0085,,,,,,,,,,,
100663.0,32389192.0,2016,12047.0,,0.5786,0.2626,0.0309,0.0598,0.0028,0.0004,0.0387,0.0179,0.0083,,,,,,,,,,,
100663.0,32389192.0,2017,12866.0,,0.5784,0.2585,0.0333,0.0588,0.0033,0.0002,0.0408,0.0195,0.0072,,,,,,,,,,,
100663.0,32389192.0,2018,13186.0,,0.5717,0.2553,0.0334,0.0633,0.0034,0.0002,0.0457,0.0213,0.0058,,,,,,,,,,,
100663.0,32389192.0,2019,13328.0,,0.5586,0.2414,0.0565,0.0678,0.0022,0.0003,0.0446,0.023,0.0056,,,,,,,,,,,
100663.0,32389192.0,2020,13549.0,,0.5496,0.2401,0.061,0.0704,0.0024,0.0004,0.0469,0.0232,0.0059,,,,,,,,,,,
100663.0,32389192.0,2021,13284.0,,0.5297,0.2458,0.0669,0.0767,0.0021,0.0004,0.0483,0.0233,0.0068,,,,,,,,,,,
100706.0,82495205.0,2001,4541.0,,,,,,,,,0.0396,0.0,0.739,0.1438,0.0366,0.0216,0.0194,,,,,,
100706.0,82495205.0,2002,4664.0,,,,,,,,,0.0369,0.0002,0.7404,0.146,0.0367,0.0197,0.0202,,,,,,
100706.0,82495205.0,2003,4966.0,,,,,,,,,0.0298,0.0028,0.7477,0.1424,0.0377,0.0173,0.0224,,,,,,
100706.0,82495205.0,2004,5125.0,,,,,,,,,0.0318,0.0023,0.7502,0.1473,0.0351,0.0148,0.0183,,,,,,
100706.0,82495205.0,2005,5232.0,,,,,,,,,0.0361,0.0094,0.7454,0.1443,0.0325,0.0111,0.0212,,,,,,
100706.0,82495205.0,2006,5529.0,,,,,,,,,0.0291,0.0161,0.7381,0.1479,0.0318,0.0145,0.0224,,,,,,
100706.0,82495205.0,2007,5562.0,,,,,,,,,0.0327,0.0194,0.7301,0.1487,0.0302,0.016,0.0228,,,,,,
100706.0,82495205.0,2008,5689.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0202,0.7246,0.154,0.0276,0.016,0.0227,,,,,,
100706.0,82495205.0,2009,5956.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0309,0.026,0.7262,0.1469,0.029,0.017,0.024,,,,,,
100706.0,82495205.0,2010,5828.0,,0.7181,0.1495,0.0252,0.0321,0.0142,0.0002,0.0153,0.0278,0.0177,,,,,,,,,,,
100706.0,82495205.0,2011,5755.0,,0.7117,0.1444,0.0276,0.0346,0.0158,0.0003,0.0137,0.0259,0.0259,,,,,,,,,,,
100706.0,82495205.0,2012,5703.0,,0.7019,0.1408,0.0344,0.033,0.0146,0.0002,0.0147,0.0293,0.0312,,,,,,,,,,,
100706.0,82495205.0,2013,5525.0,,0.7012,0.131,0.0338,0.0364,0.0145,0.0002,0.0161,0.0329,0.0338,,,,,,,,,,,
100706.0,82495205.0,2014,5451.0,,0.6988,0.1255,0.0382,0.0376,0.0143,0.0002,0.0172,0.0332,0.035,,,,,,,,,,,
100706.0,82495205.0,2015,5829.0,,0.7024,0.123,0.0417,0.0381,0.013,0.0,0.0201,0.0317,0.03,,,,,,,,,,,
100706.0,82495205.0,2016,6346.0,,0.7148,0.1131,0.0411,0.0414,0.012,0.0,0.0181,0.0303,0.0292,,,,,,,,,,,
100706.0,82495205.0,2017,6917.0,,0.7415,0.1073,0.0463,0.0402,0.011,0.001,0.0259,0.024,0.0029,,,,,,,,,,,
100706.0,82495205.0,2018,7458.0,,0.7167,0.0969,0.0528,0.0381,0.0095,0.0008,0.0296,0.0223,0.0333,,,,,,,,,,,
100706.0,82495205.0,2019,7785.0,,0.7161,0.0879,0.0566,0.0347,0.01,0.0014,0.0361,0.0218,0.0353,,,,,,,,,,,
100706.0,82495205.0,2020,7825.0,,0.7173,0.0907,0.0599,0.0354,0.0083,0.001,0.0431,0.019,0.0252,,,,,,,,,,,
100706.0,82495205.0,2021,7358.0,,0.7196,0.0871,0.061,0.0357,0.008,0.0012,0.0446,0.0166,0.0261,,,,,,,,,,,
100751.0,17301866.0,2001,14807.0,,,,,,,,,0.0159,0.0,0.8102,0.1478,0.0107,0.0059,0.0095,,,,,,
100751.0,17301866.0,2002,15091.0,,,,,,,,,0.0142,0.0,0.815,0.144,0.0103,0.0061,0.0104,,,,,,
100751.0,17301866.0,2003,15548.0,,,,,,,,,0.0114,0.0,0.8238,0.1382,0.0095,0.006,0.0111,,,,,,
100751.0,17301866.0,2004,16202.0,,,,,,,,,0.0114,0.0,0.836,0.1256,0.0093,0.0065,0.0112,,,,,,
100751.0,17301866.0,2005,17372.0,,,,,,,,,0.0108,0.005,0.8354,0.1183,0.0092,0.0062,0.0152,,,,,,
100751.0,17301866.0,2006,19226.0,,,,,,,,,0.0104,0.0084,0.8351,0.1121,0.0084,0.0063,0.0193,,,,,,
100751.0,17301866.0,2007,20910.0,,,,,,,,,0.008,0.0,0.8452,0.1122,0.0092,0.006,0.0193,,,,,,
100751.0,17301866.0,2008,22046.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074,0.0,0.8433,0.1123,0.01,0.0059,0.021,,,,,,
100751.0,17301866.0,2009,23296.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.0001,0.8349,0.1175,0.0111,0.0057,0.022,,,,,,
100751.0,17301866.0,2010,24376.0,,0.8183,0.1218,0.0242,0.0109,0.0053,0.0004,0.0053,0.0115,0.0023,,,,,,,,,,,
100751.0,17301866.0,2011,25613.0,,0.8024,0.1254,0.0243,0.0112,0.0052,0.0005,0.0113,0.0162,0.0034,,,,,,,,,,,
100751.0,17301866.0,2012,27364.0,,0.7939,0.1185,0.0282,0.011,0.0042,0.0008,0.0165,0.0234,0.0034,,,,,,,,,,,
100751.0,17301866.0,2013,28692.0,,0.7865,0.114,0.0313,0.0112,0.0044,0.0011,0.021,0.0278,0.0028,,,,,,,,,,,
100751.0,17301866.0,2014,29851.0,,0.7825,0.1119,0.0348,0.0106,0.0038,0.0009,0.0261,0.0268,0.0026,,,,,,,,,,,
100751.0,17301866.0,2015,31005.0,,0.7807,0.1092,0.0399,0.0113,0.0035,0.0009,0.0271,0.0245,0.0029,,,,,,,,,,,
100751.0,17301866.0,2016,31663.0,,0.7841,0.1037,0.0437,0.0118,0.0036,0.0009,0.0297,0.0192,0.0033,,,,,,,,,,,
100751.0,17301866.0,2017,32387.0,,0.7847,0.1005,0.0471,0.0116,0.0032,0.001,0.0317,0.0161,0.004,,,,,,,,,,,
100751.0,17301866.0,2018,32177.0,,0.7774,0.0999,0.0499,0.0116,0.0035,0.001,0.0338,0.0183,0.0045,,,,,,,,,,,
100751.0,17301866.0,2019,31900.0,,0.7683,0.1008,0.0505,0.0119,0.0037,0.0012,0.0352,0.0235,0.005,,,,,,,,,,,
100751.0,17301866.0,2020,30610.0,,0.7695,0.1024,0.0512,0.0131,0.0033,0.0008,0.0359,0.0187,0.0051,,,,,,,,,,,
100751.0,17301866.0,2021,30725.0,,0.7676,0.105,0.0549,0.0137,0.0037,0.0008,0.0356,0.0127,0.006,,,,,,,,,,,
100858.0,82497590.0,2001,18790.0,,,,,,,,,0.0084,0.0016,0.8898,0.0734,0.013,0.0046,0.0092,,,,,,
100858.0,82497590.0,2002,19456.0,,,,,,,,,0.0077,0.0069,0.8848,0.0725,0.0134,0.0044,0.0102,,,,,,
100858.0,82497590.0,2003,19145.0,,,,,,,,,0.0078,0.0096,0.8802,0.0714,0.0146,0.0047,0.0117,,,,,,
100858.0,82497590.0,2004,18879.0,,,,,,,,,0.0076,0.0117,0.8723,0.0747,0.0154,0.0053,0.0131,,,,,,
100858.0,82497590.0,2005,19222.0,,,,,,,,,0.0073,0.0133,0.8637,0.0796,0.0151,0.0059,0.0151,,,,,,
100858.0,82497590.0,2006,19349.0,,,,,,,,,0.0066,0.0142,0.8552,0.0834,0.0164,0.0066,0.0177,,,,,,
100858.0,82497590.0,2007,19799.0,,,,,,,,,0.0057,0.0109,0.8509,0.089,0.0171,0.0067,0.0198,,,,,,
100858.0,82497590.0,2008,20032.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064,0.0092,0.8597,0.0819,0.0172,0.0062,0.0193,,,,,,
100858.0,82497590.0,2009,19918.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063,0.0098,0.86,0.0776,0.0182,0.0064,0.0218,,,,,,
100858.0,82497590.0,2010,20221.0,,0.8532,0.0783,0.0252,0.0187,0.0071,0.0,0.0,0.0067,0.0108,,,,,,,,,,,
100858.0,82497590.0,2011,20436.0,,0.8553,0.0743,0.0283,0.0183,0.0069,0.0,0.0,0.0066,0.0103,,,,,,,,,,,
100858.0,82497590.0,2012,20137.0,,0.8539,0.0717,0.0283,0.0197,0.0072,0.0,0.0,0.0059,0.0135,,,,,,,,,,,
100858.0,82497590.0,2013,19761.0,,0.8543,0.0714,0.0253,0.0213,0.0077,0.0,0.0,0.0074,0.0127,,,,,,,,,,,
100858.0,82497590.0,2014,20514.0,,0.8507,0.0704,0.0248,0.0227,0.0074,0.0,0.0,0.01,0.014,,,,,,,,,,,
100858.0,82497590.0,2015,21551.0,,0.842,0.0671,0.0323,0.025,0.0063,0.0001,0.0057,0.0131,0.0085,,,,,,,,,,,
100858.0,82497590.0,2016,22095.0,,0.8285,0.0673,0.0335,0.0252,0.0052,0.0003,0.0128,0.0214,0.0059,,,,,,,,,,,
100858.0,82497590.0,2017,23391.0,,0.818,0.0625,0.0338,0.024,0.0044,0.0004,0.0182,0.0346,0.0041,,,,,,,,,,,
100858.0,82497590.0,2018,24147.0,,0.8078,0.055,0.0342,0.0236,0.0038,0.0005,0.0225,0.049,0.0036,,,,,,,,,,,
100858.0,82497590.0,2019,24209.0,,0.8003,0.0504,0.0345,0.0247,0.0028,0.0006,0.026,0.0576,0.0031,,,,,,,,,,,
100858.0,82497590.0,2020,24368.0,,0.8101,0.0465,0.0355,0.0238,0.003,0.0006,0.0264,0.0514,0.0027,,,,,,,,,,,
100858.0,82497590.0,2021,24782.0,,0.8181,0.0461,0.0382,0.0238,0.0027,0.0005,0.0281,0.0396,0.0028,,,,,,,,,,,
100937.0,41112366.0,2001,1338.0,,,,,,,,,0.0007,0.006,0.8894,0.0673,0.0262,0.0052,0.0052,,,,,,
100937.0,41112366.0,2002,1316.0,,,,,,,,,0.0015,0.0053,0.8959,0.0631,0.0243,0.003,0.0068,,,,,,
100937.0,41112366.0,2003,1303.0,,,,,,,,,0.0046,0.0008,0.9033,0.0583,0.0207,0.0031,0.0092,,,,,,
100937.0,41112366.0,2004,1356.0,,,,,,,,,0.0015,0.0044,0.8997,0.0583,0.0265,0.0007,0.0088,,,,,,
100937.0,41112366.0,2005,1324.0,,,,,,,,,0.003,0.0053,0.8822,0.0665,0.0302,0.0023,0.0106,,,,,,
100937.0,41112366.0,2006,1207.0,,,,,,,,,0.0025,0.0133,0.8567,0.0795,0.0307,0.0041,0.0133,,,,,,
100937.0,41112366.0,2007,1339.0,,,,,,,,,0.0022,0.0157,0.8499,0.0829,0.0284,0.006,0.0149,,,,,,
100937.0,41112366.0,2008,1412.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0227,0.8421,0.0836,0.0319,0.0042,0.0135,,,,,,
100937.0,41112366.0,2009,1508.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0239,0.8263,0.0836,0.0411,0.006,0.0186,,,,,,
100937.0,41112366.0,2010,1521.0,,0.8245,0.0756,0.025,0.0434,0.0072,0.0,0.0171,0.0,0.0072,,,,,,,,,,,
100937.0,41112366.0,2011,1305.0,,0.8276,0.0751,0.0253,0.0452,0.0077,0.0,0.0,0.0,0.0192,,,,,,,,,,,
100937.0,41112366.0,2012,1226.0,,0.8279,0.0816,0.0261,0.0408,0.009,0.0,0.0057,0.0,0.009,,,,,,,,,,,
100937.0,41112366.0,2013,1181.0,,0.8103,0.094,0.0305,0.039,0.0102,0.0,0.0076,0.0,0.0085,,,,,,,,,,,
100937.0,41112366.0,2014,1180.0,,0.7983,0.1102,0.0195,0.0517,0.0102,0.0,0.0051,0.0,0.0051,,,,,,,,,,,
100937.0,41112366.0,2015,1346.0,,0.7912,0.1137,0.0208,0.0535,0.0097,0.0,0.0089,0.0,0.0022,,,,,,,,,,,
100937.0,41112366.0,2016,1289.0,,0.7921,0.1171,0.0217,0.0489,0.007,0.0,0.0109,0.0,0.0023,,,,,,,,,,,
100937.0,41112366.0,2017,1283.0,,0.7927,0.1185,0.0179,0.0553,0.0055,0.0,0.0086,0.0,0.0016,,,,,,,,,,,
100937.0,41112366.0,2018,1265.0,,0.7858,0.1391,0.0213,0.0253,0.0032,0.0,0.0119,0.0119,0.0016,,,,,,,,,,,
100937.0,41112366.0,2019,1205.0,,0.7867,0.1386,0.0266,0.0216,0.0025,0.0,0.0091,0.0149,0.0,,,,,,,,,,,
100937.0,41112366.0,2020,1129.0,,0.7653,0.1435,0.0452,0.0204,0.0035,0.0,0.0089,0.0124,0.0009,,,,,,,,,,,
100937.0,41112366.0,2021,1048.0,,0.729,0.1603,0.0573,0.0258,0.0038,0.0,0.0095,0.0143,0.0,,,,,,,,,,,
101240.0,2799891983.0,2001,6715.0,,,,,,,,,0.0415,0.0033,0.7727,0.1693,0.0016,0.0051,0.0064,,,,,,
101240.0,2799891983.0,2002,5187.0,,,,,,,,,0.0455,0.0083,0.7596,0.1689,0.0027,0.0067,0.0083,,,,,,
101240.0,2799891983.0,2003,2934.0,,,,,,,,,0.0327,0.0092,0.7543,0.1858,0.0031,0.0051,0.0099,,,,,,
101240.0,2799891983.0,2004,5549.0,,,,,,,,,0.033,0.0085,0.7506,0.1926,0.0023,0.0045,0.0085,,,,,,
101240.0,2799891983.0,2005,5421.0,,,,,,,,,0.028,0.0094,0.7491,0.1937,0.0046,0.0044,0.0107,,,,,,
101240.0,2799891983.0,2006,4915.0,,,,,,,,,0.0218,0.0118,0.7654,0.1803,0.0043,0.0033,0.0132,,,,,,
101240.0,2799891983.0,2007,5295.0,,,,,,,,,0.0204,0.0102,0.7449,0.1991,0.0049,0.0053,0.0153,,,,,,
101240.0,2799891983.0,2008,5367.0,,0.7332,0.1958,0.0214,0.0034,0.0048,0.0015,0.0086,0.0209,0.0104,0.0,0.0,0.0,0.0,0.0,,,,,,
101240.0,2799891983.0,2009,6494.0,,0.7177,0.2148,0.0231,0.0031,0.004,0.0015,0.0091,0.0177,0.0089,0.0,0.0,0.0,0.0,0.0,,,,,,
101240.0,2799891983.0,2010,6732.0,,0.7201,0.2138,0.0253,0.0037,0.004,0.0012,0.01,0.0159,0.0061,,,,,,,,,,,
101240.0,2799891983.0,2011,6459.0,,0.7096,0.2216,0.0269,0.004,0.0042,0.0008,0.0129,0.0124,0.0077,,,,,,,,,,,
101240.0,2799891983.0,2012,5600.0,,0.6911,0.2011,0.0245,0.0036,0.0052,0.0007,0.017,0.0098,0.0471,,,,,,,,,,,
101240.0,2799891983.0,2013,5480.0,,0.6792,0.21,0.0261,0.0055,0.0075,0.0015,0.019,0.0135,0.0378,,,,,,,,,,,
101240.0,2799891983.0,2014,4917.0,,0.6921,0.2076,0.0305,0.0047,0.0128,0.0018,0.0185,0.015,0.0169,,,,,,,,,,,
101240.0,2799891983.0,2015,4613.0,,0.6978,0.1968,0.0308,0.0046,0.0113,0.0011,0.0269,0.0212,0.0095,,,,,,,,,,,
101240.0,2799891983.0,2016,4540.0,,0.6978,0.2035,0.0328,0.0062,0.0093,0.0011,0.0244,0.0216,0.0033,,,,,,,,,,,
101240.0,2799891983.0,2017,4349.0,,0.7091,0.1984,0.0361,0.0055,0.0057,0.0011,0.0221,0.02,0.0018,,,,,,,,,,,
101240.0,2799891983.0,2018,4147.0,,0.7056,0.1905,0.0388,0.0063,0.0058,0.0007,0.0294,0.0219,0.001,,,,,,,,,,,
101240.0,2799891983.0,2019,3968.0,,0.6683,0.1779,0.0532,0.0055,0.0043,0.0013,0.032,0.0189,0.0386,,,,,,,,,,,
101240.0,2799891983.0,2020,3496.0,,0.6957,0.1808,0.0549,0.0037,0.0029,0.0009,0.0318,0.014,0.0154,,,,,,,,,,,
101240.0,2799891983.0,2021,3513.0,,0.6812,0.2024,0.0603,0.0043,0.0026,0.0014,0.0333,0.008,0.0065,,,,,,,,,,,
102030.0,2800361551.0,2001,4060.0,,,,,,,,,0.0,0.0244,0.3126,0.6384,0.0103,0.0101,0.0042,,,,,,
102030.0,2800361551.0,2002,4017.0,,,,,,,,,0.0,0.0244,0.2903,0.6575,0.0129,0.0112,0.0037,,,,,,
102030.0,2800361551.0,2003,4516.0,,,,,,,,,0.0,0.0221,0.2976,0.6481,0.0122,0.0142,0.0058,,,,,,
102030.0,2800361551.0,2004,4034.0,,,,,,,,,0.0,0.0233,0.2885,0.6587,0.0114,0.0126,0.0055,,,,,,
102030.0,2800361551.0,2005,3920.0,,,,,,,,,0.0003,0.0207,0.2832,0.6735,0.0099,0.0079,0.0046,,,,,,
102030.0,2800361551.0,2006,3464.0,,,,,,,,,0.0,0.0225,0.2832,0.6723,0.0101,0.0066,0.0052,,,,,,
102030.0,2800361551.0,2007,2166.0,,,,,,,,,0.0,0.0402,0.301,0.6325,0.0106,0.0088,0.0069,,,,,,
102030.0,2800361551.0,2008,2521.0,,0.2535,0.4689,0.0159,0.0115,0.0028,0.0012,0.0111,0.044,0.0167,0.0547,0.1162,0.002,0.0004,0.0012,,,,,,
102030.0,2800361551.0,2009,2958.0,,0.2948,0.5818,0.0149,0.027,0.003,0.001,0.0034,0.0,0.0105,0.0156,0.0429,0.0047,0.0,0.0003,,,,,,
102030.0,2800361551.0,2010,3121.0,,0.2832,0.6488,0.0109,0.0119,0.0038,0.0013,0.0026,0.0346,0.0029,,,,,,,,,,,
102030.0,2800361551.0,2011,3397.0,,0.2717,0.6553,0.0115,0.0138,0.0059,0.0018,0.0059,0.0333,0.0009,,,,,,,,,,,
102030.0,2800361551.0,2012,3362.0,,0.2713,0.6526,0.0119,0.0137,0.0092,0.0024,0.0092,0.0268,0.003,,,,,,,,,,,
102030.0,2800361551.0,2013,3363.0,,0.2551,0.672,0.0152,0.0149,0.0077,0.0015,0.0095,0.0214,0.0027,,,,,,,,,,,
102030.0,2800361551.0,2014,2927.0,,0.2504,0.671,0.0191,0.0157,0.0075,0.0014,0.0123,0.0198,0.0027,,,,,,,,,,,
102030.0,2800361551.0,2015,2701.0,,0.2469,0.6583,0.0211,0.0185,0.0081,0.0011,0.013,0.0307,0.0022,,,,,,,,,,,
102030.0,2800361551.0,2016,2632.0,,0.2447,0.6573,0.0167,0.0175,0.0091,0.0004,0.0205,0.03,0.0038,,,,,,,,,,,
102030.0,2800361551.0,2017,2623.0,,0.236,0.6668,0.0221,0.0206,0.0103,0.0008,0.0156,0.0248,0.003,,,,,,,,,,,
102030.0,2800361551.0,2018,2440.0,,0.2418,0.6635,0.0246,0.0246,0.0074,0.0008,0.0164,0.0164,0.0045,,,,,,,,,,,
102030.0,2800361551.0,2019,2306.0,,0.2376,0.6748,0.026,0.0173,0.0074,0.0009,0.0186,0.0143,0.003,,,,,,,,,,,
102030.0,2800361551.0,2020,1628.0,,0.2408,0.6253,0.0209,0.0203,0.0043,0.0,0.0319,0.0221,0.0344,,,,,,,,,,,
102030.0,2800361551.0,2021,1885.0,,0.2159,0.6727,0.0292,0.0122,0.0058,0.0016,0.0302,0.0164,0.0159,,,,,,,,,,,
102049.0,83321563.0,2001,2844.0,,,,,,,,,0.0049,0.013,0.9023,0.0608,0.0067,0.0046,0.0077,,,,,,
102049.0,83321563.0,2002,2812.0,,,,,,,,,0.0043,0.0178,0.8976,0.0644,0.006,0.0046,0.0053,,,,,,
102049.0,83321563.0,2003,2836.0,,,,,,,,,0.0039,0.0233,0.8939,0.0614,0.0063,0.0049,0.0063,,,,,,
102049.0,83321563.0,2004,2811.0,,,,,,,,,0.0046,0.0224,0.8915,0.0633,0.0071,0.0028,0.0082,,,,,,
102049.0,83321563.0,2005,2879.0,,,,,,,,,0.0052,0.017,0.8937,0.0636,0.0083,0.0035,0.0087,,,,,,
102049.0,83321563.0,2006,2846.0,,,,,,,,,0.0049,0.0148,0.8921,0.0678,0.0067,0.0025,0.0112,,,,,,
102049.0,83321563.0,2007,2841.0,,,,,,,,,0.0042,0.0134,0.8979,0.063,0.0077,0.0025,0.0113,,,,,,
102049.0,83321563.0,2008,2824.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071,0.0195,0.8821,0.0669,0.0078,0.0035,0.0131,,,,,,
102049.0,83321563.0,2009,2879.0,,0.8819,0.0695,0.0125,0.008,0.0042,0.0,0.0003,0.0049,0.0188,0.0,0.0,0.0,0.0,0.0,,,,,,
102049.0,83321563.0,2010,2918.0,,0.8711,0.0747,0.0175,0.0086,0.0045,0.0007,0.0065,0.0055,0.011,,,,,,,,,,,
102049.0,83321563.0,2011,2927.0,,0.8616,0.0738,0.0225,0.0075,0.0034,0.001,0.0096,0.0089,0.0116,,,,,,,,,,,
102049.0,83321563.0,2012,2948.0,,0.827,0.0706,0.0482,0.0068,0.0027,0.001,0.0105,0.017,0.0163,,,,,,,,,,,
102049.0,83321563.0,2013,2995.0,,0.8114,0.0664,0.0664,0.008,0.003,0.0007,0.01,0.0304,0.0037,,,,,,,,,,,
102049.0,83321563.0,2014,3033.0,,0.8183,0.0656,0.06,0.0092,0.002,0.0,0.0115,0.0297,0.0036,,,,,,,,,,,
102049.0,83321563.0,2015,3145.0,,0.8143,0.069,0.0521,0.0108,0.0032,0.0,0.0165,0.0286,0.0054,,,,,,,,,,,
102049.0,83321563.0,2016,3324.0,,0.8309,0.0692,0.0391,0.0114,0.0021,0.0,0.0174,0.0232,0.0066,,,,,,,,,,,
102049.0,83321563.0,2017,3364.0,,0.8439,0.0693,0.0312,0.0098,0.0018,0.0003,0.0223,0.0161,0.0054,,,,,,,,,,,
102049.0,83321563.0,2018,3524.0,,0.851,0.0638,0.0329,0.0105,0.0014,0.0003,0.0233,0.0128,0.004,,,,,,,,,,,
102049.0,83321563.0,2019,3585.0,,0.8502,0.0667,0.0326,0.0103,0.002,0.0003,0.0232,0.0117,0.0031,,,,,,,,,,,
102049.0,83321563.0,2020,3573.0,,0.8575,0.056,0.0383,0.0104,0.002,0.0,0.0243,0.0109,0.0006,,,,,,,,,,,
102049.0,83321563.0,2021,3604.0,,0.8513,0.0602,0.0402,0.0111,0.0011,0.0006,0.0233,0.0108,0.0014,,,,,,,,,,,
102094.0,83809506.0,2001,4680.0,,,,,,,,,0.0596,0.0,0.7254,0.1679,0.0265,0.0077,0.0128,,,,,,
102094.0,83809506.0,2002,4758.0,,,,,,,,,0.0498,0.0,0.7236,0.1793,0.0259,0.0074,0.0141,,,,,,
102094.0,83809506.0,2003,9905.0,,,,,,,,,0.0438,0.0496,0.6859,0.1701,0.0265,0.0075,0.0167,,,,,,
102094.0,83809506.0,2004,10136.0,,,,,,,,,0.0458,0.0448,0.6793,0.1781,0.0273,0.0086,0.0162,,,,,,
102094.0,83809506.0,2005,9957.0,,,,,,,,,0.0495,0.0425,0.6829,0.1776,0.0253,0.008,0.0142,,,,,,
102094.0,83809506.0,2006,9874.0,,,,,,,,,0.0478,0.0314,0.6817,0.1866,0.0274,0.0083,0.0168,,,,,,
102094.0,83809506.0,2007,10459.0,,,,,,,,,0.0487,0.0328,0.6679,0.1892,0.0328,0.0078,0.0207,,,,,,
102094.0,83809506.0,2008,10701.0,,0.6612,0.1904,0.0224,0.0263,0.008,0.0068,0.002,0.0479,0.035,0.0,0.0,0.0,0.0,0.0,,,,,,
102094.0,83809506.0,2009,11250.0,,0.6588,0.1937,0.0228,0.0276,0.0081,0.0043,0.0026,0.0429,0.0392,0.0,0.0,0.0,0.0,0.0,,,,,,
102094.0,83809506.0,2010,11536.0,,0.647,0.1982,0.0225,0.0309,0.0089,0.0038,0.0038,0.0443,0.0406,,,,,,,,,,,
102094.0,83809506.0,2011,11403.0,,0.634,0.2082,0.0232,0.0305,0.008,0.0032,0.0111,0.0417,0.0399,,,,,,,,,,,
102094.0,83809506.0,2012,11054.0,,0.6449,0.2174,0.0251,0.0328,0.0086,0.0024,0.0178,0.0364,0.0146,,,,,,,,,,,
102094.0,83809506.0,2013,11048.0,,0.6374,0.229,0.0246,0.0337,0.0088,0.0018,0.0226,0.0284,0.0137,,,,,,,,,,,
102094.0,83809506.0,2014,11267.0,,0.6149,0.2374,0.0276,0.0345,0.0065,0.0013,0.0247,0.0382,0.0149,,,,,,,,,,,
102094.0,83809506.0,2015,11379.0,,0.5896,0.2432,0.0279,0.0324,0.0067,0.0013,0.0279,0.0507,0.0203,,,,,,,,,,,
