Id,Source,Target,Type,Weight,Year
e_2007_401,Carnegie Mellon University,Clemson University,Undirected,0.004081632653061225,2007
e_2007_402,Brandeis University,Columbia University,Undirected,0.009523809523809525,2007
e_2007_403,Columbia University,Cornell University,Undirected,0.00423728813559322,2007
e_2007_404,Brown University,Cornell University,Undirected,0.0040650406504065045,2007
e_2007_405,Cornell University,Duke University,Undirected,0.0044444444444444444,2007
e_2007_406,Case Western Reserve University,Duke University,Undirected,0.012658227848101266,2007
e_2007_407,Fordham University,Georgetown University,Undirected,0.025,2007
e_2007_408,Boston College,Georgetown University,Undirected,0.0125,2007
e_2007_409,Clark Atlanta University,Georgia Institute of Technology,Undirected,0.019230769230769232,2007
e_2007_410,Cornell University,Georgia Institute of Technology,Undirected,0.004901960784313725,2007
e_2007_411,Cornell University,Georgia Southern University,Undirected,0.004901960784313725,2007
e_2007_412,Clark Atlanta University,Georgia Southern University,Undirected,0.019230769230769232,2007
e_2007_413,Cornell University,Georgia State University,Undirected,0.004901960784313725,2007
e_2007_414,Clark Atlanta University,Georgia State University,Undirected,0.019230769230769232,2007
e_2007_415,Brandeis University,Harvard University,Undirected,0.011235955056179775,2007
e_2007_416,Duke University,Johns Hopkins University,Undirected,0.009174311926605505,2007
e_2007_417,Clark Atlanta University,Kennesaw State University,Undirected,0.019230769230769232,2007
e_2007_418,Cornell University,Kennesaw State University,Undirected,0.004901960784313725,2007
e_2007_419,Carnegie Mellon University,Lehigh University,Undirected,0.006896551724137931,2007
e_2007_420,Andrews University,Loma Linda University,Undirected,0.11475409836065574,2007
e_2007_421,Cornell University,Long Island University,Undirected,0.004166666666666667,2007
e_2007_422,Boston College,Loyola Marymount University,Undirected,0.007352941176470588,2007
e_2007_423,Fordham University,Loyola University Chicago,Undirected,0.012345679012345678,2007
e_2007_424,Georgetown University,Loyola University Chicago,Undirected,0.012345679012345678,2007
e_2007_425,Boston College,Loyola University Chicago,Undirected,0.024691358024691357,2007
e_2007_426,Johns Hopkins University,Massachusetts Institute Of Technology,Undirected,0.008264462809917356,2007
e_2007_427,Howard University,Massachusetts Institute Of Technology,Undirected,0.012048192771084338,2007
e_2007_428,Cornell University,Massachusetts Institute Of Technology,Undirected,0.004219409282700422,2007
