Id,Source,Target,Type,Weight,Year
e_2009_310,Brandeis University,Columbia University,Undirected,0.01020408163265306,2009
e_2009_311,Fordham University,Georgetown University,Undirected,0.024390243902439025,2009
e_2009_312,Boston College,Georgetown University,Undirected,0.011235955056179775,2009
e_2009_313,Duke University,Johns Hopkins University,Undirected,0.009615384615384616,2009
e_2009_314,Andrews University,Loma Linda University,Undirected,0.08620689655172414,2009
e_2009_315,Boston College,Loyola Marymount University,Undirected,0.007352941176470588,2009
e_2009_316,Fordham University,Loyola University Chicago,Undirected,0.011904761904761904,2009
e_2009_317,Boston College,Loyola University Chicago,Undirected,0.01098901098901099,2009
e_2009_318,Georgetown University,Loyola University Chicago,Undirected,0.011363636363636364,2009
e_2009_319,Boston College,Marquette University,Undirected,0.012658227848101266,2009
e_2009_320,Loyola University Chicago,Marquette University,Undirected,0.01282051282051282,2009
e_2009_321,Howard University,Massachusetts Institute Of Technology,Undirected,0.012048192771084338,2009
e_2009_322,Cornell University,Massachusetts Institute Of Technology,Undirected,0.010309278350515464,2009
e_2009_323,Massachusetts Institute Of Technology,New School,Undirected,0.009259259259259259,2009
e_2009_324,Cornell University,New School,Undirected,0.009523809523809525,2009
e_2009_325,New School,New York University,Undirected,0.00909090909090909,2009
e_2009_326,Georgetown University,New York University,Undirected,0.010526315789473684,2009
e_2009_327,Brandeis University,New York University,Undirected,0.010416666666666666,2009
e_2009_328,North Dakota University System,Pennsylvania State System of Higher Education,Undirected,0.02857142857142857,2009
e_2009_329,Catholic University Of America,Seton Hall University,Undirected,0.020618556701030927,2009
e_2009_330,Catholic University Of America,St Johns University,Undirected,0.012658227848101266,2009
e_2009_331,Rensselaer Polytechnic Institute,St Johns University,Undirected,0.01639344262295082,2009
e_2009_332,Rice University,Stanford University,Undirected,0.01818181818181818,2009
e_2009_333,St Johns University,State University of New York System,Undirected,0.021739130434782608,2009
e_2009_334,Rensselaer Polytechnic Institute,State University of New York System,Undirected,0.02040816326530612,2009
e_2009_335,Rochester Institute Of Technology,Syracuse University,Undirected,0.008264462809917356,2009
e_2009_336,Syracuse University,Temple University,Undirected,0.009615384615384616,2009
e_2009_337,Brown University,Tufts University,Undirected,0.00980392156862745,2009
e_2009_338,Illinois Institute Of Technology,University Of Chicago,Undirected,0.010752688172043012,2009
e_2009_339,Princeton University,University Of Chicago,Undirected,0.011111111111111112,2009
e_2009_340,Johns Hopkins University,University Of Chicago,Undirected,0.008620689655172414,2009
e_2009_341,Duke University,University Of Chicago,Undirected,0.011627906976744186,2009
e_2009_342,Tufts University,University Of Chicago,Undirected,0.010869565217391304,2009
e_2009_343,Illinois Institute Of Technology,University Of Connecticut,Undirected,0.015384615384615385,2009
e_2009_344,Tufts University,University Of New Mexico,Undirected,0.0196078431372549,2009
e_2009_345,Pennsylvania State University,University Of Pittsburgh,Undirected,0.023809523809523808,2009
e_2009_346,Carnegie Mellon University,University Of Pittsburgh,Undirected,0.022222222222222223,2009
e_2009_347,Georgetown University,University Of St Thomas Minnesota,Undirected,0.012048192771084338,2009
e_2009_348,Catholic University Of America,University Of St Thomas Minnesota,Undirected,0.011111111111111112,2009
e_2009_349,Seton Hall University,University Of St Thomas Minnesota,Undirected,0.011494252873563218,2009
e_2009_350,Dartmouth College,University System of New Hampshire,Undirected,0.02,2009
e_2009_351,Brandeis University,University System of Ohio,Undirected,0.006493506493506494,2009
e_2009_352,Auburn University,University of Alabama System,Undirected,0.029411764705882353,2009
e_2009_353,Tennessee Board of Regents,University of Tennessee System,Undirected,0.044444444444444446,2009
e_2009_354,University Of St Thomas Minnesota,Vanderbilt University,Undirected,0.010526315789473684,2009
e_2009_355,New York University,Vanderbilt University,Undirected,0.009345794392523364,2009
e_2009_356,University of Alaska System,Worcester Polytechnic Institute,Undirected,0.022222222222222223,2009
e_2009_357,Massachusetts Institute Of Technology,Yale University,Undirected,0.014705882352941176,2009
e_2009_358,University Of Connecticut,Yale University,Undirected,0.02564102564102564,2009
e_2009_359,Hofstra University,Yeshiva University,Undirected,0.013513513513513514,2009
e_2009_360,Columbia University,Yeshiva University,Undirected,0.01020408163265306,2009
e_2009_361,Brown University,Howard University,Undirected,0.010869565217391304,2009
e_2009_362,Johns Hopkins University,Loyola Marymount University,Undirected,0.006369426751592357,2009
e_2009_363,Loyola Marymount University,University Of San Diego,Undirected,0.007633587786259542,2009
e_2009_364,Loyola Marymount University,University Of Notre Dame,Undirected,0.006944444444444444,2009
e_2009_365,New Jersey Institute Of Technology,Princeton University,Undirected,0.011494252873563218,2009
e_2009_366,Columbia University,New Jersey Institute Of Technology,Undirected,0.01,2009
