Id,Source,Target,Type,Weight,Year
e321,California Institute Of Technology,Chapman University,Undirected,0.020833333333333332,2007
e322,Brandeis University,Columbia University,Undirected,0.02127659574468085,2007
e323,Brown University,Cornell University,Undirected,0.017543859649122806,2007
e324,Columbia University,Cornell University,Undirected,0.02,2007
e325,Cornell University,Duke University,Undirected,0.025,2007
e326,Boston College,Georgetown University,Undirected,0.02631578947368421,2007
e327,Fordham University,Georgetown University,Undirected,0.05263157894736842,2007
e328,Duke University,Johns Hopkins University,Undirected,0.025,2007
e329,Andrews University,Loma Linda University,Undirected,0.27272727272727276,2007
e330,Cornell University,Long Island University,Undirected,0.024390243902439025,2007
e331,Boston College,Loyola Marymount University,Undirected,0.02564102564102564,2007
e332,Boston College,Loyola University Chicago,Undirected,0.02564102564102564,2007
e333,Fordham University,Loyola University Chicago,Undirected,0.02631578947368421,2007
e334,Cornell University,Massachusetts Institute Of Technology,Undirected,0.02,2007
e335,Howard University,Massachusetts Institute Of Technology,Undirected,0.034482758620689655,2007
e336,California Institute Of Technology,Massachusetts Institute Of Technology,Undirected,0.04,2007
e337,Clemson University,Mercer University,Undirected,0.02127659574468085,2007
e338,East Tennessee State University,Middle Tennessee State University,Undirected,1.0,2007
e339,Massachusetts Institute Of Technology,New School,Undirected,0.02,2007
e340,Cornell University,New School,Undirected,0.03636363636363636,2007
e341,Cornell University,New York University,Undirected,0.017543859649122806,2007
e342,New School,New York University,Undirected,0.01818181818181818,2007
e343,Columbia University,New York University,Undirected,0.02,2007
e344,Brandeis University,New York University,Undirected,0.02127659574468085,2007
e345,Clarkson University,Polytechnic University,Undirected,0.03571428571428571,2007
e346,New School,Princeton University,Undirected,0.03333333333333333,2007
e347,Cornell University,Rochester Institute Of Technology,Undirected,0.018867924528301886,2007
e348,Johns Hopkins University,Rockefeller University,Undirected,0.02631578947368421,2007
e349,Brandeis University,Rockefeller University,Undirected,0.05263157894736842,2007
e350,Massachusetts Institute Of Technology,Rockefeller University,Undirected,0.02631578947368421,2007
e351,Cornell University,Rockefeller University,Undirected,0.02631578947368421,2007
e352,Dartmouth College,Rockefeller University,Undirected,0.05555555555555555,2007
e353,Princeton University,Rockefeller University,Undirected,0.03333333333333333,2007
e354,Georgetown University,Saint Louis University,Undirected,0.02631578947368421,2007
e355,Rensselaer Polytechnic Institute,St Johns University,Undirected,0.03125,2007
e356,Rice University,Stanford University,Undirected,0.043478260869565216,2007
e357,Rockefeller University,Stanford University,Undirected,0.029411764705882353,2007
e358,East Tennessee State University,Tennessee State University,Undirected,0.9375,2007
e359,Middle Tennessee State University,Tennessee State University,Undirected,0.9375,2007
e360,East Tennessee State University,Tennessee Technological University,Undirected,1.0,2007
e361,Tennessee State University,Tennessee Technological University,Undirected,0.9375,2007
e362,Middle Tennessee State University,Tennessee Technological University,Undirected,1.0,2007
e363,Drexel University,Thomas Jefferson University,Undirected,0.02631578947368421,2007
e364,Northern Arizona University,University Of Arizona,Undirected,0.9999999999999998,2007
e365,Tufts University,University Of Chicago,Undirected,0.02564102564102564,2007
e366,Princeton University,University Of Chicago,Undirected,0.06666666666666667,2007
e367,Carnegie Mellon University,University Of Chicago,Undirected,0.02,2007
e368,Illinois Institute Of Technology,University Of Chicago,Undirected,0.04,2007
e369,New School,University Of Chicago,Undirected,0.02,2007
e370,Idaho State University,University Of Idaho,Undirected,1.0,2007
e371,Iowa State University,University Of Iowa,Undirected,1.0,2007
e372,Kansas State University,University Of Kansas,Undirected,1.0000000000000002,2007
e373,East Tennessee State University,University Of Memphis,Undirected,0.9375,2007
e374,Tennessee Technological University,University Of Memphis,Undirected,0.9375,2007
e375,Tennessee State University,University Of Memphis,Undirected,0.875,2007
e376,Middle Tennessee State University,University Of Memphis,Undirected,0.9375,2007
e377,Tufts University,University Of New Mexico,Undirected,0.125,2007
e378,Massachusetts Institute Of Technology,University Of North Carolina At Greensboro,Undirected,0.07692307692307693,2007
e379,New Jersey Institute Of Technology,University Of Notre Dame,Undirected,0.0196078431372549,2007
e380,Oklahoma State University,University Of Oklahoma,Undirected,0.5,2007
e381,New York University,University Of Pennsylvania,Undirected,0.017543859649122806,2007
e382,Pennsylvania State University,University Of Pennsylvania,Undirected,0.030303030303030304,2007
e383,California Institute Of Technology,University Of Pennsylvania,Undirected,0.01694915254237288,2007
e384,Pennsylvania State University,University Of Pittsburgh,Undirected,0.06060606060606061,2007
e385,University Of Pennsylvania,University Of Pittsburgh,Undirected,0.0196078431372549,2007
e386,Carnegie Mellon University,University Of Pittsburgh,Undirected,0.0392156862745098,2007
e387,Chapman University,University Of San Diego,Undirected,0.02631578947368421,2007
e388,Auburn University,University Of South Alabama,Undirected,0.058823529411764705,2007
e389,South Dakota State University,University Of South Dakota,Undirected,0.8999999999999999,2007
e390,Cornell University,University Of Southern California,Undirected,0.0196078431372549,2007
e391,Cornell University,University Of Tulsa,Undirected,0.02564102564102564,2007
e392,Princeton University,University Of Virginia,Undirected,0.058823529411764705,2007
e393,University Of Utah,Utah State University,Undirected,0.5769230769230768,2007
e394,New York University,Vanderbilt University,Undirected,0.017543859649122806,2007
e395,University Of St Thomas Minnesota,Vanderbilt University,Undirected,0.024390243902439025,2007
e396,New York University,Virginia Commonwealth University,Undirected,0.0625,2007
e397,University Of San Diego,Wake Forest University,Undirected,0.02631578947368421,2007
e398,George Washington University,Washington State University,Undirected,0.1,2007
e399,Indiana University Of Pennsylvania,West Chester University Of Pennsylvania,Undirected,0.09090909090909091,2007
e400,University Of Kansas,Wichita State University,Undirected,1.0000000000000002,2007
e401,Kansas State University,Wichita State University,Undirected,1.0000000000000002,2007
e402,University Of Pennsylvania,Widener University,Undirected,0.038461538461538464,2007
e403,University Of Connecticut,Yale University,Undirected,0.05555555555555555,2007
e404,Massachusetts Institute Of Technology,Yale University,Undirected,0.05555555555555555,2007
e405,Fordham University,Yeshiva University,Undirected,0.02631578947368421,2007
e406,Johns Hopkins University,Yeshiva University,Undirected,0.014925373134328358,2007
e407,Cornell University,Yeshiva University,Undirected,0.01020408163265306,2007
e408,Columbia University,Yeshiva University,Undirected,0.02,2007
e409,Rockefeller University,Yeshiva University,Undirected,0.02631578947368421,2007
e410,Clemson University,Cleveland State University,Undirected,0.14285714285714285,2007
e411,California Institute Of Technology,Harvard University,Undirected,0.02857142857142857,2007
e412,Johns Hopkins University,Loyola Marymount University,Undirected,0.014925373134328358,2007
e413,Loyola Marymount University,University Of Notre Dame,Undirected,0.019230769230769232,2007
e414,Loyola Marymount University,University Of Southern California,Undirected,0.058823529411764705,2007
e415,Loyola Marymount University,University Of San Diego,Undirected,0.02631578947368421,2007
e416,Columbia University,New Jersey Institute Of Technology,Undirected,0.02,2007
e417,New Jersey Institute Of Technology,University Of Chicago,Undirected,0.02,2007
e418,New Jersey Institute Of Technology,Princeton University,Undirected,0.03333333333333333,2007
