Id,Label,Interlock_Count,AffiliationId,female_president,control,region,betweenness,closeness,eigenvector,degree,clustering
Adelphi University,Adelphi University,0.041666666666666664,71965598.0,False,Private,Northeast,0.0,0.07070224012081551,7.934148495171906e-06,1,0.0
American University,American University,0.0,181401687.0,False,Private,Northeast,0.0,0.0,1.2493495144591612e-08,0,0.0
Andrews University,Andrews University,0.25,102298084.0,False,Private,Midwest,0.0,0.0072992700729927005,0.707106766264383,1,0.0
Arizona State University,Arizona State University,0.0,55732556.0,False,Public,West,0.0,0.0,1.2493495144591612e-08,0,0.0
Auburn University,Auburn University,0.0,82497590.0,False,Public,South,0.0,0.0,1.2493495144591612e-08,0,0.0
Ball State University,Ball State University,0.0,198089087.0,False,Public,Midwest,0.0,0.0,1.2493495144591612e-08,0,0.0
Baylor College Of Medicine,Baylor College Of Medicine,0.12,181547552.0,False,Private,South,0.005581794761700301,0.055117337728592744,2.083207878669692e-05,2,0.0
Baylor University,Baylor University,0.08,157394403.0,False,Private,South,0.010948905109489052,0.06367593054359161,1.5403308709678434e-05,2,0.0
Biola University,Biola University,0.0,152479009.0,False,Private,West,0.0,0.0,1.2493495144591612e-08,0,0.0
Boston College,Boston College,0.15477784763499047,103531236.0,False,Private,Northeast,0.04175611850579648,0.10355378603553787,3.8385646368123426e-05,5,0.02559630687204926
Boston University,Boston University,0.024390243902439025,111088046.0,False,Private,Northeast,0.0,0.07375413537782913,9.814629860489568e-06,1,0.0
Brandeis University,Brandeis University,0.049754299754299756,6902469.0,False,Private,Northeast,0.005581794761700301,0.06789287958621357,1.1868267975499795e-06,2,0.0
Brown University,Brown University,0.07588612368024134,27804330.0,True,Private,Northeast,0.01610133104336625,0.07886019090398654,1.3591161911567462e-05,3,0.037462600662015594
Carnegie Mellon University,Carnegie Mellon University,0.15510012515644556,74973139.0,False,Private,Northeast,0.04068269643623873,0.09581144689269391,4.885708449763502e-05,5,0.0
Case Western Reserve University,Case Western Reserve University,0.0,58956616.0,False,Private,Midwest,0.0,0.0,1.2493495144591612e-08,0,0.0
Catholic University Of America,Catholic University Of America,0.02702702702702703,84470341.0,False,Private,Northeast,0.0,0.07947151021331976,6.331488375635328e-06,1,0.0
Central Michigan University,Central Michigan University,0.0,1629065.0,False,Public,Midwest,0.0,0.0,1.2493495144591612e-08,0,0.0
Chapman University,Chapman University,0.03125,185071736.0,False,Private,West,0.0,0.07021797820217979,3.741357378413008e-06,1,0.0
Clark Atlanta University,Clark Atlanta University,0.03571428571428571,52064589.0,False,Private,South,0.0,0.0129764801297648,6.943473420494359e-07,1,0.0
Clark University,Clark University,0.0,130785548.0,False,Private,Northeast,0.0,0.0,1.2493495144591612e-08,0,0.0
Clarkson University,Clarkson University,0.0,16944753.0,False,Private,Northeast,0.0,0.0,1.2493495144591612e-08,0,0.0
Clemson University,Clemson University,0.0,8078737.0,False,Public,South,0.0,0.0,1.2493495144591612e-08,0,0.0
College Of William And Mary,College Of William And Mary,0.0,16285277.0,False,Public,South,0.0,0.0,1.2493495144591612e-08,0,0.0
Colorado School Of Mines,Colorado School Of Mines,0.0,167576493.0,False,Public,West,0.0,0.0,1.2493495144591612e-08,0,0.0
Columbia University,Columbia University,0.0,78577930.0,False,Private,Northeast,0.0,0.0,1.2493495144591612e-08,0,0.0
Cornell University,Cornell University,0.06839411237439261,205783295.0,False,Private,Northeast,0.016316015457277802,0.08136368902792261,3.5633294222560187e-06,3,0.0
Creighton University,Creighton University,0.08461538461538462,114493937.0,False,Private,Midwest,0.0,0.08234397443789758,2.697424935018155e-05,2,0.1539220897685759
Dartmouth College,Dartmouth College,0.07142857142857142,107672454.0,True,Private,Northeast,0.023615285530270504,0.0861497883825063,7.048021905917986e-06,3,0.0
Depaul University,Depaul University,0.03571428571428571,118353179.0,False,Private,Midwest,0.0,0.08267600659288911,1.1219840693454285e-05,1,0.0
Drexel University,Drexel University,0.0,72816309.0,False,Private,Northeast,0.0,0.0,1.2493495144591612e-08,0,0.0
Duke University,Duke University,0.05,170897317.0,False,Private,South,0.0,0.06447688564476886,2.8623741970359513e-06,2,0.09222102361750056
Duquesne University,Duquesne University,0.0,165102784.0,False,Private,Northeast,0.0,0.0,1.2493495144591612e-08,0,0.0
Eastern Michigan University,Eastern Michigan University,0.0,138216421.0,True,Public,Midwest,0.0,0.0,1.2493495144591612e-08,0,0.0
Emory University,Emory University,0.058970099667774084,150468666.0,False,Private,South,0.00032202662086732505,0.0194647201946472,1.1182989225887716e-06,2,0.0
Florida Institute Of Technology,Florida Institute Of Technology,0.0,106959904.0,False,Private,South,0.0,0.0,1.2493495144591612e-08,0,0.0
Fordham University,Fordham University,0.13513513513513514,164389053.0,False,Private,Northeast,0.04765993988836411,0.09953227978173057,2.2545424978531206e-05,5,0.01020409789519167
George Mason University,George Mason University,0.0,162714631.0,False,Public,South,0.0,0.0,1.2493495144591612e-08,0,0.0
George Washington University,George Washington University,0.02702702702702703,193531525.0,False,Private,Northeast,0.0,0.05791991422326695,4.6848891321486373e-07,1,0.0
Georgetown University,Georgetown University,0.08823529411764705,184565670.0,False,Private,Northeast,0.035852297123228856,0.0899282878729671,4.2741683712723064e-05,3,0.0
Harvard University,Harvard University,0.020833333333333332,136199984.0,False,Private,Northeast,0.0,0.07375413537782913,8.385151640543425e-06,1,0.0
Hofstra University,Hofstra University,0.0,139290212.0,False,Private,Northeast,0.0,0.0,1.2493495144591612e-08,0,0.0
Howard University,Howard University,0.058823529411764705,137853757.0,False,Private,Northeast,0.0,0.06614080527431128,6.042960266366379e-06,2,0.11238780198604678
Illinois Institute Of Technology,Illinois Institute Of Technology,0.06060606060606061,180949307.0,False,Private,Midwest,0.00032202662086732505,0.06880419340616274,5.183422582533952e-06,2,0.0
Illinois State University,Illinois State University,0.0,47301684.0,False,Public,Midwest,0.0,0.0,1.2493495144591612e-08,0,0.0
Indiana State University,Indiana State University,0.0,86420138.0,False,Public,Midwest,0.0,0.0,1.2493495144591612e-08,0,0.0
James Madison University,James Madison University,0.0,11883440.0,False,Public,South,0.0,0.0,1.2493495144591612e-08,0,0.0
Johns Hopkins University,Johns Hopkins University,0.0446078431372549,145311948.0,False,Private,South,0.0,0.06447688564476886,2.5163962427165686e-06,2,0.09222102361750056
Lehigh University,Lehigh University,0.0,186143895.0,True,Private,Northeast,0.0,0.0,1.2493495144591612e-08,0,0.0
Loma Linda University,Loma Linda University,0.25,26347476.0,False,Private,West,0.0,0.0072992700729927005,0.707106766264383,1,0.0
Long Island University,Long Island University,0.02631578947368421,138873065.0,False,Private,Northeast,0.0,0.06251112693608689,2.4769127606556963e-05,1,0.0
Loyola Marymount University,Loyola Marymount University,0.0,35566140.0,False,Private,West,0.0,0.0,1.2493495144591612e-08,0,0.0
Loyola University Chicago,Loyola University Chicago,0.07248157248157248,1925986.0,False,Private,Midwest,0.017496779733791327,0.09235878213980404,1.69528703372697e-05,3,0.0340136596506389
Marquette University,Marquette University,0.06666666666666667,102461120.0,False,Private,Midwest,0.0,0.08234397443789758,2.1796111313513816e-05,2,0.1539220897685759
Marshall University,Marshall University,0.0,88694374.0,False,Public,South,0.0,0.0,1.2493495144591612e-08,0,0.0
Massachusetts Institute Of Technology,Massachusetts Institute Of Technology,0.14710266220309262,63966007.0,False,Private,Northeast,0.025332760841562905,0.09072411342936504,4.1072834524900724e-05,5,0.0
Mercer University,Mercer University,0.0,150149174.0,False,Private,South,0.0,0.0,1.2493495144591612e-08,0,0.0
Michigan State University,Michigan State University,0.0,87216513.0,False,Public,Midwest,0.0,0.0,1.2493495144591612e-08,0,0.0
Michigan Technological University,Michigan Technological University,0.0,11957088.0,False,Public,Midwest,0.0,0.0,1.2493495144591612e-08,0,0.0
Mississippi State University,Mississippi State University,0.0,99041443.0,False,Public,South,0.0,0.0,1.2493495144591612e-08,0,0.0
Montclair State University,Montclair State University,0.0,166088655.0,True,Public,Northeast,0.0,0.0,1.2493495144591612e-08,0,0.0
New Jersey Institute Of Technology,New Jersey Institute Of Technology,0.02564102564102564,118118575.0,False,Public,Northeast,0.0,0.05679681339345291,1.7156517672040451e-06,1,0.0
New School,New School,0.07580751483190508,102179633.0,False,Private,Northeast,0.05281236582224131,0.09953227978173057,1.1177586025558455e-05,3,0.0
New York University,New York University,0.1628704113224237,57206974.0,False,Private,Northeast,0.011056247316444827,0.0742885856341902,0.00010947135211610485,3,0.0
North Dakota State University,North Dakota State University,0.0,57328836.0,False,Public,Midwest,0.0,0.0,1.2493495144591612e-08,0,0.0
Northeastern University,Northeastern University,0.0,12912129.0,False,Private,Northeast,0.0,0.0,1.2493495144591612e-08,0,0.0
Northern Illinois University,Northern Illinois University,0.0,102502594.0,False,Public,Midwest,0.0,0.0,1.2493495144591612e-08,0,0.0
Northwestern University,Northwestern University,0.05733005733005733,111979921.0,False,Private,Midwest,0.0031129240017174755,0.0810420934191166,8.131975151069262e-06,2,0.0
