Id,Label,Interlock_Count,AffiliationId,female_president,control,region,betweenness,closeness,eigenvector,degree,clustering
Illinois State University,Illinois State University,0.0,47301684.0,True,Public,Midwest,0.0,0.0,2.428556013917241e-13,0,0.0
Indiana State University,Indiana State University,0.0,86420138.0,False,Public,Midwest,0.0,0.0,2.428556013917241e-13,0,0.0
Indiana University Of Pennsylvania,Indiana University Of Pennsylvania,0.09090909090909091,200885203.0,False,Public,Northeast,0.0,0.005376344086021506,1.1628995991166228e-12,1,0.0
Iowa State University,Iowa State University,1.0,173911158.0,False,Public,Midwest,0.0,0.005376344086021506,6.366313877123212e-08,1,0.0
James Madison University,James Madison University,0.0,11883440.0,False,Public,South,0.0,0.0,2.428556013917241e-13,0,0.0
Johns Hopkins University,Johns Hopkins University,0.08116653574234092,145311948.0,False,Private,South,0.007323452484742807,0.08662305436498985,1.618970931225931e-12,4,0.0036305137365116613
Kansas State University,Kansas State University,2.0000000000000004,189590672.0,False,Public,Midwest,0.0,0.010752688172043012,9.408723584757107e-05,2,1.0
Kent State University,Kent State University,0.0,149910238.0,False,Public,Midwest,0.0,0.0,2.428556013917241e-13,0,0.0
Lehigh University,Lehigh University,0.0,186143895.0,True,Private,Northeast,0.0,0.0,2.428556013917241e-13,0,0.0
Loma Linda University,Loma Linda University,0.27272727272727276,26347476.0,False,Private,West,0.0,0.005376344086021506,1.8645946515995648e-11,1,0.0
Long Island University,Long Island University,0.024390243902439025,138873065.0,False,Private,Northeast,0.0,0.08043569333891915,8.460389127253959e-13,1,0.0
Loyola Marymount University,Loyola Marymount University,0.14493648689157212,35566140.0,False,Private,West,0.010868933449578611,0.08313487767915133,1.6995193459881002e-12,5,0.0
Loyola University Chicago,Loyola University Chicago,0.05195681511470985,1925986.0,False,Private,Midwest,5.812263876780006e-05,0.0610201811536628,7.790050685683177e-13,2,0.0
Marquette University,Marquette University,0.0,102461120.0,False,Private,Midwest,0.0,0.0,2.428556013917241e-13,0,0.0
Marshall University,Marshall University,0.0,88694374.0,False,Public,South,0.0,0.0,2.428556013917241e-13,0,0.0
Massachusetts Institute Of Technology,Massachusetts Institute Of Technology,0.2732771805730063,63966007.0,True,Private,Northeast,0.012612612612612612,0.1032258064516129,4.6479567942354976e-12,7,0.002305986948464674
Mercer University,Mercer University,0.02127659574468085,150149174.0,False,Private,South,0.0,0.007168458781362007,6.35721724237962e-13,1,0.0
Miami University,Miami University,0.0,83328450.0,False,Public,Midwest,0.0,0.0,2.428556013917241e-13,0,0.0
Michigan State University,Michigan State University,0.0,87216513.0,False,Public,Midwest,0.0,0.0,2.428556013917241e-13,0,0.0
Michigan Technological University,Michigan Technological University,0.0,11957088.0,False,Public,Midwest,0.0,0.0,2.428556013917241e-13,0,0.0
Middle Tennessee State University,Middle Tennessee State University,3.875,169615421.0,False,Public,South,0.0,0.021505376344086023,0.4542237779699585,4,0.9579554862527773
Mississippi State University,Mississippi State University,0.0,99041443.0,False,Public,South,0.0,0.0,2.428556013917241e-13,0,0.0
Montana State University Bozeman,Montana State University Bozeman,0.0,23732399.0,False,Public,West,0.0,0.0,2.428556013917241e-13,0,0.0
Montclair State University,Montclair State University,0.0,166088655.0,True,Public,Northeast,0.0,0.0,2.428556013917241e-13,0,0.0
New Jersey Institute Of Technology,New Jersey Institute Of Technology,0.09294117647058825,118118575.0,False,Public,Northeast,0.005347282766637605,0.08662305436498985,1.9264226643053016e-12,4,0.005903658717681171
New Mexico State University,New Mexico State University,0.0,10052268.0,False,Public,West,0.0,0.0,2.428556013917241e-13,0,0.0
New School,New School,0.12787878787878787,102179633.0,False,Private,Northeast,0.00990990990990991,0.10237270061316982,3.2810365079719813e-12,5,0.008246893466715272
New York University,New York University,0.17458999287386745,57206974.0,False,Private,Northeast,0.023423423423423424,0.09989594172736732,2.5927082796009676e-12,7,0.0029820986021465287
North Carolina State University,North Carolina State University,0.0,137902535.0,False,Public,South,0.0,0.0,2.428556013917241e-13,0,0.0
Northern Arizona University,Northern Arizona University,0.9999999999999998,203172682.0,False,Public,West,0.0,0.005376344086021506,6.3663138771232e-08,1,0.0
Northern Illinois University,Northern Illinois University,0.0,102502594.0,False,Public,Midwest,0.0,0.0,2.428556013917241e-13,0,0.0
Nova Southeastern University,Nova Southeastern University,0.0,203088144.0,False,Private,South,0.0,0.0,2.428556013917241e-13,0,0.0
Oakland University,Oakland University,0.0,177721651.0,False,Public,Midwest,0.0,0.0,2.428556013917241e-13,0,0.0
Ohio State University,Ohio State University,0.0,52357470.0,True,Public,Midwest,0.0,0.0,2.428556013917241e-13,0,0.0
Ohio University,Ohio University,0.0,4210106879.0,False,Public,Midwest,0.0,0.0,2.428556013917241e-13,0,0.0
Oklahoma State University,Oklahoma State University,0.5,115475287.0,False,Public,South,0.0,0.005376344086021506,3.5891432131794306e-10,1,0.0
Old Dominion University,Old Dominion University,0.0,81365321.0,True,Public,South,0.0,0.0,2.428556013917241e-13,0,0.0
Oregon Health & Science University,Oregon Health & Science University,0.0,165690674.0,False,Public,West,0.0,0.0,2.428556013917241e-13,0,0.0
Pace University,Pace University,0.0,126863827.0,False,Private,Northeast,0.0,0.0,2.428556013917241e-13,0,0.0
Pennsylvania State University,Pennsylvania State University,0.09090909090909091,130769515.0,False,Public,Northeast,0.0,0.06554019457245264,1.3555725381140704e-12,2,0.033022553055107554
Polytechnic University,Polytechnic University,0.03571428571428571,57206974.0,False,Private,Northeast,0.0,0.005376344086021506,4.567383964607113e-13,1,0.0
Princeton University,Princeton University,0.22549019607843135,20089843.0,True,Private,Northeast,0.0027317640220866028,0.09175627240143369,4.3794767808940775e-12,5,0.007084390461217406
Purdue University,Purdue University,0.0,219193219.0,False,Public,Midwest,0.0,0.0,2.428556013917241e-13,0,0.0
Rensselaer Polytechnic Institute,Rensselaer Polytechnic Institute,0.03125,165799507.0,True,Private,Northeast,0.0,0.005376344086021506,4.225707505748934e-13,1,0.0
Rice University,Rice University,0.043478260869565216,74775410.0,False,Private,South,0.0,0.05955334987593052,6.996301225646655e-13,1,0.0
Rochester Institute Of Technology,Rochester Institute Of Technology,0.018867924528301886,155173764.0,False,Private,Northeast,0.0,0.08043569333891915,7.094691063856967e-13,1,0.0
Rockefeller University,Rockefeller University,0.27619539043687646,83399316.0,False,Private,Northeast,0.00924149956408021,0.10678531701890989,4.8820349244498614e-12,8,0.0023210032673222107
Rowan University,Rowan University,0.0,44265643.0,False,Public,Northeast,0.0,0.0,2.428556013917241e-13,0,0.0
Rutgers State University Of New Jersey,Rutgers State University Of New Jersey,0.0,102322142.0,False,Public,Northeast,0.0,0.0,2.428556013917241e-13,0,0.0
Saint Louis University,Saint Louis University,0.02631578947368421,47838141.0,False,Private,Midwest,0.0,0.04994797086368366,5.24344987772465e-13,1,0.0
Seton Hall University,Seton Hall University,0.0,12524447.0,False,Private,Northeast,0.0,0.0,2.428556013917241e-13,0,0.0
South Dakota State University,South Dakota State University,0.8999999999999999,177156846.0,False,Public,Midwest,0.0,0.005376344086021506,2.528791027792594e-08,1,0.0
Southern Illinois University System,Southern Illinois University System,0.0,2801502357.0,False,Public,Midwest,0.0,0.0,2.428556013917241e-13,0,0.0
Southern Methodist University,Southern Methodist University,0.0,178169726.0,False,Private,South,0.0,0.0,2.428556013917241e-13,0,0.0
St Johns University,St Johns University,0.03125,142823887.0,False,Private,Northeast,0.0,0.005376344086021506,4.225707505748934e-13,1,0.0
Stanford University,Stanford University,0.07289002557544758,97018004.0,False,Private,West,0.0027317640220866028,0.07693848928070526,1.3887791453876045e-12,2,0.0
State University Of New York At Binghamton,State University Of New York At Binghamton,0.0,123946342.0,True,Public,Northeast,0.0,0.0,2.428556013917241e-13,0,0.0
State University Of New York At Stony Brook,State University Of New York At Stony Brook,0.0,59553526.0,True,Public,Northeast,0.0,0.0,2.428556013917241e-13,0,0.0
Syracuse University,Syracuse University,0.0,70983195.0,True,Private,Northeast,0.0,0.0,2.428556013917241e-13,0,0.0
Temple University,Temple University,0.0,84392919.0,True,Public,Northeast,0.0,0.0,2.428556013917241e-13,0,0.0
Tennessee State University,Tennessee State University,3.6875,75256744.0,False,Public,South,0.0,0.021505376344086023,0.43648725755905177,4,0.9370362730204197
Tennessee Technological University,Tennessee Technological University,3.875,63920570.0,False,Public,South,0.0,0.021505376344086023,0.4542237779699585,4,0.9579554862527773
Texas Christian University,Texas Christian University,0.0,128956969.0,False,Private,South,0.0,0.0,2.428556013917241e-13,0,0.0
Texas Womans University,Texas Womans University,0.0,150913223.0,True,Public,South,0.0,0.0,2.428556013917241e-13,0,0.0
Thomas Jefferson University,Thomas Jefferson University,0.02631578947368421,149251103.0,False,Private,Northeast,0.0,0.005376344086021506,3.876201204507602e-13,1,0.0
Tufts University,Tufts University,0.15064102564102563,121934306.0,False,Private,Northeast,0.0027317640220866028,0.06659729448491154,2.763191538333198e-12,2,0.0
Union Institute & University,Union Institute & University,0.0,204669301.0,False,Private,Midwest,0.0,0.0,2.428556013917241e-13,0,0.0
University At Albany Suny,University At Albany Suny,0.0,392282.0,False,Public,Northeast,0.0,0.0,2.428556013917241e-13,0,0.0
University At Buffalo State University Of New York,University At Buffalo State University Of New York,0.0,63190737.0,False,Public,Northeast,0.0,0.0,2.428556013917241e-13,0,0.0
University Of Akron,University Of Akron,0.0,110152177.0,False,Public,Midwest,0.0,0.0,2.428556013917241e-13,0,0.0
University Of Arizona,University Of Arizona,0.9999999999999998,138006243.0,False,Public,West,0.0,0.005376344086021506,6.3663138771232e-08,1,0.0
University Of California Los Angeles,University Of California Los Angeles,0.0,161318765.0,False,Public,West,0.0,0.0,2.428556013917241e-13,0,0.0
University Of Central Florida,University Of Central Florida,0.0,106165777.0,False,Public,South,0.0,0.0,2.428556013917241e-13,0,0.0
University Of Chicago,University Of Chicago,0.1923076923076923,40347166.0,False,Private,Midwest,0.01037489102005231,0.08785175017158545,3.5629696009151314e-12,6,0.004722926974144937
University Of Cincinnati,University Of Cincinnati,0.0,63135867.0,True,Public,Midwest,0.0,0.0,2.428556013917241e-13,0,0.0
University Of Connecticut,University Of Connecticut,0.05555555555555555,140172145.0,False,Public,Northeast,0.0,0.05842970176506391,1.0637889089013663e-12,1,0.0
University Of Dayton,University Of Dayton,0.0,127591826.0,False,Private,Midwest,0.0,0.0,2.428556013917241e-13,0,0.0
University Of Delaware,University Of Delaware,0.0,86501945.0,False,Public,South,0.0,0.0,2.428556013917241e-13,0,0.0
University Of Florida,University Of Florida,0.0,33213144.0,False,Public,South,0.0,0.0,2.428556013917241e-13,0,0.0
University Of Hartford,University Of Hartford,0.0,162281398.0,False,Private,Northeast,0.0,0.0,2.428556013917241e-13,0,0.0
University Of Idaho,University Of Idaho,1.0,155093810.0,False,Public,West,0.0,0.005376344086021506,6.366313877123212e-08,1,0.0
University Of Iowa,University Of Iowa,1.0,126307644.0,False,Public,Midwest,0.0,0.005376344086021506,6.366313877123212e-08,1,0.0
University Of Kansas,University Of Kansas,2.0000000000000004,146416000.0,False,Public,Midwest,0.0,0.010752688172043012,9.408723584757107e-05,2,1.0
University Of Kentucky,University Of Kentucky,0.0,143302722.0,False,Public,South,0.0,0.0,2.428556013917241e-13,0,0.0
University Of La Verne,University Of La Verne,0.0,708430.0,False,Private,West,0.0,0.0,2.428556013917241e-13,0,0.0
University Of Louisville,University Of Louisville,0.0,142740786.0,False,Public,South,0.0,0.0,2.428556013917241e-13,0,0.0
University Of Memphis,University Of Memphis,3.6875,94658018.0,True,Public,South,0.0,0.021505376344086023,0.43648725755905177,4,0.9370362730204199
University Of Miami,University Of Miami,0.0,145608581.0,True,Private,South,0.0,0.0,2.428556013917241e-13,0,0.0
University Of Michigan,University Of Michigan,0.0,27837315.0,True,Public,Midwest,0.0,0.0,2.428556013917241e-13,0,0.0
University Of Minnesota,University Of Minnesota,0.0,130238516.0,False,Public,Midwest,0.0,0.0,2.428556013917241e-13,0,0.0
University Of New Mexico,University Of New Mexico,0.125,169521973.0,False,Public,West,0.0,0.05316350546864183,2.435526899042781e-12,1,0.0
University Of North Carolina At Charlotte,University Of North Carolina At Charlotte,0.0,102149020.0,False,Public,South,0.0,0.0,2.428556013917241e-13,0,0.0
University Of North Carolina At Greensboro,University Of North Carolina At Greensboro,0.07692307692307693,169335092.0,True,Public,South,0.0,0.07417423218079969,2.3493960430230444e-12,1,0.0
University Of North Carolina At Wilmington,University Of North Carolina At Wilmington,0.0,153901656.0,True,Public,South,0.0,0.0,2.428556013917241e-13,0,0.0
University Of North Florida,University Of North Florida,0.0,11874761.0,False,Public,South,0.0,0.0,2.428556013917241e-13,0,0.0
University Of Northern Colorado,University Of Northern Colorado,0.0,71966907.0,False,Public,West,0.0,0.0,2.428556013917241e-13,0,0.0
University Of Notre Dame,University Of Notre Dame,0.038838612368024134,107639228.0,False,Private,Midwest,0.0035454809648358034,0.07417423218079969,7.535149269692031e-13,2,0.0
University Of Oklahoma,University Of Oklahoma,0.5,8692664.0,False,Public,South,0.0,0.005376344086021506,3.5891432131794306e-10,1,0.0
University Of Pacific,University Of Pacific,0.0,119942576.0,False,Private,West,0.0,0.0,2.428556013917241e-13,0,0.0
University Of Pennsylvania,University Of Pennsylvania,0.12286542409331935,79576946.0,True,Private,Northeast,0.012496367335077013,0.08369659982563209,1.617731795156008e-12,5,0.003302255305510755
University Of Pittsburgh,University Of Pittsburgh,0.11942959001782531,170201317.0,False,Public,Northeast,0.0003487358326068003,0.06881720430107527,1.517523613419533e-12,3,0.01100751768503585
University Of Rhode Island,University Of Rhode Island,0.0,17626003.0,False,Public,Northeast,0.0,0.0,2.428556013917241e-13,0,0.0
University Of San Diego,University Of San Diego,0.07894736842105263,160856358.0,True,Private,West,0.003952339436210404,0.07078341013824885,9.442125615279973e-13,3,0.0
University Of San Francisco,University Of San Francisco,0.0,76766440.0,False,Private,West,0.0,0.0,2.428556013917241e-13,0,0.0
University Of South Alabama,University Of South Alabama,0.058823529411764705,83809506.0,False,Public,South,0.0,0.005376344086021506,6.79473669400127e-13,1,0.0
University Of South Carolina,University Of South Carolina,0.0,155781252.0,False,Public,South,0.0,0.0,2.428556013917241e-13,0,0.0
University Of South Dakota,University Of South Dakota,0.8999999999999999,189957204.0,False,Public,Midwest,0.0,0.005376344086021506,2.528791027792594e-08,1,0.0
University Of South Florida,University Of South Florida,0.0,2613432.0,True,Public,South,0.0,0.0,2.428556013917241e-13,0,0.0
University Of Southern California,University Of Southern California,0.0784313725490196,1174212.0,False,Private,West,0.0,0.08911580413088883,1.5097360853524396e-12,2,0.0
University Of St Thomas Minnesota,University Of St Thomas Minnesota,0.024390243902439025,161515732.0,False,Private,Midwest,0.0,0.05734767025089605,4.1465050667626307e-13,1,0.0
University Of Texas At Brownsville/Texas Southmost College,University Of Texas At Brownsville/Texas Southmost College,0.0,2802326326.0,True,Public,South,0.0,0.0,2.428556013917241e-13,0,0.0
University Of Toledo,University Of Toledo,0.0,90871651.0,False,Public,Midwest,0.0,0.0,2.428556013917241e-13,0,0.0
University Of Tulsa,University Of Tulsa,0.02564102564102564,87208437.0,False,Private,South,0.0,0.08043569333891915,8.769713902296868e-13,1,0.0
University Of Utah,University Of Utah,0.5769230769230768,223532165.0,False,Public,West,0.0,0.005376344086021506,8.829523815029219e-10,1,0.0
University Of Vermont,University Of Vermont,0.0,111236770.0,False,Public,Northeast,0.0,0.0,2.428556013917241e-13,0,0.0
University Of Virginia,University Of Virginia,0.058823529411764705,51556381.0,False,Public,South,0.0,0.06806097128677774,1.7355396189653092e-12,1,0.0
University Of Washington,University Of Washington,0.0,201448701.0,False,Public,West,0.0,0.0,2.428556013917241e-13,0,0.0
University Of Wyoming,University Of Wyoming,0.0,12834331.0,False,Public,West,0.0,0.0,2.428556013917241e-13,0,0.0
Utah State University,Utah State University,0.5769230769230768,121980950.0,False,Public,West,0.0,0.005376344086021506,8.829523815029219e-10,1,0.0
Vanderbilt University,Vanderbilt University,0.04193410355156183,200719446.0,False,Private,South,0.0027317640220866028,0.07329643061652988,6.834775916238704e-13,2,0.0
Villanova University,Villanova University,0.0,7863295.0,False,Private,Northeast,0.0,0.0,2.428556013917241e-13,0,0.0
Virginia Commonwealth University,Virginia Commonwealth University,0.0625,184840846.0,False,Public,South,0.0,0.07243916242218448,1.3285402561050114e-12,1,0.0
Virginia Polytechnic Institute And State University,Virginia Polytechnic Institute And State University,0.0,859038795.0,False,Public,South,0.0,0.0,2.428556013917241e-13,0,0.0
Wake Forest University,Wake Forest University,0.02631578947368421,47251452.0,False,Private,South,0.0,0.05579773321708806,4.775024537900295e-13,1,0.0
Washington State University,Washington State University,0.1,72951846.0,False,Public,West,0.0,0.005376344086021506,1.3502570628564147e-12,1,0.0
Washington University,Washington University,0.0,204465549.0,False,Private,Midwest,0.0,0.0,2.428556013917241e-13,0,0.0
Wayne State University,Wayne State University,0.0,185443292.0,False,Public,Midwest,0.0,0.0,2.428556013917241e-13,0,0.0
West Chester University Of Pennsylvania,West Chester University Of Pennsylvania,0.09090909090909091,161171246.0,True,Public,Northeast,0.0,0.005376344086021506,1.1628995991166228e-12,1,0.0
West Virginia University,West Virginia University,0.0,12097938.0,False,Public,South,0.0,0.0,2.428556013917241e-13,0,0.0
Western Michigan University,Western Michigan University,0.0,141649380.0,False,Public,Midwest,0.0,0.0,2.428556013917241e-13,0,0.0
Wichita State University,Wichita State University,2.0000000000000004,39587148.0,False,Public,Midwest,0.0,0.010752688172043012,9.408723584757107e-05,2,1.0
Widener University,Widener University,0.038461538461538464,138659443.0,False,Private,Northeast,0.0,0.06352357320099256,7.259513433750642e-13,1,0.0
Worcester Polytechnic Institute,Worcester Polytechnic Institute,0.0,107077323.0,False,Private,Northeast,0.0,0.0,2.428556013917241e-13,0,0.0
Wright State University,Wright State University,0.0,19648265.0,False,Public,Midwest,0.0,0.0,2.428556013917241e-13,0,0.0
Yale University,Yale University,0.1111111111111111,32971472.0,False,Private,Northeast,0.0027317640220866028,0.0750733137829912,2.2520535506156327e-12,2,0.0
Yeshiva University,Yeshiva University,0.09776103371434984,19772626.0,False,Private,Northeast,0.012903225806451613,0.09528535980148883,1.9775614714613718e-12,5,0.005695408505783225
