Id,Source,Target,Type,Weight,Year
e103,California Institute Of Technology,Chapman University,Undirected,0.021739130434782608,2000
e104,Carnegie Mellon University,Duquesne University,Undirected,0.06976744186046512,2000
e105,Brandeis University,Fordham University,Undirected,0.027777777777777776,2000
e106,Fordham University,Georgetown University,Undirected,0.029411764705882353,2000
e107,California Institute Of Technology,Harvard University,Undirected,0.03225806451612903,2000
e108,Howard University,Johns Hopkins University,Undirected,0.05555555555555555,2000
e109,Brown University,Johns Hopkins University,Undirected,0.019230769230769232,2000
e110,Cleveland State University,Kent State University,Undirected,0.42857142857142855,2000
e111,Andrews University,Loma Linda University,Undirected,0.08695652173913043,2000
e112,Boston College,Loyola University Chicago,Undirected,0.03333333333333333,2000
e113,Illinois Institute Of Technology,Loyola University Chicago,Undirected,0.06666666666666667,2000
e114,Creighton University,Loyola University Chicago,Undirected,0.03333333333333333,2000
e115,George Washington University,Marquette University,Undirected,0.02857142857142857,2000
e116,Johns Hopkins University,Massachusetts Institute Of Technology,Undirected,0.018867924528301886,2000
e117,Boston University,Massachusetts Institute Of Technology,Undirected,0.018867924528301886,2000
e118,East Tennessee State University,Middle Tennessee State University,Undirected,0.9999999999999996,2000
e119,Georgetown University,New York University,Undirected,0.029411764705882353,2000
e120,Arizona State University,Northern Arizona University,Undirected,0.9090909090909093,2000
e121,Case Western Reserve University,Ohio State University,Undirected,0.047619047619047616,2000
e122,Hampton University,Old Dominion University,Undirected,0.058823529411764705,2000
e123,Polytechnic University,Rensselaer Polytechnic Institute,Undirected,0.06060606060606061,2000
e124,Dartmouth College,Rockefeller University,Undirected,0.0625,2000
e125,Georgetown University,Rockefeller University,Undirected,0.03225806451612903,2000
e126,Princeton University,Rockefeller University,Undirected,0.03225806451612903,2000
e127,New York University,Rockefeller University,Undirected,0.03225806451612903,2000
e128,Georgetown University,Saint Louis University,Undirected,0.029411764705882353,2000
e129,Lehigh University,Seton Hall University,Undirected,0.02631578947368421,2000
e130,Catholic University Of America,Seton Hall University,Undirected,0.02564102564102564,2000
e131,Rice University,Stanford University,Undirected,0.05555555555555555,2000
e132,Rockefeller University,Stanford University,Undirected,0.03225806451612903,2000
e133,Pennsylvania State University,Temple University,Undirected,0.02857142857142857,2000
e134,East Tennessee State University,Tennessee State University,Undirected,0.9999999999999996,2000
e135,Middle Tennessee State University,Tennessee State University,Undirected,0.9999999999999996,2000
e136,East Tennessee State University,Tennessee Technological University,Undirected,0.9473684210526312,2000
e137,Tennessee State University,Tennessee Technological University,Undirected,0.8823529411764707,2000
e138,Middle Tennessee State University,Tennessee Technological University,Undirected,0.9473684210526312,2000
e139,Brown University,Tufts University,Undirected,0.02857142857142857,2000
e140,Kent State University,University Of Akron,Undirected,0.5263157894736842,2000
e141,Cleveland State University,University Of Akron,Undirected,0.47368421052631576,2000
e142,Northern Arizona University,University Of Arizona,Undirected,0.9999999999999999,2000
e143,Arizona State University,University Of Arizona,Undirected,0.8999999999999999,2000
e144,Tufts University,University Of Chicago,Undirected,0.02857142857142857,2000
e145,Illinois Institute Of Technology,University Of Chicago,Undirected,0.02040816326530612,2000
e146,Marquette University,University Of Chicago,Undirected,0.02857142857142857,2000
e147,New School University,University Of Chicago,Undirected,0.023809523809523808,2000
e148,New York University,University Of Connecticut,Undirected,0.05555555555555555,2000
e149,Georgetown University,University Of Connecticut,Undirected,0.05555555555555555,2000
e150,Marquette University,University Of Dayton,Undirected,0.030303030303030304,2000
e151,Tufts University,University Of Delaware,Undirected,0.03125,2000
e152,Georgetown University,University Of Delaware,Undirected,0.03125,2000
e153,Idaho State University,University Of Idaho,Undirected,0.5,2000
e154,Iowa State University,University Of Iowa,Undirected,0.9999999999999998,2000
e155,Kansas State University,University Of Kansas,Undirected,1.0000000000000002,2000
e156,East Tennessee State University,University Of Memphis,Undirected,0.9999999999999996,2000
e157,Tennessee State University,University Of Memphis,Undirected,0.9393939393939388,2000
e158,Middle Tennessee State University,University Of Memphis,Undirected,0.9999999999999996,2000
e159,Tennessee Technological University,University Of Memphis,Undirected,0.9696969696969691,2000
e160,Mississippi State University,University Of Mississippi,Undirected,1.0000000000000002,2000
e161,New Mexico State University,University Of New Mexico,Undirected,0.2,2000
e162,Massachusetts Institute Of Technology,University Of North Carolina At Greensboro,Undirected,0.07692307692307693,2000
e163,New York University,University Of Notre Dame,Undirected,0.0196078431372549,2000
e164,New Jersey Institute Of Technology,University Of Notre Dame,Undirected,0.01818181818181818,2000
e165,Carnegie Mellon University,University Of Oklahoma,Undirected,0.08333333333333333,2000
e166,Oklahoma State University,University Of Oklahoma,Undirected,0.3333333333333333,2000
e167,New York University,University Of Pennsylvania,Undirected,0.0196078431372549,2000
e168,Rockefeller University,University Of Pennsylvania,Undirected,0.03225806451612903,2000
e169,Pennsylvania State University,University Of Pittsburgh,Undirected,0.05714285714285714,2000
e170,Hofstra University,University Of Pittsburgh,Undirected,0.03225806451612903,2000
e171,New Jersey Institute Of Technology,University Of Pittsburgh,Undirected,0.0196078431372549,2000
e172,Temple University,University Of Pittsburgh,Undirected,0.024390243902439025,2000
e173,Carnegie Mellon University,University Of Pittsburgh,Undirected,0.0392156862745098,2000
e174,Loyola University Chicago,University Of San Diego,Undirected,0.03333333333333333,2000
e175,Loyola University Chicago,University Of San Francisco,Undirected,0.03333333333333333,2000
e176,Auburn University,University Of South Alabama,Undirected,0.16666666666666666,2000
e177,South Dakota State University,University Of South Dakota,Undirected,0.375,2000
e178,University Of Mississippi,University Of Southern Mississippi,Undirected,1.0000000000000002,2000
e179,Mississippi State University,University Of Southern Mississippi,Undirected,1.0000000000000002,2000
e180,Marquette University,University Of St Thomas Minnesota,Undirected,0.02857142857142857,2000
e181,University Of Notre Dame,University Of St Thomas Minnesota,Undirected,0.023809523809523808,2000
e182,Cornell University,University Of Tulsa,Undirected,0.02857142857142857,2000
e183,University Of Utah,Utah State University,Undirected,0.6249999999999999,2000
e184,Seton Hall University,Villanova University,Undirected,0.038461538461538464,2000
e185,Indiana University Of Pennsylvania,West Chester University Of Pennsylvania,Undirected,0.1,2000
e186,Marshall University,West Virginia University,Undirected,0.7058823529411765,2000
e187,University Of Kansas,Wichita State University,Undirected,1.0000000000000002,2000
e188,Kansas State University,Wichita State University,Undirected,1.0000000000000002,2000
e189,Thomas Jefferson University,Widener University,Undirected,0.038461538461538464,2000
e190,Carnegie Mellon University,Worcester Polytechnic Institute,Undirected,0.023809523809523808,2000
e191,Stevens Institute Of Technology,Worcester Polytechnic Institute,Undirected,0.027777777777777776,2000
e192,New School University,Yale University,Undirected,0.05555555555555555,2000
e193,University Of Connecticut,Yale University,Undirected,0.05555555555555555,2000
e194,Hofstra University,Yeshiva University,Undirected,0.03225806451612903,2000
e195,Massachusetts Institute Of Technology,Yeshiva University,Undirected,0.018867924528301886,2000
e196,Columbia University,Yeshiva University,Undirected,0.041666666666666664,2000
e197,New York University,Yeshiva University,Undirected,0.0196078431372549,2000
e198,Brown University,University Of Rhode Island,Undirected,0.0625,2000
e199,Harvard University,Rockefeller University,Undirected,0.03225806451612903,2000
e200,Loyola Marymount University,University Of Notre Dame,Undirected,0.01818181818181818,2000
e201,Loyola Marymount University,University Of Southern California,Undirected,0.022727272727272728,2000
e202,Loyola Marymount University,Loyola University Chicago,Undirected,0.03333333333333333,2000
e203,Ohio State University,University Of Akron,Undirected,0.47368421052631576,2000
e204,Kent State University,Ohio State University,Undirected,0.42857142857142855,2000
e205,Cleveland State University,Ohio State University,Undirected,0.38095238095238093,2000
e206,Ohio University,University Of Akron,Undirected,0.5263157894736842,2000
e207,Kent State University,Ohio University,Undirected,0.47619047619047616,2000
e208,Ohio State University,Ohio University,Undirected,0.42857142857142855,2000
e209,Cleveland State University,Ohio University,Undirected,0.42857142857142855,2000
e210,Cleveland State University,University Of Cincinnati,Undirected,0.42857142857142855,2000
e211,University Of Akron,University Of Cincinnati,Undirected,0.5263157894736842,2000
e212,Ohio University,University Of Cincinnati,Undirected,0.47619047619047616,2000
e213,Kent State University,University Of Cincinnati,Undirected,0.47619047619047616,2000
e214,Ohio State University,University Of Cincinnati,Undirected,0.42857142857142855,2000
e215,Cleveland State University,University Of Toledo,Undirected,0.42857142857142855,2000
e216,University Of Akron,University Of Toledo,Undirected,0.5263157894736842,2000
e217,Ohio University,University Of Toledo,Undirected,0.47619047619047616,2000
e218,Kent State University,University Of Toledo,Undirected,0.47619047619047616,2000
e219,Ohio State University,University Of Toledo,Undirected,0.42857142857142855,2000
e220,University Of Cincinnati,University Of Toledo,Undirected,0.47619047619047616,2000
