Year,Name,Position,Institution,SubInstitution,Education,AffiliationId,carnegie_id,PrimarySample,FixedPosition
2007,Theodore Benard Cutler,Chairman,Emerson College,,,87650153.0,165662.0,False,Board President
2007,Vincent J. Di Bona,Trustee,Emerson College,,,87650153.0,165662.0,False,Overseer
2007,Tom Freston,Trustee,Emerson College,,,87650153.0,165662.0,False,Overseer
2007,Sandra Goldfarb,Trustee,Emerson College,,,87650153.0,165662.0,False,Overseer
2007,Steven Goldman,Trustee,Emerson College,,,87650153.0,165662.0,False,Overseer
2007,Jeffrey Greenhawt,Treasurer,Emerson College,,,87650153.0,165662.0,False,Other Board Member
2007,Gary Grossman,Trustee,Emerson College,,,87650153.0,165662.0,False,Overseer
2007,Doug Herzog,Trustee,Emerson College,,,87650153.0,165662.0,False,Overseer
2007,Douglas V. Holloway,Trustee,Emerson College,,Emerson BS,87650153.0,165662.0,False,Overseer
2007,Judith Huret,Trustee,Emerson College,,,87650153.0,165662.0,False,Overseer
2007,Richard Janssen,Trustee,Emerson College,,,87650153.0,165662.0,False,Overseer
2007,Sheryl S. Levy,Trustee,Emerson College,,,87650153.0,165662.0,False,Overseer
2007,Jacqueline W. Liebergott,President,Emerson College,,,87650153.0,165662.0,False,Board President
2007,Jonathan Miller,Trustee,Emerson College,,,87650153.0,165662.0,False,Overseer
2007,Max Mutchnick,Trustee,Emerson College,,,87650153.0,165662.0,False,Overseer
2007,Lawrence Rasky,Vice Chairman,Emerson College,,,87650153.0,165662.0,False,Board Vice President
2007,Nancy Ryan,Trustee,Emerson College,,,87650153.0,165662.0,False,Overseer
2007,Lucille S. Salhany,Trustee,Emerson College,,,87650153.0,165662.0,False,Overseer
2007,Linda Schwartz,Trustee,Emerson College,,,87650153.0,165662.0,False,Overseer
2007,Terry S. Semel,Trustee,Emerson College,,,87650153.0,165662.0,False,Overseer
2007,Peter Smyth,Trustee,Emerson College,,,87650153.0,165662.0,False,Overseer
2007,Alan L. Stanzler,Trustee,Emerson College,,,87650153.0,165662.0,False,Overseer
2007,Andreas Veith,Trustee,Emerson College,,,87650153.0,165662.0,False,Overseer
2007,Timothy Barnard,Trustee,Gonzaga University,,,119888943.0,235316.0,False,Regent
2007,Fred Brown,Trustee,Gonzaga University,,,119888943.0,235316.0,False,Regent
2007,Walter J. Conn,Trustee,Gonzaga University,,,119888943.0,235316.0,False,Regent
2007,Gerri Craves,Trustee,Gonzaga University,,,119888943.0,235316.0,False,Regent
2007,J. Donald Curran,Trustee,Gonzaga University,,,119888943.0,235316.0,False,Regent
2007,Elizabeth Hanson,Trustee,Gonzaga University,,,119888943.0,235316.0,False,Regent
2007,"Rev. William E. Hayes, S.J",Trustee,Gonzaga University,,,119888943.0,235316.0,False,Regent
2007,Donald H. Herak,Trustee,Gonzaga University,,,119888943.0,235316.0,False,Regent
2007,James R. Jundt,Trustee,Gonzaga University,,,119888943.0,235316.0,False,Regent
2007,"Rev. Joseph W. Koterski, S.J",Trustee,Gonzaga University,,,119888943.0,235316.0,False,Regent
2007,"David Leigh, S.J",Trustee,Gonzaga University,,,119888943.0,235316.0,False,Regent
2007,Rita Illig Liebelt,Trustee,Gonzaga University,,,119888943.0,235316.0,False,Regent
2007,John Luger,Trustee,Gonzaga University,,,119888943.0,235316.0,False,Regent
2007,"Rev. Robert V. Lyons, S",Trustee,Gonzaga University,,,119888943.0,235316.0,False,Regent
2007,Harry F. Magnuson,Trustee,Gonzaga University,,,119888943.0,235316.0,False,Regent
2007,Shannon McCambridge,Trustee,Gonzaga University,,,119888943.0,235316.0,False,Regent
2007,John McCann,Trustee,Gonzaga University,,,119888943.0,235316.0,False,Regent
2007,Philip G. McCarthey,Trustee,Gonzaga University,,,119888943.0,235316.0,False,Regent
2007,Angelo R. Mozilo,Trustee,Gonzaga University,,Fordham 1960 BS,119888943.0,235316.0,False,Regent
2007,Donald P. Nelles,Vice Chairman,Gonzaga University,,,119888943.0,235316.0,False,Board Vice President
2007,Michael A. Patterson,Chairman,Gonzaga University,,,119888943.0,235316.0,False,Board President
2007,Gerald A. Schwalbach,Trustee,Gonzaga University,,Mankato State 1966 BA,119888943.0,235316.0,False,Regent
2007,"Rev. Robert J. Spitzer, S.J",President,Gonzaga University,,,119888943.0,235316.0,False,Board President
2007,Peter F. Stanton,Trustee,Gonzaga University,,,119888943.0,235316.0,False,Regent
2007,John M. Stone,Trustee,Gonzaga University,,,119888943.0,235316.0,False,Regent
2007,Edward Taylor,Trustee,Gonzaga University,,,119888943.0,235316.0,False,Regent
2007,Thomas BTilford,Vice Chairman,Gonzaga University,,,119888943.0,235316.0,False,Board Vice President
2007,"Rev. Kevin Waters, S.J",Trustee,Gonzaga University,,,119888943.0,235316.0,False,Regent
2007,Patrick J. West,Trustee,Gonzaga University,,,119888943.0,235316.0,False,Regent
2007,"Alvin J. Wolff, Jr.",Trustee,Gonzaga University,,,119888943.0,235316.0,False,Regent
2007,James R. Houghton,Fellow,Harvard University,,"Harvard 1958 AB, 1962 MBA",136199984.0,166027.0,True,Overseer
2007,Nannerl Overholser Keohane,Fellow,Harvard University,,Wellesley 1961 BA; Oxford (UK) 1963 BA MA; Yale 1967 PhD,136199984.0,166027.0,True,Overseer
2007,Patricia A. King,Fellow,Harvard University,,Wheaton (MA) 1963; Harvard 1969 JD,136199984.0,166027.0,True,Overseer
2007,Robert D. Reischauer,Fellow,Harvard University,,"Harvard AB; Columbia MIA, PhD",136199984.0,166027.0,True,Overseer
2007,James F. Rothenberg,Treasurer,Harvard University,,"Harvard 1968 AB, 1970 MBA",136199984.0,166027.0,True,Other Board Member
2007,Robert E. Rubin,Fellow,Harvard University,,Harvard 1960 AB; Yale 1964 LLB; London School Econ (UK),136199984.0,166027.0,True,Overseer
2007,William Blake,Regent,Louisiana State University System,,,107341208.0,,False,Member
2007,Scott Brame,Regent,Louisiana State University System,,,107341208.0,,False,Member
2007,Richard E. D'Aquin,Regent,Louisiana State University System,,,107341208.0,,False,Member
2007,Frances T. Henry,Vice Chairman,Louisiana State University System,,,107341208.0,,False,Board Vice President
2007,Stanley J. Jacobs,Regent,Louisiana State University System,,,107341208.0,,False,Member
2007,Ingrid Labat,Regent,Louisiana State University System,,,107341208.0,,False,Member
2007,"Terry C. Landry, Jr.",Student Regent,Louisiana State University System,,,107341208.0,,False,Other Board Member
2007,Robert Levy,Regent,Louisiana State University System,,,107341208.0,,False,Member
2007,"W. Clinton Rasberry, Jr",Regent,Louisiana State University System,,,107341208.0,,False,Member
2007,"Virgil Robinson, Jr.",Regent,Louisiana State University System,,,107341208.0,,False,Member
2007,Mary Ellen Roy,Regent,Louisiana State University System,,,107341208.0,,False,Member
2007,William Clifford Smith,Regent,Louisiana State University System,,,107341208.0,,False,Member
2007,Harold Stokes,Regent,Louisiana State University System,,,107341208.0,,False,Member
2007,Pat A. Strong,Secretary,Louisiana State University System,,,107341208.0,,False,Other Board Member
2007,"Artis Terrell, Jr",Regent,Louisiana State University System,,,107341208.0,,False,Member
2007,Robert J. Abernethy,Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,Kathleen Hannon Aikenhead,Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,"Sister Rita Arthur, RSHM",Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,Robert C. Baker,Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,James R. Belardi,Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,The Honorable Irma J. Brown-Dillon,Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,Peter B. Caloyeras,Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,Larry R. Carter,Trustee,Loyola Marymount University,,Arizona State 1974 BS,35566140.0,117946.0,True,Regent
2007,"Alex Chaves, Sr",Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,John F. Cosgrove,Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,Frederick B. Craves,Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,R. Chad Dreier,Chairman,Loyola Marymount University,,Loyola Marymount 1969 BS,35566140.0,117946.0,True,Board President
2007,George A.V. Dunning,Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,Bruce C. Edwards,Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,"Rev. Paul J. Fitzgerald, S.J",Trustee,Loyola Marymount University,,"Santa Clara 1980 BA; Weston Theology 1991 MDiv, 1993",35566140.0,117946.0,True,Regent
2007,"Sister Mary Genino, RSHM",Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,William D. Gould,Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,John F. Grundhofer,Trustee,Loyola Marymount University,,Loyola Marvmount 1960 BA: USC 1964 MBA,35566140.0,117946.0,True,Regent
2007,"Sister Anne Hennessy, CSJ",Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,Margaret F. Jagels,Trustee Emerita,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,"Robert H. Kerrigan, Jr",Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,"Rev. Daniel K. Lahart, S.J",Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,Deborah Lanni,Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,"Thomas E. Larkin, Jr.",Trustee,Loyola Marymount University,,Notre Dame 1961 BA,35566140.0,117946.0,True,Regent
2007,"Father Robert B. Lawton, S.J.",President,Loyola Marymount University,,,35566140.0,117946.0,True,Board President
2007,Kathleen L. McCarthy,Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,Liam E. McGee,Trustee,Loyola Marymount University,,UC San Diego; Pepperdine MBA; Loyola Law JD,35566140.0,117946.0,True,Regent
2007,John A. McMahon,Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,Paul W. Mikos,Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,Susan F. Moley,Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,Stephen M. Mosko,Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,Stephen F. Page,Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,Joan A. Payden,Trustee,Loyola Marymount University,,Trinity Col (DC) BA; Harvard 1981 AN,35566140.0,117946.0,True,Regent
2007,"Rev. Kevin P. Quinn, S.J",Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,"Edward P. Roski, Jr.",Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,"Rev. Robert W. Scholla, S.J",Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,Michael R. Steed,Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,Elbridge H. Stuart III,Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,Rosemary L. Turner,Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,Walter F. Ulloa,Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,"Rev. Jeffrey P. von Arx, S.J",Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,"Thomas R. Von Der Ahe, Sr",Trustee,Loyola Marymount University,,,35566140.0,117946.0,True,Regent
2007,David V. Adams,Trustee,Mount St Marys College,,,4210134096.0,163462.0,False,Regent
2007,Helen S. Astin,Trustee,Mount St Marys College,,,4210134096.0,163462.0,False,Regent
2007,James R. Belardi,Trustee,Mount St Marys College,,Stanford 1979 BA; UCLA 1981 MBA,4210134096.0,163462.0,False,Regent
2007,"Sister Marilyn Binder, CSJ",Trustee,Mount St Marys College,,Mount St Mary's 1965,4210134096.0,163462.0,False,Regent
2007,Thomas J. Blumenthal,Trustee,Mount St Marys College,,,4210134096.0,163462.0,False,Regent
2007,Monsignor Clement J. Connolly,Trustee,Mount St Marys College,,,4210134096.0,163462.0,False,Regent
2007,Jacqueline Powers Doud,President,Mount St Marys College,,,4210134096.0,163462.0,False,Board President
