Year,Name,Position,Institution,SubInstitution,Education,AffiliationId,carnegie_id,PrimarySample,level_0,index,StateSystem,FixedPosition
2011,Suzanne C. Feese,Vice Chairman,Agnes Scott College,,Agnes Scott 1984 BA; Yale 1987 JD,64506506.0,138600.0,False,,,,Board Vice President
2011,"Robert L. Brown, Jr",Trustee,Agnes Scott College,,,64506506.0,138600.0,False,,,,Trustee
2011,John Walter Drake,Trustee,Agnes Scott College,,Davidson 1966 AB; Virginia 1969 LLB,64506506.0,138600.0,False,,,,Trustee
2011,Nancy Moore Kuvkendall,Trustee,Agnes Scott College,,Agnes Scott 1961,64506506.0,138600.0,False,,,,Trustee
2011,Ann Glendinning,Trustee,Agnes Scott College,,,64506506.0,138600.0,False,,,,Trustee
2011,David D. Weitnauer,Trustee,Agnes Scott College,,Davidson; Columbia Sem,64506506.0,138600.0,False,,,,Trustee
2011,"Bernard Taylor, Sr",Trustee,Agnes Scott College,,Wayne State 1979 BA; Vanderbilt 1982 JD,64506506.0,138600.0,False,,,,Trustee
2011,Robert C. Williams,Trustee,Agnes Scott College,,Wesleyan U 1960; Harvard,64506506.0,138600.0,False,,,,Trustee
2011,Susan M. Phillips,Trustee,Agnes Scott College,,"Agnes Scott 1967 BA; LSU 1971 MS, 1973 PhD",64506506.0,138600.0,False,,,,Trustee
2011,James Erskine Love III,Trustee,Agnes Scott College,,Duke 1979,64506506.0,138600.0,False,,,,Trustee
2011,Phyllis E. Kozarsky,Trustee,Agnes Scott College,,,64506506.0,138600.0,False,,,,Trustee
2011,Diane S. Carr,Trustee,Albion College,,,45644089.0,168546.0,False,,,,Trustee
2011,Robert A. Armitage,Trustee,Albion College,,,45644089.0,168546.0,False,,,,Trustee
2011,George S. Chavel,Trustee,Albion College,,Albion 1981 BA,45644089.0,168546.0,False,,,,Trustee
2011,Stephen I. Greenhalgh,Trustee,Albion College,,Albion 1974 AB; Washington and Lee 1977 JD,45644089.0,168546.0,False,,,,Trustee
2011,Robert B. Hetler,Trustee,Albion College,,,45644089.0,168546.0,False,,,,Trustee
2011,"David K. Johnson, M.D., FACS",Trustee,Albion College,,Albion 1970 BA; Wayne State 1974 MD,45644089.0,168546.0,False,,,,Trustee
2011,Donna M. Randall,Ex Officio Trustee,Albion College,,,45644089.0,168546.0,False,,,,"Trustee, Ex Officio"
2011,Stephen Charley,Trustee,Albion College,,,45644089.0,168546.0,False,,,,Trustee
2011,"Frederick M. Adams, Jr",Trustee,Albion College,,,45644089.0,168546.0,False,,,,Trustee
2011,Jonathan D. Keaton,Trustee,Albion College,,,45644089.0,168546.0,False,,,,Trustee
2011,Ann M. Lewicki,Trustee,Albion College,,,45644089.0,168546.0,False,,,,Trustee
2011,Mark E. Newell,Trustee,Albion College,,,45644089.0,168546.0,False,,,,Trustee
2011,Carol A. Leisenring,Trustee,Albion College,,Albion 1968 BA; Michigan State 1972 MA 1978 PhD,45644089.0,168546.0,False,,,,Trustee
2011,"Daniel Boggan, Jr",Trustee,Albion College,,Albion 1967 BA: Michigan 1968 MSW,45644089.0,168546.0,False,,,,Trustee
2011,Joseph S. Calvaruso,Trustee,Albion College,,Albion 1978,45644089.0,168546.0,False,,,,Trustee
2011,Thomas L. Ludington,Vice Chairman,Albion College,,Albion 1976 BA; San Diego 1979 JD,45644089.0,168546.0,False,,,,Board Vice President
2011,Carolyn E. Aishton,Trustee,Albion College,,,45644089.0,168546.0,False,,,,Trustee
2011,Robert D. Musser,Trustee,Albion College,,,45644089.0,168546.0,False,,,,Trustee
2011,Joseph O. Serra,Trustee,Albion College,,,45644089.0,168546.0,False,,,,Trustee
2011,Jennifer L. Toteff,Trustee,Albion College,,,45644089.0,168546.0,False,,,,Trustee
2011,Paul D. Tobias,Chairman,Albion College,,Albion BA; Michigan MBA,45644089.0,168546.0,False,,,,Board President
2011,William K. Stoffer,Vice Chairman,Albion College,,,45644089.0,168546.0,False,,,,Board Vice President
2011,John N. Vournakis,Trustee,Albion College,,,45644089.0,168546.0,False,,,,Trustee
2011,Richard M. Smith,Trustee,Albion College,,Albion BA; Columbia 1970 MS,45644089.0,168546.0,False,,,,Trustee
2011,"William D. ""Bill"" Schuette",Trustee,Albion College,,Georgetown 1976 BSFS; U San Francisco 1979 JD,45644089.0,168546.0,False,,,,Trustee
2011,Stephen N. Sanney,Trustee,Albion College,,,45644089.0,168546.0,False,,,,Trustee
2011,William M. Ritter,Trustee,Albion College,,,45644089.0,168546.0,False,,,,Trustee
2011,Charles G. Raphael,Trustee,Albion College,,,45644089.0,168546.0,False,,,,Trustee
2011,"Jeffrey C. Petherick, CFA, CIC",Trustee,Albion College,,Albion BA; Michigan MBA,45644089.0,168546.0,False,,,,Trustee
2011,J. Donald Sheets,Trustee,Albion College,,Albion BS; Michigan MBA,45644089.0,168546.0,False,,,,Trustee
2011,Susan M. Rogers,Trustee,Alfred University,,,49502546.0,188641.0,False,,,,Trustee
2011,Roger D. Dash,Trustee,Alfred University,,,49502546.0,188641.0,False,,,,Trustee
2011,David J. Miller,Trustee,Alfred University,,,49502546.0,188641.0,False,,,,Trustee
2011,"Marlin Miller, Jr.",Trustee,Alfred University,,,49502546.0,188641.0,False,,,,Trustee
2011,Warren L. Smith,Trustee,Alfred University,,Alfred 1959 BA,49502546.0,188641.0,False,,,,Trustee
2011,Robert H. Perlman,Trustee,Alfred University,,,49502546.0,188641.0,False,,,,Trustee
2011,William Pullman,Trustee,Alfred University,,,49502546.0,188641.0,False,,,,Trustee
2011,Kathleen A. Richardson,Trustee,Alfred University,,,49502546.0,188641.0,False,,,,Trustee
2011,Richard W. Mott,Trustee,Alfred University,,,49502546.0,188641.0,False,,,,Trustee
2011,Jay L. Haberland,Trustee,Alfred University,,Alfred 1972 BA; Northeastern,49502546.0,188641.0,False,,,,Trustee
2011,"Robert L. ""Steve"" Stephens",Trustee,Alfred University,,Alfred 1971 BA,49502546.0,188641.0,False,,,,Trustee
2011,"Robert K. Welter, Jr.",Trustee,Alfred University,,Alfred 1968 BA,49502546.0,188641.0,False,,,,Trustee
2011,Jeffrey S. Maurer,Trustee,Alfred University,,,49502546.0,188641.0,False,,,,Trustee
2011,"Albert E. ""Al"" Paladinoole",Trustee,Alfred University,,,49502546.0,188641.0,False,,,,Trustee
2011,Christine P. Kulp,Trustee,Alfred University,,,49502546.0,188641.0,False,,,,Trustee
2011,Douglas A. Kass,Trustee,Alfred University,,,49502546.0,188641.0,False,,,,Trustee
2011,Valerie E. Koch,Trustee,Alfred University,,,49502546.0,188641.0,False,,,,Trustee
2011,Laurie O. Cama,Trustee,Alfred University,,,49502546.0,188641.0,False,,,,Trustee
2011,Lance T. Shaner,Trustee,Alfred University,,Alfred 1975 BS,49502546.0,188641.0,False,,,,Trustee
2011,Gene M. Bernstein,Trustee,Alfred University,,Alfred 1969,49502546.0,188641.0,False,,,,Trustee
2011,James M. Jordan,Trustee,Alfred University,,,49502546.0,188641.0,False,,,,Trustee
2011,Gregory R. Connors,Trustee,Alfred University,,,49502546.0,188641.0,False,,,,Trustee
2011,Charles P. Jovce,Trustee,Alfred University,,,49502546.0,188641.0,False,,,,Trustee
2011,Robert B. Daggett,Trustee,Alfred University,,Alfred 1981,49502546.0,188641.0,False,,,,Trustee
2011,John A. Edmond,Trustee,Alfred University,,,49502546.0,188641.0,False,,,,Trustee
2011,Victoria A. Meyer,Trustee,Alfred University,,,49502546.0,188641.0,False,,,,Trustee
2011,Robert K. Meltzer,Trustee,Alfred University,,,49502546.0,188641.0,False,,,,Trustee
2011,Robert R. McComsey,Trustee,Alfred University,,,49502546.0,188641.0,False,,,,Trustee
2011,Joel P. Moskowitz,Trustee,Alfred University,,,49502546.0,188641.0,False,,,,Trustee
2011,"Terry S. Galanis, Jr",Trustee,Alfred University,,,49502546.0,188641.0,False,,,,Trustee
2011,Leslie J. Gelber,Vice Chairman,Alfred University,,"Alfred 1977 BA, MS",49502546.0,188641.0,False,,,,Board Vice President
2011,Terry A. Michalske,Trustee,Alfred University,,,49502546.0,188641.0,False,,,,Trustee
2011,Frederick W. Gibbs,Trustee,Alfred University,,Alfred 1954 BA,49502546.0,188641.0,False,,,,Trustee
2011,Michele R. Cohen,Trustee,Alfred University,,,49502546.0,188641.0,False,,,,Trustee
2011,Thomas R. Hinman,Trustee,Alfred University,,Airred 1979 BA; Tuck School 1983 MBA,49502546.0,188641.0,False,,,,Trustee
2011,John S. Gilbertson,Trustee,Alfred University,,,49502546.0,188641.0,False,,,,Trustee
2011,F. Peter Cuneo,Chairman,Alfred University,,,49502546.0,188641.0,False,,,,Board President
2011,Elizabeth A. Judson,Trustee,Alfred University,,,49502546.0,188641.0,False,,,,Trustee
2011,Frederick A. George,Trustee,Alfred University,,,49502546.0,188641.0,False,,,,Trustee
2011,Stephen K. Heine,Trustee,Alfred University,,Alfred 1981 BA,49502546.0,188641.0,False,,,,Trustee
2011,"William H. Brown, Jr",Trustee,Allegheny College,,Allegheny 1980,120506574.0,210669.0,False,,,,Trustee
2011,Mark R. Campbell,Trustee,Allegheny College,,,120506574.0,210669.0,False,,,,Trustee
2011,"Earl W. Adams, Jr., Esq",Trustee,Allegheny College,,,120506574.0,210669.0,False,,,,Trustee
2011,Kimberly T. Fleming,Trustee,Allegheny College,,,120506574.0,210669.0,False,,,,Trustee
2011,Jane M. Earl,Trustee,Allegheny College,,Allegheny 1980 BA: Ohio Northern 1983 JD 0008-081,120506574.0,210669.0,False,,,,Trustee
2011,D. Bruce Mcindoe,Trustee,Allegheny College,,Allegheny 1979,120506574.0,210669.0,False,,,,Trustee
2011,Herbert H. Myers,Trustee,Allegheny College,,Allegheny 1961,120506574.0,210669.0,False,,,,Trustee
2011,Gregory Greenleaf,Trustee,Allegheny College,,,120506574.0,210669.0,False,,,,Trustee
2011,Richard T. Ingram,Trustee,Allegheny College,,Indiana (PA) 1963 BS; Pittsburgh 1964 MEd; Maryland 1969 EdD,120506574.0,210669.0,False,,,,Trustee
2011,Louis P. Scibetta,Trustee,Allegheny College,,Allegheny 1957,120506574.0,210669.0,False,,,,Trustee
2011,Alice S. Bierer,Trustee,Allegheny College,,Allegheny. 1959,120506574.0,210669.0,False,,,,Trustee
2011,James C. New,Trustee,Allegheny College,,Allegheny 1967,120506574.0,210669.0,False,,,,Trustee
2011,Mary E. Sceiford,Trustee,Allegheny College,,Allegheny 1954,120506574.0,210669.0,False,,,,Trustee
2011,Judith Thomas Horgan,Trustee,Allegheny College,,Allegheny 1968,120506574.0,210669.0,False,,,,Trustee
2011,Willow Wilcox Brost,Trustee,Allegheny College,,Allegheny 1974,120506574.0,210669.0,False,,,,Trustee
2011,Timothy L. Reeves,Trustee,Allegheny College,,,120506574.0,210669.0,False,,,,Trustee
2011,Robert A. Marchman,Trustee,Allegheny College,,Allegheny 1980; Pennsylvania 1983 JD,120506574.0,210669.0,False,,,,Trustee
2011,Christine Scott Nelson,Chairman,Allegheny College,,Allegheny 1973,120506574.0,210669.0,False,,,,Board President
2011,"Robert L. Smith, Jr",Trustee,Allegheny College,,Allegheny 1973,120506574.0,210669.0,False,,,,Trustee
2011,Douglas F. Ziegler,Trustee,Allegheny College,,,120506574.0,210669.0,False,,,,Trustee
2011,Robert C. Woodworth,Trustee,Allegheny College,,Allegheny 1969,120506574.0,210669.0,False,,,,Trustee
2011,"William H. Timbers, Jr",Trustee,Allegheny College,,Allegheny 1972,120506574.0,210669.0,False,,,,Trustee
2011,William P. Steffee,Trustee,Allegheny College,,Allegheny 1957,120506574.0,210669.0,False,,,,Trustee
2011,"Eddie Taylor, Jr",Vice Chairman,Allegheny College,,Allegheny 1987,120506574.0,210669.0,False,,,,Board Vice President
2011,M. Peter Scibetta,Trustee,Allegheny College,,Allegheny 1954,120506574.0,210669.0,False,,,,Trustee
2011,Hayes C. Stover,Secretary,Allegheny College,,Allegheny 1962 AB; Harvard 1965 LLB,120506574.0,210669.0,False,,,,Other Board Member
2011,Bishop Thomas J. Bickerton,Trustee,Allegheny College,,West Virginia Wesleyan 1980,120506574.0,210669.0,False,,,,Trustee
2011,Arthur Tepper,Trustee,Allegheny College,,Allegheny 1958,120506574.0,210669.0,False,,,,Trustee
2011,Gladys M. Black,Trustee,Allegheny College,,Allegheny 1974,120506574.0,210669.0,False,,,,Trustee
2011,Rev. Yvonne Seon,Trustee,Allegheny College,,,120506574.0,210669.0,False,,,,Trustee
2011,Thomas N. Slonaker,Trustee,Allegheny College,,,120506574.0,210669.0,False,,,,Trustee
2011,"James Hayes Mullen, Jr.",Trustee,Allegheny College,,,120506574.0,210669.0,False,,,,Trustee
2011,Kathryn Goldman Schuyler,Trustee,Alliant International University,,,126533617.0,110468.0,False,,,,Trustee
2011,Julius Robinson,Trustee,Alliant International University,,,126533617.0,110468.0,False,,,,Trustee
2011,Rachna Kumar,Trustee,Alliant International University,,,126533617.0,110468.0,False,,,,Trustee
2011,Morris Lawson III,Trustee,Alliant International University,,,126533617.0,110468.0,False,,,,Trustee
2011,"Donald B. ""Don"" Nadler",Vice Chairman,Alliant International University,,"Wisconsin 1965 BA: Iowa 1971 MA: California Psychology 1976 MA, 1978 PhD",126533617.0,110468.0,False,,,,Board Vice President
2011,Michael Rothman,Trustee,Alliant International University,,,126533617.0,110468.0,False,,,,Trustee
2011,Beth Rom-Rymer,Trustee,Alliant International University,,,126533617.0,110468.0,False,,,,Trustee
2011,Jon Knoll,Trustee,Alliant International University,,,126533617.0,110468.0,False,,,,Trustee
2011,Steven Schoger,Trustee,Alliant International University,,,126533617.0,110468.0,False,,,,Trustee
2011,Steven Swig,Trustee,Alliant International University,,,126533617.0,110468.0,False,,,,Trustee
2011,Jennifer Treese Wilson,Assistant Secretary,Alliant International University,,,126533617.0,110468.0,False,,,,Other Board Member
2011,Matthew Kinoshita,Trustee,Alliant International University,,,126533617.0,110468.0,False,,,,Trustee
2011,"Richard Maroun, JD",Treasurer,Alliant International University,,,126533617.0,110468.0,False,,,,Other Board Member
2011,Gonzalo Garreton,Trustee,Alliant International University,,,126533617.0,110468.0,False,,,,Trustee
2011,Janet Hurwich,Secretary,Alliant International University,,,126533617.0,110468.0,False,,,,Other Board Member
2011,Peggie Giesbrecht,Trustee,Alliant International University,,,126533617.0,110468.0,False,,,,Trustee
2011,Jennifer Treese Wilson,Ex Officio Trustee,Alliant International University,,,126533617.0,110468.0,False,,,,"Trustee, Ex Officio"
2011,Linda Cabellero-Sotelo,Trustee,Alliant International University,,,126533617.0,110468.0,False,,,,Trustee
2011,Karen Biestman,Trustee,Alliant International University,,,126533617.0,110468.0,False,,,,Trustee
2011,Geoffrey M. Cox,Trustee,Alliant International University,,,126533617.0,110468.0,False,,,,Trustee
2011,Elaine Burke,Trustee,Alliant International University,,,126533617.0,110468.0,False,,,,Trustee
2011,"Elizabeth A. ""Liz"" Fetter",Chairman,Alliant International University,,Penn State BA; Carnegie Mellon MS,126533617.0,110468.0,False,,,,Board President
2011,Manuel Figueroa,Trustee,Alliant International University,,,126533617.0,110468.0,False,,,,Trustee
2011,Barbara Blake,Trustee,Alliant International University,,,126533617.0,110468.0,False,,,,Trustee
2011,Nicolette Bautista,Trustee,Alliant International University,,,126533617.0,110468.0,False,,,,Trustee
2011,Terry Anderlini,Trustee,Alliant International University,,,126533617.0,110468.0,False,,,,Trustee
2011,Mervyn M. Dymally,Trustee,Alliant International University,,,126533617.0,110468.0,False,,,,Trustee
2011,Peter L. Scher,Trustee,American University,,"American U 1983 BA, 1987 JD",181401687.0,131159.0,True,,,,Trustee
2011,Charles H. Lydecker,Trustee,American University,,American U 1985 BA,181401687.0,131159.0,True,,,,Trustee
2011,Robyn Rafferty Mathias,Trustee,American University,,"American U 1964 BA, 1992 JD",181401687.0,131159.0,True,,,,Trustee
2011,Leigh Riddick,Faculty Trustee,American University,,,181401687.0,131159.0,True,,,,Trustee
2011,Jeffrey A. Sine,Vice Chairman,American University,,American U 1976 BA; USC JD,181401687.0,131159.0,True,,,,Board Vice President
2011,Stephanie M. Bennett-Smith,Trustee,American University,,New Mexico BA. MA: Iowa 1973 PhD,181401687.0,131159.0,True,,,,Trustee
2011,John R. Schol,Ex Officio Trustee,American University,,,181401687.0,131159.0,True,,,,"Trustee, Ex Officio"
2011,Dan Gasby,Trustee,American University,,,181401687.0,131159.0,True,,,,Trustee
2011,"C. Nicholas Keating, Jr",Trustee,American University,,"American U 1963 BA, 1964 MA",181401687.0,131159.0,True,,,,Trustee
2011,Arthur J. Rothkopf,Trustee,American University,,Lafayette 1955 AB; Harvard 1958 JD,181401687.0,131159.0,True,,,,Trustee
2011,Gisela B. Huberman,Trustee,American University,,"George Washington 1964 AB, 1965 MA, 1970 PhD; American U 1980 JD",181401687.0,131159.0,True,,,,Trustee
2011,Alan L. Meltzer,Trustee,American University,,American U 1973,181401687.0,131159.0,True,,,,Trustee
2011,Gary M. Abramson,Chairman,American University,,American U 1968 BA,181401687.0,131159.0,True,,,,Board President
2011,Gerald Bruce Lee,Trustee,American University,,"American U 1973 BA, 1976 JD",181401687.0,131159.0,True,,,,Trustee
2011,Virginia Stallings,Faculty Trustee,American University,,Southern Mississippi 1989 PhD,181401687.0,131159.0,True,,,,Trustee
2011,Margery Kraus,Trustee,American University,,"American U 1967 BA, 1971 MA",181401687.0,131159.0,True,,,,Trustee
2011,Mark L. Schneider,Trustee,American University,,UC Berkeley 1963 BA: San Jose State MA,181401687.0,131159.0,True,,,,Trustee
2011,Regina Liang Muehlhauser,Trustee,American University,,American U 1970,181401687.0,131159.0,True,,,,Trustee
2011,"Cornelius M. ""Neil"" Kerwin",Ex Officio Trustee,American University,,,181401687.0,131159.0,True,,,,"Trustee, Ex Officio"
2011,Jack C. Cassell,Trustee,American University,,American U 1977 BA,181401687.0,131159.0,True,,,,Trustee
2011,Gary D. Cohn,Trustee,American University,,American U 1982 BSBA,181401687.0,131159.0,True,,,,Trustee
2011,Thomas A. Gottschalk,Trustee,American University,,Earlham 1964 BA; Chicago 1967 JD,181401687.0,131159.0,True,,,,Trustee
2011,Jerome King Del Pino,Ex Officio Trustee,American University,,,181401687.0,131159.0,True,,,,"Trustee, Ex Officio"
2011,"Pamela M. ""Pam"" Deese",Trustee,American University,,"American U 1980 BS, 1983 JE",181401687.0,131159.0,True,,,,Trustee
2011,Marc N. Duber,Trustee,American University,,American U 1981 BS,181401687.0,131159.0,True,,,,Trustee
2011,"Richard Allen ""Rick"" Beyer",Trustee,American University,,Olivet 1980 BA,181401687.0,131159.0,True,,,,Trustee
2011,Ronald Frey,Student Trustee,American University,,,181401687.0,131159.0,True,,,,Trustee
2011,Edward R. Carr,Trustee,American University,,American U 1962 MBA,181401687.0,131159.0,True,,,,Trustee
2011,David R. Drobis,Trustee,American University,,American U 1965 MA,181401687.0,131159.0,True,,,,Trustee
2011,Patrick H. Butler,Trustee,American University,,American U 1996 MA,181401687.0,131159.0,True,,,,Trustee
2011,Neal A. Sharma,Trustee,American University,,American U 1998 BA,181401687.0,131159.0,True,,,,Trustee
2011,Gina F. Adams,Trustee,American University,,American U 1980 BA; Howard U 1983 JD; Georgetown 1987 LLM,181401687.0,131159.0,True,,,,Trustee
2011,Hani M. S. Farsi,Trustee,American University,,American U BA,181401687.0,131159.0,True,,,,Trustee
2011,Wei Sun Christianon,Trustee,Amherst College,,Amherst 1985,177605424.0,164465.0,False,,,,Trustee
2011,Sarah Bloom Raskin,Trustee,Amherst College,,Amherst 1983 BA; Harvard 1986 JD,177605424.0,164465.0,False,,,,Trustee
2011,John S. Middleton,Trustee,Amherst College,,Amherst 1977; Harvard MBA,177605424.0,164465.0,False,,,,Trustee
2011,Cullen Murphy,Trustee,Amherst College,,,177605424.0,164465.0,False,,,,Trustee
2011,Christopher S. Lehane,Trustee,Amherst College,,,177605424.0,164465.0,False,,,,Trustee
2011,Anthony W. Marx,Trustee,Amherst College,,,177605424.0,164465.0,False,,,,Trustee
2011,Danielle S. Allen,Trustee,Amherst College,,"Princeton 1993 AB; Cambridge (UK) 1994 MPhil, 1996 PhD; Harvard 1998 AM, 2001 PhD",177605424.0,164465.0,False,,,,Trustee
2011,Howard Gardner,Trustee,Amherst College,,,177605424.0,164465.0,False,,,,Trustee
2011,"William E. ""Bill"" Ford",Trustee,Amherst College,,,177605424.0,164465.0,False,,,,Trustee
2011,Brian J. Conway,Trustee,Amherst College,,,177605424.0,164465.0,False,,,,Trustee
2011,Richard S. LeFrak,Trustee,Amherst College,,,177605424.0,164465.0,False,,,,Trustee
