Year,Institution,AffiliationId,female_president,PrimarySample,total_members,male,female,unknown,total_ethnicity,white,poc,unknown_eth,board_turnover,male_change,female_change,unknown_change,white_change,poc_change,unknown_eth_change,carnegie_id_x,state,control,StateSystem,region,num_billionaires,carnegie_id_y,year_x,admissions.admission_rate.overall,carnegie_id,year_y,student.demographics.age_entry,student.demographics.female_share,student.demographics.married,student.demographics.dependent,student.demographics.avg_family_income,student.students_with_pell_grant,student.demographics.poverty_rate,student.demographics.unemployment,student.demographics.men,student.demographics.women,student.demographics.share_white.home_ZIP,student.demographics.share_black.home_ZIP,student.demographics.share_asian.home_ZIP,student.demographics.share_hispanic.home_ZIP,student.demographics.share_bachelors_degree_age25.home_ZIP,student.demographics.share_professional_degree_age25.home_ZIP,student.demographics.share_born_US.home_ZIP,student.demographics.faculty.women,betweenness,closeness,eigenvector,degree,clustering
2005,Long Island University,138873065.0,False,True,86,46,5,0,52,27,0,0,0.3088607594936708,-11,-7,-1,-15,-2,0,192448.0,NY,Private,False,Northeast,0,192448.0,2005.0,0.194,192448.0,2005.0,22.0,0.6867753623,0.0666666667,0.7445652174,46112.0,0.3692028986,11.9200000762939,4.32999992370605,0.3857,0.6143,58.6399993896484,24.0200004577636,6.38999986648559,15.7799997329711,15.1700000762939,10.289999961853,71.4300003051757,0.5559,0.0,0.0,0.0,0.0,0.0
2005,Louisiana State University System,107341208.0,False,True,31,13,2,1,25,13,0,0,0.2,1,-1,1,0,0,0,,,,False,,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2005,Loyola Marymount University,35566140.0,False,True,87,34,8,2,76,34,4,0,0.224390243902439,-3,0,0,2,-2,0,117946.0,CA,Private,False,West,0,117946.0,2005.0,0.5647,117946.0,2005.0,20.0,0.5870516185,0.0126859143,0.8635170604,80301.0,0.3709536308,8.60000038146972,3.75,0.408,0.592,62.5099983215332,7.82000017166137,12.0100002288818,24.1700000762939,21.25,12.4799995422363,74.9700012207031,0.6196,0.0,0.0,0.0,0.0,0.0
2005,Loyola University Chicago,1925986.0,False,True,68,49,13,6,46,43,3,0,0.2514285714285714,24,10,3,20,2,0,146719.0,IL,Private,False,Midwest,0,146719.0,2005.0,0.7354,146719.0,2005.0,20.0,0.6648542845,0.0313179643,0.8610265333,68155.0,0.4284471509,6.30000019073486,3.23000001907348,0.3534,0.6466,76.4899978637695,10.079999923706,5.46000003814697,12.2100000381469,20.4200000762939,11.9300003051757,83.0999984741211,0.6206,0.0,0.0,0.0,0.0,0.0
2005,Marquette University,102461120.0,False,True,48,35,11,2,30,30,0,0,0.193103448275862,-2,8,1,2,0,0,239105.0,WI,Private,False,Midwest,0,,,,239105.0,2005.0,20.0,0.5491289199,0.0222996516,0.8993031359,83390.0,0.2836236934,5.17000007629394,2.89000010490417,0.4524,0.5476,85.3499984741211,7.01000022888183,3.03999996185302,6.40000009536743,20.1800003051757,10.6999998092651,91.5299987792968,0.6289,0.0,0.0,0.0,0.0,0.0
2005,Marshall University,88694374.0,False,True,15,10,4,1,9,9,0,0,0.4,-4,0,1,-2,0,0,237525.0,WV,Public,False,South,0,237525.0,2005.0,0.8417,237525.0,2005.0,22.0,0.5666104553,0.1091905565,0.7375632378,41210.0,0.6549325464,13.2200002670288,3.89000010490417,0.4405,0.5595,93.1299972534179,4.48000001907348,0.77999997138977,1.10000002384185,10.4899997711181,6.8600001335144,97.8499984741211,0.6271,0.0,0.0,0.0,0.0,0.0
2005,Massachusetts Institute Of Technology,63966007.0,True,True,54,37,13,4,41,35,6,0,0.2790697674418604,-2,-3,1,-5,1,0,166683.0,MA,Private,False,Northeast,0,166683.0,2005.0,0.1431,166683.0,2005.0,21.0,0.4146706587,0.0456586826,0.7829341317,75687.0,0.3173652695,7.34999990463257,3.22000002861023,0.5662,0.4338,76.3600006103515,8.51000022888183,7.11999988555908,13.5500001907348,22.2099990844726,16.0599994659423,82.1600036621093,0.7493,0.0,0.0,0.0,0.0,0.0
2005,Mercer University,150149174.0,False,True,56,47,8,1,39,37,2,0,0.35,7,5,0,12,2,0,140447.0,GA,Private,False,South,0,140447.0,2005.0,0.7999,140447.0,2005.0,27.0,0.7430063409,0.2506527415,0.4539350988,52634.0,0.4431182395,7.92999982833862,3.10999989509582,0.3127,0.6873,67.5100021362304,26.829999923706,2.08999991416931,4.57000017166137,16.3999996185302,8.40999984741211,92.5199966430664,0.6035,0.0,0.0,0.0,0.0,0.0
2005,Michigan State University,87216513.0,False,True,14,9,5,0,8,7,1,0,0.1333333333333333,2,0,0,1,0,0,171100.0,MI,Public,False,Midwest,0,171100.0,2005.0,0.7639,171100.0,2005.0,20.0,0.5662978996,0.0248516915,0.8867243867,69864.0,0.411014911,6.09999990463257,3.1800000667572,0.4637,0.5363,83.6100006103515,10.3800001144409,2.34999990463256,3.69000005722045,17.1299991607666,10.7700004577636,93.3000030517578,0.6585,0.0,0.0,0.0,0.0,0.0
2005,Michigan Technological University,11957088.0,False,True,7,6,1,0,6,5,1,0,0.4,2,1,0,3,1,0,171128.0,MI,Public,False,Midwest,0,171128.0,2005.0,0.8513,171128.0,2005.0,20.0,0.2096013716,0.0205743678,0.9318474068,65428.0,0.4380625804,5.98000001907348,3.45000004768371,0.7879,0.2121,92.2300033569336,3.03999996185302,1.35000002384185,2.29999995231628,14.5500001907348,7.61999988555908,96.2300033569336,0.7608,0.0,0.0,0.0,0.0,0.0
2005,Montclair State University,166088655.0,True,True,19,11,8,0,12,11,1,0,0.2260869565217391,4,2,0,2,-1,0,185590.0,NJ,Public,False,Northeast,0,185590.0,2005.0,0.5388,185590.0,2005.0,22.0,0.6163201255,0.0643389565,0.7738328756,55627.0,0.5064731267,6.48000001907348,3.63000011444091,0.3898,0.6102,71.7799987792968,12.8400001525878,6.21999979019165,15.0600004196167,18.5400009155273,10.4600000381469,76.4899978637695,0.5654,0.0,0.0,0.0,0.0,0.0
2005,New Jersey Institute Of Technology,118118575.0,False,True,57,32,1,0,47,23,3,0,0.2702702702702703,-12,-3,0,-9,-1,0,185828.0,NJ,Public,False,Northeast,0,185828.0,2005.0,0.7147,185828.0,2005.0,21.0,0.2019964768,0.0710510863,0.7680563711,47844.0,0.6277157957,7.80000019073486,4.01999998092651,0.8146,0.1854,65.8000030517578,15.5600004196167,7.98000001907348,17.2199993133544,17.7800006866455,10.2200002670288,73.8199996948242,0.854,0.0,0.0,0.0,0.0,0.0
2005,New School,102179633.0,False,True,49,37,11,1,36,34,2,0,0.1828571428571428,9,2,-5,4,-2,0,193654.0,NY,Private,False,Northeast,0,193654.0,2005.0,0.5121,193654.0,2005.0,23.0,0.6944077499,0.0554821664,0.6424482607,58216.0,0.4156759137,8.97999954223632,3.67000007629394,0.3001,0.6999,71.1800003051757,12.3500003814697,7.07000017166137,13.6000003814697,22.2000007629394,16.0699996948242,79.0599975585937,0.5442,0.0,0.0,0.0,0.0,0.0
2005,New York University,57206974.0,False,True,106,90,15,1,67,62,5,0,0.1923664122137404,11,6,1,4,-1,0,193900.0,NY,Private,False,Northeast,5,193900.0,2005.0,0.3669,193900.0,2005.0,20.0,0.6363391655,0.0283983849,0.8473755047,78167.0,0.3655450875,7.40000009536743,3.28999996185302,0.3884,0.6116,74.1500015258789,10.1099996566772,7.51000022888183,12.079999923706,21.6700000762939,15.4499998092651,78.7200012207031,0.6324,0.0,0.0,0.0,0.0,0.0
2005,North Dakota University System,4210127926.0,False,True,9,7,1,1,8,8,0,0,0.4,1,-1,1,1,0,0,,,,False,,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2005,Northern Illinois University,102502594.0,False,True,9,6,2,1,6,6,0,0,0.2666666666666666,0,1,1,2,-2,0,147703.0,IL,Public,False,Midwest,0,147703.0,2005.0,0.7047,147703.0,2005.0,21.0,0.5426051722,0.0458824931,0.8314861161,58064.0,0.488142057,5.80000019073486,3.52999997138977,0.4775,0.5225,77.9000015258789,12.289999961853,3.47000002861023,10.0900001525878,17.8999996185302,9.43000030517578,88.3799972534179,0.571,0.0,0.0,0.0,0.0,0.0
2005,Nova Southeastern University,203088144.0,False,True,27,21,4,2,19,18,1,0,0.1743589743589743,-5,2,0,0,-1,0,136215.0,FL,Private,False,South,1,136215.0,2005.0,0.5414,136215.0,2005.0,27.0,0.7436691052,0.2371975239,0.3638154192,36660.0,0.5551491277,9.19999980926513,3.63000011444091,0.2696,0.7304,71.9300003051757,18.4799995422363,2.5,24.1900005340576,15.4600000381469,8.8100004196167,71.4499969482422,0.5385,0.0,0.0,0.0,0.0,0.0
2005,Oakland University,177721651.0,False,True,8,6,2,0,6,6,0,0,0.24,0,1,0,2,0,0,171571.0,MI,Public,False,Midwest,0,171571.0,2005.0,0.8198,171571.0,2005.0,22.0,0.6593993326,0.0872080089,0.7232480534,55108.0,0.5016685206,5.73999977111816,3.21000003814697,0.3812,0.6188,80.5100021362304,14.0500001907348,2.58999991416931,2.24000000953674,16.4500007629394,9.31999969482422,91.6999969482422,0.5935,0.0,0.0,0.0,0.0,0.0
2005,Old Dominion University,81365321.0,True,True,17,8,5,4,14,12,2,0,0.3384615384615385,-1,-3,4,2,0,0,232982.0,VA,Public,False,South,0,232982.0,2005.0,0.694,232982.0,2005.0,23.0,0.6411831259,0.1629222563,0.6397284629,48743.0,0.546145143,7.59999990463257,3.03999996185302,0.4108,0.5892,67.5199966430664,25.5499992370605,2.9300000667572,3.69000005722045,15.8199996948242,8.94999980926513,92.7200012207031,0.6342,0.0,0.0,0.0,0.0,0.0
2005,Pace University,126863827.0,False,True,27,22,4,1,21,21,0,0,0.1565217391304348,-4,-3,0,-4,0,0,194310.0,NY,Private,False,Northeast,0,194310.0,2005.0,0.7018,194310.0,2005.0,21.0,0.6593614719,0.0505952381,0.7878787879,53620.0,0.4924242424,9.60999965667724,3.6800000667572,0.3928,0.6072,69.2600021362304,13.8000001907348,6.59999990463257,15.5299997329711,17.5100002288818,12.2799997329711,74.8000030517578,0.5696,0.0,0.0,0.0,0.0,0.0
2005,Pennsylvania State System Of Higher Education,29957033.0,True,True,20,10,5,1,14,11,0,0,0.2620689655172414,-4,0,1,-6,0,0,,,Public,Pennsylvania State System,Northeast,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2005,Pennsylvania State University,130769515.0,False,True,78,29,10,1,56,28,0,0,0.1833333333333333,-3,3,0,8,0,0,495767.0,PA,Public,Pennsylvania State System,Northeast,0,,,,495767.0,2005.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2005,Princeton University,20089843.0,True,True,41,25,13,3,28,25,3,0,0.3094339622641509,-5,3,3,2,1,0,186131.0,NJ,Private,False,Northeast,0,186131.0,2005.0,0.1094,186131.0,2005.0,20.0,0.4717314488,,0.8975265018,69901.0,0.5494699647,6.76999998092651,3.52999997138977,0.5353,0.4647,72.9499969482422,13.2799997329711,6.11999988555908,11.0,22.3099994659423,15.6800003051757,83.75,0.7435,0.0,0.0,0.0,0.0,0.0
2005,Purdue University,219193219.0,False,True,8,6,1,1,7,7,0,0,0.1538461538461538,0,0,0,1,0,0,243780.0,IN,Public,False,Midwest,0,,,,243780.0,2005.0,20.0,0.4347706422,0.0300917431,0.9104587156,69728.0,0.4300917431,5.23999977111816,2.86999988555908,0.5998,0.4002,89.4800033569336,5.0,2.15000009536743,4.32000017166137,16.1700000762939,9.8100004196167,94.2399978637695,0.7384,0.0,0.0,0.0,0.0,0.0
2005,Rensselaer Polytechnic Institute,165799507.0,True,True,30,24,6,0,24,21,3,0,0.2434782608695652,-3,1,-1,0,2,0,194824.0,NY,Private,False,Northeast,0,194824.0,2005.0,0.7786,194824.0,2005.0,19.0,0.2250903459,0.0273618998,0.9339184306,81425.0,0.3061435209,5.8600001335144,3.04999995231628,0.7604,0.2396,85.8000030517578,5.96000003814697,3.58999991416931,6.69999980926513,18.579999923706,12.789999961853,88.5500030517578,0.8024,0.0,0.0,0.0,0.0,0.0
2005,Rice University,74775410.0,False,True,27,22,4,1,20,18,2,0,0.2857142857142857,6,4,-1,3,2,0,227757.0,TX,Private,False,South,0,227757.0,2005.0,0.2497,227757.0,2005.0,20.0,0.4917407878,0.0292249047,0.8182973316,72336.0,0.289707751,7.42000007629394,3.10999989509582,0.5187,0.4813,74.7600021362304,10.7200002670288,5.42000007629394,17.0699996948242,23.3999996185302,14.2100000381469,85.3300018310547,0.7395,0.0,0.0,0.0,0.0,0.0
2005,Rochester Institute Of Technology,155173764.0,False,True,56,39,15,2,39,37,2,0,0.2084507042253521,-3,6,1,7,0,0,195003.0,NY,Private,False,Northeast,1,195003.0,2005.0,0.6947,195003.0,2005.0,20.0,0.3208524198,0.0318661621,0.8814977096,65564.0,0.4750049791,6.53999996185302,3.33999991416931,0.7061,0.2939,86.0,6.98999977111816,2.81999993324279,5.28999996185302,17.3500003814697,11.6999998092651,90.7300033569336,0.7055,0.0,0.0,0.0,0.0,0.0
2005,Rowan University,44265643.0,False,True,19,12,7,0,10,10,0,0,0.231578947368421,3,2,0,1,0,0,184782.0,NJ,Public,False,Northeast,0,184782.0,2005.0,0.465,184782.0,2005.0,21.0,0.5430244399,0.0481160896,0.8057535642,64837.0,0.4198065173,5.76000022888183,3.70000004768371,0.4575,0.5425,79.5400009155273,11.6599998474121,3.36999988555908,7.73000001907348,16.6100006103515,8.25,89.5899963378906,0.5828,0.0,0.0,0.0,0.0,0.0
2005,Rutgers State University Of New Jersey,102322142.0,False,True,79,37,16,1,58,34,3,0,0.2808510638297872,3,-2,-1,-6,1,0,186380.0,NJ,Public,New Jersey University System,Northeast,0,186380.0,2005.0,0.6063,186380.0,2005.0,21.0,0.539789003,0.0435268637,0.8108013694,59251.0,0.495214141,6.01999998092651,3.52999997138977,0.4905,0.5095,71.7900009155273,13.329999923706,7.51000022888183,11.619999885559,19.579999923706,11.7399997711181,79.6699981689453,0.6431,0.0,0.0,0.0,0.0,0.0
2005,Seton Hall University,12524447.0,False,True,41,24,2,1,34,22,1,0,0.2274509803921568,5,0,-5,2,0,0,186584.0,NJ,Private,False,Northeast,0,186584.0,2005.0,0.8352,186584.0,2005.0,21.0,0.5947117469,0.0424794105,0.843953186,69049.0,0.3918508886,6.76999998092651,3.57999992370605,0.4687,0.5313,72.5500030517578,13.9899997711181,5.80999994277954,12.0900001525878,18.6299991607666,10.9799995422363,80.3899993896484,0.5442,0.0,0.0,0.0,0.0,0.0
2005,Southern Illinois University System,2801502357.0,False,True,12,8,2,2,9,9,0,0,0.3466666666666667,3,-1,1,3,0,0,149222.0,IL,Public,False,Midwest,0,149222.0,2005.0,0.7725,149222.0,2005.0,22.0,0.4666262871,0.1033313144,0.721865536,47739.0,0.5681405209,8.94999980926513,3.91000008583068,0.5719,0.4281,78.5999984741211,14.9200000762939,1.99000000953674,6.01000022888183,14.0299997329711,8.09000015258789,93.2699966430664,0.5933,0.0,0.0,0.0,0.0,0.0
2005,St Johns University,142823887.0,False,True,29,23,6,0,20,20,0,0,0.2,1,0,-1,3,-3,0,195809.0,NY,Private,False,Northeast,0,195809.0,2005.0,0.6227,195809.0,2005.0,19.0,0.5778654827,0.0162802171,0.9289590528,51736.0,0.589047854,10.3000001907348,3.98000001907348,0.4248,0.5752,60.3300018310547,18.4500007629394,9.25,17.2700004577636,15.5699996948242,10.2200002670288,69.5999984741211,0.6438,0.0,0.0,0.0,0.0,0.0
2005,Stanford University,97018004.0,False,True,38,26,12,0,27,23,4,0,0.2615384615384615,0,3,0,2,0,0,243744.0,CA,Private,False,West,2,,,,243744.0,2005.0,21.0,0.4681866384,0.0286320255,0.6458112407,66022.0,0.2852598091,7.55000019073486,3.45000004768371,0.5266,0.4734,69.6900024414062,8.07999992370605,9.93000030517578,16.1299991607666,23.0599994659423,16.5200004577636,79.9000015258789,0.692,0.0,0.0,0.0,0.0,0.0
2005,State University Of New York System,1327163397.0,False,True,14,9,3,2,8,8,0,0,0.2222222222222222,0,-1,-1,-2,0,0,,,Public,State University of New York System,Northeast,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2005,Syracuse University,70983195.0,True,True,27,22,5,0,19,18,1,0,0.3466666666666667,6,1,-2,7,1,0,196413.0,NY,Private,False,Northeast,0,196413.0,2005.0,0.6467,196413.0,2005.0,20.0,0.5804878049,0.0169671262,0.9136797455,77658.0,0.3804878049,7.55000019073486,3.34999990463256,0.4399,0.5601,80.9899978637695,8.81999969482422,4.32000017166137,8.14000034332275,19.3899993896484,14.079999923706,86.4199981689453,0.6599,0.0,0.0,0.0,0.0,0.0
2005,Temple University,84392919.0,False,True,49,44,5,0,28,25,3,0,0.24,5,-1,0,0,1,0,216339.0,PA,Public,False,Northeast,1,216339.0,2005.0,0.6305,216339.0,2005.0,21.0,0.5702276152,0.0441747958,0.7898326592,55860.0,0.4988500278,8.35000038146972,3.70000004768371,0.4345,0.5655,73.8099975585937,17.7600002288818,3.92000007629394,5.46000003814697,16.4200000762939,10.289999961853,89.25,0.6498,0.0,0.0,0.0,0.0,0.0
2005,Texas Christian University,128956969.0,False,True,47,33,11,3,23,23,0,0,0.1446808510638297,0,1,-1,-1,0,0,228875.0,TX,Private,False,South,0,228875.0,2005.0,0.6709,228875.0,2005.0,20.0,0.6246259085,0.0508764429,0.8687473279,81208.0,0.357845233,6.46999979019165,2.83999991416931,0.3946,0.6054,79.2300033569336,8.39999961853027,3.36999988555908,15.1899995803833,22.1900005340576,11.039999961853,89.2300033569336,0.5983,0.0,0.0,0.0,0.0,0.0
2005,Texas Womans University,150913223.0,True,True,11,4,6,1,4,4,0,0,0.4,-1,2,1,2,-1,0,229179.0,TX,Public,False,South,0,229179.0,2005.0,0.6416,229179.0,2005.0,25.0,0.9179544816,0.2132621523,0.5049171115,40491.0,0.616746277,8.19999980926513,3.27999997138977,0.0662,0.9338,71.4599990844726,13.3100004196167,3.85999989509582,19.2000007629394,19.3099994659423,8.43000030517578,86.3600006103515,0.2312,0.0,0.0,0.0,0.0,0.0
2005,Tufts University,121934306.0,False,True,37,25,12,0,20,20,0,0,0.2727272727272727,0,0,0,-4,0,0,168148.0,MA,Private,False,Northeast,2,168148.0,2005.0,0.2831,168148.0,2005.0,21.0,0.5288697789,0.023955774,0.7008599509,67626.0,0.1916461916,6.11999988555908,3.05999994277954,0.4778,0.5222,80.8000030517578,7.94999980926513,5.34999990463256,8.05000019073486,23.0,17.5400009155273,84.5,0.6089,0.0,0.0,0.0,0.0,0.0
2005,University Of Alaska System,2802090665.0,False,True,12,7,5,0,4,4,0,0,0.32,2,0,-2,-2,0,0,,,Public,University of Alaska System,West,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2005,University Of Arkansas System,2799691083.0,False,True,14,12,2,0,6,6,0,0,0.2857142857142857,0,0,0,-2,0,0,,,Public,University of Arkansas System,South,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2005,University Of California System,2803209242.0,False,True,28,21,7,0,23,16,7,0,0.224390243902439,-1,-2,-1,2,3,0,110398.0,CA,Public,University of California System,West,1,,,,110398.0,2005.0,25.0,0.5769230769,0.0576923077,,16820.0,,7.80000019073486,3.47000002861023,,,64.7399978637695,6.65000009536743,14.9799995422363,17.5100002288818,24.2299995422363,15.789999961853,74.5400009155273,0.6034,0.0,0.0,0.0,0.0,0.0
2005,University Of Chicago,40347166.0,False,True,51,39,10,2,26,23,3,0,0.2163934426229508,4,-1,-2,-8,-1,0,144050.0,IL,Private,False,Midwest,0,144050.0,2005.0,0.4026,144050.0,2005.0,21.0,0.5462873674,0.0414657666,0.6282545805,59439.0,0.2058823529,7.23999977111816,3.34999990463256,0.4948,0.5052,76.0999984741211,11.2299995422363,5.26000022888183,10.8100004196167,21.8099994659423,15.0900001525878,85.0800018310547,0.6322,0.0,0.0,0.0,0.0,0.0
2005,University Of Colorado System,2802236040.0,True,True,11,7,4,0,6,5,1,0,0.24,-1,1,0,-2,-1,0,,,,False,,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2005,University Of Connecticut,140172145.0,False,True,21,13,7,1,14,13,1,0,0.3111111111111111,2,1,0,1,0,0,129020.0,CT,Public,False,Northeast,3,129020.0,2005.0,0.5104,129020.0,2005.0,20.0,0.5453810935,0.0261244277,0.9065445731,75495.0,0.3478319418,4.96000003814697,3.05999994277954,0.4734,0.5266,84.8600006103515,7.17000007629394,2.60999989509582,7.09999990463257,18.6399993896484,13.0699996948242,87.5100021362304,0.6539,0.0,0.0,0.0,0.0,0.0
2005,University Of Dayton,127591826.0,False,True,35,17,5,13,27,24,3,0,0.2923076923076923,-6,1,5,-1,3,0,202480.0,OH,Private,False,Midwest,0,202480.0,2005.0,0.7949,202480.0,2005.0,19.0,0.5052784856,0.0127411722,0.9650527849,97246.0,0.2573716782,4.71000003814697,2.51999998092651,0.5073,0.4927,88.3899993896484,7.01000022888183,2.16000008583068,2.88000011444091,20.6599998474121,12.25,94.3300018310547,0.6749,0.0,0.0,0.0,0.0,0.0
2005,University Of Delaware,86501945.0,False,True,33,22,9,2,19,18,1,0,0.2829268292682926,-4,4,0,-1,-2,0,130943.0,DE,Public,False,South,0,130943.0,2005.0,0.4744,130943.0,2005.0,19.0,0.5924720244,0.0138351984,0.9495422177,88799.0,0.2577822991,4.38000011444091,2.84999990463256,0.423,0.577,82.370002746582,10.5600004196167,3.52999997138977,4.73999977111816,20.2800006866455,13.2299995422363,90.1699981689453,0.6267,0.0,0.0,0.0,0.0,0.0
2005,University Of Hartford,162281398.0,False,True,62,43,18,1,44,39,5,0,0.2068965517241379,7,-1,-1,-1,2,0,129525.0,CT,Private,False,Northeast,0,129525.0,2005.0,0.6004,129525.0,2005.0,20.0,0.5292682927,0.0284552846,0.9182926829,75158.0,0.3365853659,5.73000001907348,3.16000008583068,0.4899,0.5101,80.9000015258789,9.64000034332275,3.57999992370605,8.03999996185302,19.4699993133544,13.4300003051757,85.4100036621093,0.6431,0.0,0.0,0.0,0.0,0.0
2005,University Of Hawaii System,1331384533.0,False,True,11,8,3,0,10,4,6,0,0.4,2,1,-4,0,0,0,,,Public,University of Hawaii System,West,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2005,University Of Kentucky,143302722.0,False,True,22,12,8,2,8,8,0,0,0.2608695652173913,-3,7,-1,-5,-2,0,157085.0,KY,Public,False,South,0,157085.0,2005.0,0.7877,157085.0,2005.0,21.0,0.5410818713,0.0634502924,0.785380117,56892.0,0.4387426901,9.0600004196167,2.99000000953674,0.4837,0.5163,89.1100006103515,7.32000017166137,1.37000000476837,2.06999993324279,15.6099996566772,9.85000038146972,96.0800018310547,0.6679,0.0,0.0,0.0,0.0,0.0
2005,University Of La Verne,708430.0,False,True,44,35,7,2,20,17,3,0,0.1463414634146341,6,1,0,-2,1,0,117140.0,CA,Private,False,West,0,117140.0,2005.0,0.5919,117140.0,2005.0,28.0,0.7364677993,0.2639273015,0.3717898064,43550.0,0.4847886211,10.7100000381469,4.55999994277954,0.3194,0.6806,59.2599983215332,6.57000017166137,8.56999969482422,38.7000007629394,13.5699996948242,7.05000019073486,75.1500015258789,0.5506,0.0,0.0,0.0,0.0,0.0
2005,University Of Louisville,142740786.0,False,True,20,12,7,1,13,13,0,0,0.2857142857142857,1,-1,0,-2,0,0,157289.0,KY,Public,False,South,0,157289.0,2005.0,0.8107,157289.0,2005.0,22.0,0.551063022,0.0907365224,0.698936978,46982.0,0.5594153379,8.75,3.05999994277954,0.4731,0.5269,84.6500015258789,11.7100000381469,1.23000001907348,2.02999997138977,14.119999885559,8.78999996185302,96.0999984741211,0.6671,0.0,0.0,0.0,0.0,0.0
2005,University Of Maine System,2802397601.0,False,True,16,10,4,2,11,11,0,0,0.1913043478260869,1,-2,1,-1,0,0,,,Public,University of Maine System,Northeast,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2005,University Of Michigan,27837315.0,True,True,8,3,5,0,3,3,0,0,0.2,-1,1,0,-2,0,0,170976.0,MI,Public,False,Midwest,0,170976.0,2005.0,0.5699,170976.0,2005.0,21.0,0.5433586893,0.0421299005,0.8049151551,69459.0,0.2995904037,5.88999986648559,3.07999992370605,0.4942,0.5058,81.6399993896484,10.1000003814697,4.01000022888183,4.55000019073486,19.7000007629394,13.9600000381469,89.9100036621093,0.668,0.0,0.0,0.0,0.0,0.0
2005,University Of Nebraska System,2802450327.0,False,True,13,11,2,0,9,9,0,0,0.35,2,1,-2,3,-1,0,,,Public,University of Nebraska System,Midwest,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2005,University Of New Mexico,169521973.0,False,True,10,6,4,0,4,4,0,0,0.3333333333333333,-2,1,0,-1,-3,0,187985.0,NM,Public,False,West,0,187985.0,2005.0,0.7365,187985.0,2005.0,24.0,0.6213301378,0.1358897543,0.5578190533,31184.0,0.7893349311,15.7700004577636,4.98999977111816,0.4164,0.5836,60.0299987792968,2.19000005722045,1.39999997615814,35.6100006103515,14.1300001144409,9.77999973297119,92.5100021362304,0.5932,0.0,0.0,0.0,0.0,0.0
2005,University Of North Carolina System,4210158053.0,True,True,33,23,8,2,20,20,0,0,0.227027027027027,4,-1,-3,4,-1,0,,,Public,University of North Carolina System,South,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2005,University Of Northern Colorado,71966907.0,False,True,9,7,2,0,6,5,1,0,0.3333333333333333,2,-1,0,0,0,0,127741.0,CO,Public,False,West,0,127741.0,2005.0,0.81,127741.0,2005.0,21.0,0.6188331627,0.0765609007,0.8143295803,61378.0,0.4085977482,5.5,2.77999997138977,0.3984,0.6016,84.9499969482422,2.54999995231628,2.54999995231628,14.2600002288818,21.1299991607666,10.7399997711181,91.5999984741211,0.535,0.0,0.0,0.0,0.0,0.0
2005,University Of Notre Dame,107639228.0,False,True,59,47,12,0,34,29,5,0,0.1454545454545454,2,2,-3,2,0,0,152080.0,IN,Private,False,Midwest,2,152080.0,2005.0,0.3165,152080.0,2005.0,20.0,0.4582384207,0.0174639332,0.8921791951,97698.0,0.2205770691,5.76000022888183,2.92000007629394,0.531,0.469,83.0400009155273,7.15000009536743,3.95000004768371,8.73999977111816,21.1700000762939,13.1400003433227,89.6800003051757,0.7332,0.0,0.0,0.0,0.0,0.0
2005,University Of Pacific,119942576.0,False,True,29,18,9,2,19,18,1,0,0.1405405405405405,2,1,2,0,1,0,120883.0,CA,Private,False,West,0,120883.0,2005.0,0.563,120883.0,2005.0,22.0,0.5779376499,0.0824940048,0.6628297362,49226.0,0.3904076739,9.1899995803833,4.26999998092651,0.4342,0.5658,64.0699996948242,5.59000015258789,13.8000001907348,20.1000003814697,17.9400005340576,9.73999977111816,79.4499969482422,0.6352,0.0,0.0,0.0,0.0,0.0
2005,University Of Pittsburgh,170201317.0,False,True,53,44,6,3,33,32,1,0,0.203076923076923,0,1,0,0,1,0,215293.0,PA,Public,False,Northeast,0,215293.0,2005.0,0.4899,215293.0,2005.0,21.0,0.5381836098,0.0463951388,0.855805551,63103.0,0.3845459024,6.88999986648559,3.27999997138977,0.4831,0.5169,90.5800018310547,6.07000017166137,1.45000004768371,1.89999997615814,15.1300001144409,9.06999969482422,95.7399978637695,0.62,0.0,0.0,0.0,0.0,0.0
