Source,Target,Type,Weight,Year
New Jersey Institute Of Technology,University Of Notre Dame,Undirected,1,2000
University Of Tulsa,University Of Oklahoma,Undirected,1,2000
Carnegie Mellon University,University Of Oklahoma,Undirected,1,2000
Oklahoma State University,University Of Oklahoma,Undirected,1,2000
Oklahoma State University,University Of Oklahoma,Undirected,1,2000
Oklahoma State University,University Of Oklahoma,Undirected,1,2000
New York University,University Of Pennsylvania,Undirected,1,2000
Case Western Reserve University,University Of Pennsylvania,Undirected,1,2000
Rockefeller University,University Of Pennsylvania,Undirected,1,2000
Pennsylvania State University,University Of Pittsburgh,Undirected,1,2000
Hofstra University,University Of Pittsburgh,Undirected,1,2000
New Jersey Institute Of Technology,University Of Pittsburgh,Undirected,1,2000
Carnegie Mellon University,University Of Pittsburgh,Undirected,1,2000
Carnegie Mellon University,University Of Pittsburgh,Undirected,1,2000
Loyola University Chicago,University Of San Diego,Undirected,1,2000
Loyola University Chicago,University Of San Diego,Undirected,1,2000
Loyola University Chicago,University Of San Francisco,Undirected,1,2000
Loyola University Chicago,University Of San Francisco,Undirected,1,2000
University Of Alabama,University Of South Alabama,Undirected,1,2000
Auburn University,University Of South Alabama,Undirected,1,2000
Auburn University,University Of South Alabama,Undirected,1,2000
South Dakota State University,University Of South Dakota,Undirected,1,2000
South Dakota State University,University Of South Dakota,Undirected,1,2000
Loyola Marymount University,University Of Southern California,Undirected,1,2000
University Of Mississippi,University Of Southern Mississippi,Undirected,1,2000
Mississippi State University,University Of Southern Mississippi,Undirected,1,2000
University Of Mississippi,University Of Southern Mississippi,Undirected,1,2000
Mississippi State University,University Of Southern Mississippi,Undirected,1,2000
Mississippi State University,University Of Southern Mississippi,Undirected,1,2000
University Of Mississippi,University Of Southern Mississippi,Undirected,1,2000
Mississippi State University,University Of Southern Mississippi,Undirected,1,2000
University Of Mississippi,University Of Southern Mississippi,Undirected,1,2000
Mississippi State University,University Of Southern Mississippi,Undirected,1,2000
University Of Mississippi,University Of Southern Mississippi,Undirected,1,2000
Mississippi State University,University Of Southern Mississippi,Undirected,1,2000
University Of Mississippi,University Of Southern Mississippi,Undirected,1,2000
Mississippi State University,University Of Southern Mississippi,Undirected,1,2000
University Of Mississippi,University Of Southern Mississippi,Undirected,1,2000
Mississippi State University,University Of Southern Mississippi,Undirected,1,2000
University Of Mississippi,University Of Southern Mississippi,Undirected,1,2000
Mississippi State University,University Of Southern Mississippi,Undirected,1,2000
University Of Mississippi,University Of Southern Mississippi,Undirected,1,2000
Mississippi State University,University Of Southern Mississippi,Undirected,1,2000
University Of Mississippi,University Of Southern Mississippi,Undirected,1,2000
Mississippi State University,University Of Southern Mississippi,Undirected,1,2000
Marquette University,University Of St Thomas Minnesota,Undirected,1,2000
University Of Notre Dame,University Of St Thomas Minnesota,Undirected,1,2000
New School University,University Of Texas At Brownsville/Texas Southmost College,Undirected,1,2000
Auburn University,University Of Texas At Brownsville/Texas Southmost College,Undirected,1,2000
Cornell University,University Of Tulsa,Undirected,1,2000
Utah State University,University Of Utah,Undirected,1,2000
Utah State University,University Of Utah,Undirected,1,2000
Utah State University,University Of Utah,Undirected,1,2000
Utah State University,University Of Utah,Undirected,1,2000
Utah State University,University Of Utah,Undirected,1,2000
Utah State University,University Of Utah,Undirected,1,2000
Utah State University,University Of Utah,Undirected,1,2000
Utah State University,University Of Utah,Undirected,1,2000
University Of Utah,Utah State University,Undirected,1,2000
University Of Utah,Utah State University,Undirected,1,2000
University Of Utah,Utah State University,Undirected,1,2000
University Of Utah,Utah State University,Undirected,1,2000
University Of Utah,Utah State University,Undirected,1,2000
University Of Utah,Utah State University,Undirected,1,2000
University Of Utah,Utah State University,Undirected,1,2000
University Of Utah,Utah State University,Undirected,1,2000
University Of Utah,Utah State University,Undirected,1,2000
University Of Utah,Utah State University,Undirected,1,2000
University Of Utah,Utah State University,Undirected,1,2000
University Of Utah,Utah State University,Undirected,1,2000
University Of Utah,Utah State University,Undirected,1,2000
University Of Utah,Utah State University,Undirected,1,2000
University Of Utah,Utah State University,Undirected,1,2000
Seton Hall University,Villanova University,Undirected,1,2000
University Of North Carolina At Greensboro,Wake Forest University,Undirected,1,2000
Indiana University Of Pennsylvania,West Chester University Of Pennsylvania,Undirected,1,2000
Indiana University Of Pennsylvania,West Chester University Of Pennsylvania,Undirected,1,2000
Marshall University,West Virginia University,Undirected,1,2000
Marshall University,West Virginia University,Undirected,1,2000
Marshall University,West Virginia University,Undirected,1,2000
Marshall University,West Virginia University,Undirected,1,2000
Marshall University,West Virginia University,Undirected,1,2000
Marshall University,West Virginia University,Undirected,1,2000
Marshall University,West Virginia University,Undirected,1,2000
Marshall University,West Virginia University,Undirected,1,2000
Marshall University,West Virginia University,Undirected,1,2000
Marshall University,West Virginia University,Undirected,1,2000
Marshall University,West Virginia University,Undirected,1,2000
Marshall University,West Virginia University,Undirected,1,2000
Marshall University,West Virginia University,Undirected,1,2000
Kansas State University,Wichita State University,Undirected,1,2000
University Of Kansas,Wichita State University,Undirected,1,2000
Kansas State University,Wichita State University,Undirected,1,2000
University Of Kansas,Wichita State University,Undirected,1,2000
Kansas State University,Wichita State University,Undirected,1,2000
University Of Kansas,Wichita State University,Undirected,1,2000
Kansas State University,Wichita State University,Undirected,1,2000
University Of Kansas,Wichita State University,Undirected,1,2000
Kansas State University,Wichita State University,Undirected,1,2000
University Of Kansas,Wichita State University,Undirected,1,2000
Kansas State University,Wichita State University,Undirected,1,2000
University Of Kansas,Wichita State University,Undirected,1,2000
Kansas State University,Wichita State University,Undirected,1,2000
University Of Kansas,Wichita State University,Undirected,1,2000
Thomas Jefferson University,Widener University,Undirected,1,2000
Carnegie Mellon University,Worcester Polytechnic Institute,Undirected,1,2000
Stevens Institute Of Technology,Worcester Polytechnic Institute,Undirected,1,2000
New School University,Yale University,Undirected,1,2000
University Of Connecticut,Yale University,Undirected,1,2000
Hofstra University,Yeshiva University,Undirected,1,2000
Massachusetts Institute Of Technology,Yeshiva University,Undirected,1,2000
Columbia University,Yeshiva University,Undirected,1,2000
New York University,Yeshiva University,Undirected,1,2000
