Year,Institution,AffiliationId,Interlock_Count,Board_Size,Total_Interlocks,University_Count,Density,Avg_Path_Unweighted,Avg_Path_Weighted,Global_Clustering,Num_Components
1999,Loyola Marymount University,35566140,2,51,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Loyola University Chicago,1925986,1,4,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Marquette University,102461120,5,32,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Marshall University,88694374,19,16,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Massachusetts Institute Of Technology,63966007,4,53,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Mercer University,150149174,0,45,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Michigan State University,87216513,1,10,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Michigan Technological University,11957088,1,4,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Mississippi Institutions of Higher Learning,4210141039,0,12,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Montclair State University,166088655,0,13,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Nevada System of Higher Education,68260882,1,11,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,New Jersey Institute Of Technology,118118575,4,61,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,New School,102179633,2,51,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,New York University,57206974,8,76,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,North Dakota University System,4210127926,0,15,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Northern Illinois University,102502594,0,8,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Nova Southeastern University,203088144,0,28,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Oakland University,177721651,0,8,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Oklahoma State System of Higher Education,115475287,2,28,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Old Dominion University,81365321,1,16,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Pace University,126863827,0,34,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Pennsylvania State System of Higher Education,29957033,2,32,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Pennsylvania State University,130769515,4,39,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Princeton University,20089843,2,40,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Purdue University,219193219,0,9,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Rensselaer Polytechnic Institute,165799507,2,33,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Rice University,74775410,1,19,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Rochester Institute Of Technology,155173764,1,43,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Rowan University,44265643,0,14,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Rutgers State University Of New Jersey,102322142,2,80,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Seton Hall University,12524447,4,38,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Southern Illinois University System,2801502357,0,9,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,St Johns University,142823887,2,25,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Stanford University,97018004,0,34,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,State University System of Florida,2801649442,2,16,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,State University of New York System,1327163397,2,39,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Syracuse University,70983195,3,21,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Temple University,84392919,4,40,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Tennessee Board of Regents,75256744,3,38,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Texas A&M University System,173268674,2,9,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Texas Christian University,128956969,1,48,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Texas State University System,2801273398,0,10,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Texas Tech University System,4210088475,2,9,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Texas Womans University,150913223,0,9,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Tufts University,121934306,4,35,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University Of Chicago,40347166,6,48,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University Of Connecticut,140172145,1,17,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University Of Dayton,127591826,2,33,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University Of Delaware,86501945,2,31,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University Of Hartford,162281398,0,45,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University Of Kentucky,143302722,0,17,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University Of La Verne,708430,0,29,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University Of Louisville,142740786,0,35,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University Of Michigan,27837315,0,9,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University Of New Mexico,169521973,0,8,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University Of Northern Colorado,71966907,0,8,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University Of Notre Dame,107639228,6,54,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University Of Pacific,119942576,1,29,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University Of Pittsburgh,170201317,8,51,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University Of Rhode Island,17626003,1,16,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University Of San Diego,160856358,0,35,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University Of South Alabama,83809506,3,19,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University Of South Carolina,155781252,2,47,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University Of Southern California,1174212,2,42,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University Of St Thomas Minnesota,161515732,3,38,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University Of Tulsa,87208437,3,36,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University Of Vermont,111236770,0,25,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University Of Virginia,51556381,1,17,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University Of Washington,201448701,0,11,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University Of Wyoming,12834331,0,13,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University System of Georgia,1289702989,2,16,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University System of New Hampshire,2800453862,1,23,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University System of Ohio,2802096936,2,106,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University of Alabama System,2800507078,2,16,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University of Alaska System,2802090665,5,12,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University of Arkansas System,2799691083,0,13,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University of California System,2803209242,4,26,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University of Colorado System,2802236040,0,9,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University of Hawaii System,1331384533,0,14,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University of Houston System,2801525821,0,9,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University of Illinois System,2801919071,0,13,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University of Louisiana System,2799628689,0,13,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University of Maine System,2802397601,0,16,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University of Massachusetts System,2802841742,0,22,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University of Missouri System,4777552,0,10,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University of Nebraska System,2802450327,2,12,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University of North Carolina System,4210158053,5,103,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University of North Texas System,2802090120,1,9,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University of Tennessee System,2799495847,2,36,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University of Texas System,16452829,0,17,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,University of Wisconsin System,1304256225,0,17,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Vanderbilt University,200719446,1,38,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Villanova University,7863295,1,26,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Virginia Commonwealth University,184840846,0,16,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Virginia Polytechnic Institute And State University,859038795,0,17,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Wake Forest University,47251452,1,42,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Washington State University,72951846,0,10,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Washington University,204465549,2,50,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,West Virginia University,12097938,19,18,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Western Michigan University,141649380,0,8,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Widener University,138659443,1,26,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Worcester Polytechnic Institute,107077323,1,38,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Yale University,32971472,2,19,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
1999,Yeshiva University,19772626,4,96,148,100,0.023434343434343436,5.56994482310938,0.06640102900089663,0.22265625,8
2000,Adelphi University,71965598,0,17,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,American University,181401687,0,28,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Andrews University,102298084,3,36,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Arizona Board of Regents,203172682,1,11,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Auburn University,82497590,4,11,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Ball State University,198089087,0,6,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Baylor University,157394403,2,36,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Biola University,152479009,0,20,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Boston College,103531236,1,45,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Boston University,111088046,2,53,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Brandeis University,6902469,2,49,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Brown University,27804330,4,52,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,California State University System,127339247,4,19,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Carnegie Mellon University,74973139,9,98,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Case Western Reserve University,58956616,2,50,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Catholic University Of America,84470341,3,41,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Central Michigan University,1629065,0,7,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Chapman University,185071736,4,46,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Clark Atlanta University,52064589,5,22,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Clark University,130785548,0,20,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Clarkson University,16944753,1,29,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Clemson University,8078737,5,56,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,College Of William And Mary,16285277,0,16,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Colorado School Of Mines,167576493,0,8,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Columbia University,78577930,2,24,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Cornell University,205783295,7,46,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Dartmouth College,107672454,1,16,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Drexel University,72816309,1,32,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Duke University,170897317,1,37,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Duquesne University,165102784,3,42,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Eastern Michigan University,138216421,0,8,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Emory University,150468666,6,41,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Florida Institute Of Technology,106959904,1,26,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Fordham University,164389053,5,36,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,George Mason University,162714631,1,14,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,George Washington University,193531525,1,43,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Georgetown University,184565670,5,34,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Harvard University,136199984,0,31,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Hofstra University,139290212,2,31,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Howard University,137853757,1,18,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Illinois Institute Of Technology,180949307,4,62,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Illinois State University,47301684,0,7,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Indiana State University,86420138,2,8,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,James Madison University,11883440,0,16,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Johns Hopkins University,145311948,6,65,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Lehigh University,186143895,4,38,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Loma Linda University,26347476,3,23,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Long Island University,138873065,0,103,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Loyola Marymount University,35566140,3,85,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Loyola University Chicago,1925986,5,30,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Marquette University,102461120,5,35,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Marshall University,88694374,18,17,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Massachusetts Institute Of Technology,63966007,5,53,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Mercer University,150149174,0,44,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Michigan State University,87216513,1,10,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Michigan Technological University,11957088,1,4,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Mississippi Institutions of Higher Learning,4210141039,0,11,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Montclair State University,166088655,0,13,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Nevada System of Higher Education,68260882,1,11,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,New Jersey Institute Of Technology,118118575,4,61,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,New School,102179633,2,41,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,New York University,57206974,10,84,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,North Dakota University System,4210127926,0,8,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Northern Illinois University,102502594,0,7,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Nova Southeastern University,203088144,1,28,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Oakland University,177721651,0,7,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Oklahoma State System of Higher Education,8692664,1,27,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Old Dominion University,81365321,0,17,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Pace University,126863827,0,33,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Pennsylvania State System of Higher Education,29957033,1,20,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Pennsylvania State University,130769515,3,35,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Princeton University,20089843,0,39,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Purdue University,219193219,0,8,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Rensselaer Polytechnic Institute,165799507,2,33,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Rice University,74775410,1,18,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Rochester Institute Of Technology,155173764,3,47,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Rowan University,44265643,0,14,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Rutgers State University Of New Jersey,102322142,2,79,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Seton Hall University,12524447,3,45,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Southern Illinois University System,2801502357,0,9,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,St Johns University,142823887,2,29,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Stanford University,97018004,2,34,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,State University System of Florida,2801649442,2,15,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,State University of New York System,1327163397,0,32,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Syracuse University,70983195,2,21,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Temple University,84392919,3,41,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Tennessee Board of Regents,75256744,16,33,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Texas A&M University System,173268674,2,9,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Texas Christian University,128956969,1,47,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Texas State University System,2801273398,0,10,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
2000,Texas Tech University System,4210088475,1,9,164,98,0.02461603197980223,5.1722372779283345,0.05901339462432019,0.2,7
