Year,Name,Position,Institution,SubInstitution,Education,AffiliationId,carnegie_id,level_0,index,FixedPosition,PrimarySample,StateSystem
2011,Brian Bissell,Treasurer,Fordham University,,Middlebury; Syracuse; Columbia 1974 PhD,164389053.0,191241.0,,,Other Board Member,True,
2011,Peter Decker,Trustee,Fordham University,,,164389053.0,191241.0,,,Trustee,True,
2011,Alray Nelson,Student Trustee,Fordham University,,,164389053.0,191241.0,,,Trustee,True,
2011,Charles Riggs,Faculty Trustee,Fordham University,,,164389053.0,191241.0,,,Trustee,True,
2011,Leonel Silva,Trustee,Fordham University,,,164389053.0,191241.0,,,Trustee,True,
2011,Karen D. Wilde,Trustee,Fordham University,,,164389053.0,191241.0,,,Trustee,True,
2011,Lilian Shiao-Yen Wu,Trustee,Fordham University,,Maryland BS; Cornell 1974 PhD,164389053.0,191241.0,,,Trustee,True,
2011,Sylvester McClearn,Trustee,Fordham University,,Fordham 1986 BS. 1988 MBA,164389053.0,191241.0,,,Trustee,True,
2011,Robert D. Daleo,Trustee,Fordham University,,Fordham 1972; CUNY 1976 MBA,164389053.0,191241.0,,,Trustee,True,
2011,"Thomas J. ""T. J."" Maloney",Trustee,Fordham University,,Boston Col 1975 BA; Fordham 1979 JD,164389053.0,191241.0,,,Trustee,True,
2011,Lawrence E. Auriana,Trustee,Fordham University,,Fordham BA,164389053.0,191241.0,,,Trustee,True,
2011,"J. Thomas McClain, S.J",Trustee,Fordham University,,Michigan,164389053.0,191241.0,,,Trustee,True,
2011,Stephen E. Bepler,Trustee,Fordham University,,Fordham 1964 BA; Columbia 1966 MBA,164389053.0,191241.0,,,Trustee,True,
2011,Rosemary T. Berkery,Trustee,Fordham University,,Mount St Vincent 1975 BA: St John's U (MN) 1978 JD,164389053.0,191241.0,,,Trustee,True,
2011,"Kenneth J. Boller, S.J.",Trustee,Fordham University,,,164389053.0,191241.0,,,Trustee,True,
2011,Richard J. Buoncore,Trustee,Fordham University,,Fordham 1978 BS,164389053.0,191241.0,,,Trustee,True,
2011,Elizabeth Burns,Secretary,Fordham University,,,164389053.0,191241.0,,,Other Board Member,True,
2011,Donna M. Carroll,Trustee,Fordham University,,Wellesley 1976 BA; Cincinnati 1977 MEd. 1981 EdD,164389053.0,191241.0,,,Trustee,True,
2011,"Fr. John J. Cecero, S.J., Ph.D",Trustee,Fordham University,,"Gonzaga 1982 BA; Weston Jesuit 1988 MDiv, 1989 ThM; George Washington 1994 MPhil, 1996 PhD",164389053.0,191241.0,,,Trustee,True,
2011,"Emanuel ""Manny"" Chirico",Trustee,Fordham University,,Fordham 1979 BSBA,164389053.0,191241.0,,,Trustee,True,
2011,"Carolyn N. Dolan, CFA",Trustee,Fordham University,,"Marymount Col (NY) 1968 BA; Columbia 1977 MSW, 1978 MBA",164389053.0,191241.0,,,Trustee,True,
2011,James E. Buckman,Trustee,Fordham University,,Fordham 1966 BA; Yale 1969 JD,164389053.0,191241.0,,,Trustee,True,
2011,"GEN John M. ""Jack"" Keane, USA (Ret)",Trustee,Fordham University,,Fordham 1966 BS; Western Kentucky MA,164389053.0,191241.0,,,Trustee,True,
2011,Christopher F. Fitzmaurice,Trustee,Fordham University,,Fordham 1984,164389053.0,191241.0,,,Trustee,True,
2011,Dennis J. FitzSimons,Trustee,Fordham University,,Fordham 1972 BA,164389053.0,191241.0,,,Trustee,True,
2011,"Michael J. Garanzini, S.J",Trustee,Fordham University,,Saint Louis U 1971 BA; Graduate Theol Union 1986 PhD,164389053.0,191241.0,,,Trustee,True,
2011,Patricia Heller,Trustee,Fordham University,,,164389053.0,191241.0,,,Trustee,True,
2011,Peter W. Howe,Trustee,Fordham University,,Fordham 1970 BS,164389053.0,191241.0,,,Trustee,True,
2011,Darlene Luccio Jordan,Trustee,Fordham University,,Fordham 1989 BA; Suffolk,164389053.0,191241.0,,,Trustee,True,
2011,V. John Kriss,Trustee,Fordham University,,Fordham 1962 BA,164389053.0,191241.0,,,Trustee,True,
2011,John P. Kehoe,Trustee,Fordham University,,Fordham 1960 BA; Columbia 1979 MS; Fordham 1985 BA,164389053.0,191241.0,,,Trustee,True,
2011,"William J. ""Bill"" Loschert",Trustee,Fordham University,,Fordham 1961,164389053.0,191241.0,,,Trustee,True,
2011,Christine F. Driessen,Trustee,Fordham University,,Fordham 1977 BS,164389053.0,191241.0,,,Trustee,True,
2011,Terri Cofer Beirne,Board Member,George Mason University,,,162714631.0,232186.0,,,Member,True,
2011,Peter Pober,Faculty Representative,George Mason University,,,162714631.0,232186.0,,,Other Board Member,True,
2011,David-Imad Ramadan,Board Member,George Mason University,,George Mason MA,162714631.0,232186.0,,,Member,True,
2011,"Vincent F. Callahan, Jrw. f.wm.",Board Member,George Mason University,,Georgetown 1957 BS,162714631.0,232186.0,,,Member,True,
2011,Kathleen deLaski,Board Member,George Mason University,,,162714631.0,232186.0,,,Member,True,
2011,Lovey L. Hammel,Board Member,George Mason University,,,162714631.0,232186.0,,,Member,True,
2011,Carol Merchant Kirby,Board Member,George Mason University,,,162714631.0,232186.0,,,Member,True,
2011,C. Daniel Clemente,Board Member,George Mason University,,Georgetown JD,162714631.0,232186.0,,,Member,True,
2011,Danielle Miller,Student Representative,George Mason University,,,162714631.0,232186.0,,,Other Board Member,True,
2011,Charlie H. Mills III,Board Member,George Mason University,,,162714631.0,232186.0,,,Member,True,
2011,Edward J. Newberry,Board Member,George Mason University,,"George Mason 1984 BA, 1984 BS
Georgetown 1989 JD",162714631.0,232186.0,,,Member,True,
2011,R. Carter Pate,Board Member,George Mason University,,Greensboro BS; Texas (Dallas) MS,162714631.0,232186.0,,,Member,True,
2011,Nancy Mitchell Pfotenhauer,Board Member,George Mason University,,George Mason MA,162714631.0,232186.0,,,Member,True,
2011,Mark C. Lowham,Board Member,George Mason University,,,162714631.0,232186.0,,,Member,True,
2011,Steven C. Roberts,Trustee,George Washington University,,,193531525.0,131469.0,,,Trustee,True,
2011,Randy L. Levine,Trustee,George Washington University,,George Washington 1977 BA; Hofstra 1980 JD,193531525.0,131469.0,,,Trustee,True,
2011,Gerald Lazarus,Trustee,George Washington University,,George Washington 1963 MD,193531525.0,131469.0,,,Trustee,True,
2011,The Honorable B. J. Penn,Trustee,George Washington University,,Purdue 1960 BS; George Washington 1980 MA,193531525.0,131469.0,,,Trustee,True,
2011,Robert G. Perry,Trustee,George Washington University,,George Washington 1970 BS,193531525.0,131469.0,,,Trustee,True,
2011,Linda Diane Rabbitt,Trustee,George Washington University,,Michigan BA; George Washington 1972 MA O 11,193531525.0,131469.0,,,Trustee,True,
2011,W. Russell Ramsey,Chairman,George Washington University,,George Washington 1981 BBA,193531525.0,131469.0,,,Board President,True,
2011,Steven S. Ross,Trustee,George Washington University,,George Washington 1981 BBA,193531525.0,131469.0,,,Trustee,True,
2011,Kerry Washington,Trustee,George Washington University,,George Washington 1998 BA,193531525.0,131469.0,,,Trustee,True,
2011,Mark R. Shenkman,Trustee,George Washington University,,George Washington 1967 MBA,193531525.0,131469.0,,,Trustee,True,
2011,David Bruce Smith,Trustee,George Washington University,,George Washington 1979 BA,193531525.0,131469.0,,,Trustee,True,
2011,Robert K. Tanenbaum,Trustee,George Washington University,,George Washington 1982 JD,193531525.0,131469.0,,,Trustee,True,
2011,Cynthia Steele Vance,Trustee,George Washington University,,George Washington 1979 BA,193531525.0,131469.0,,,Trustee,True,
2011,Sunil Wadhwani,Trustee,George Washington University,,Carnegie Mellon 1976 MBA,193531525.0,131469.0,,,Trustee,True,
2011,"George W. Wellde, Jr",Trustee,George Washington University,,Richmond BS; George Washington 1976 MBA,193531525.0,131469.0,,,Trustee,True,
2011,Omar Woodard,Trustee,George Washington University,,"George Washington 2005 BA, 2007 MPA",193531525.0,131469.0,,,Trustee,True,
2011,Ellen M. Zane,Trustee,George Washington University,,George Washington 1973 BA,193531525.0,131469.0,,,Trustee,True,
2011,Deborah Salzberg,Trustee,George Washington University,,George Washington 1975 BA; U San Francisco JD,193531525.0,131469.0,,,Trustee,True,
2011,Peter B. Kovler,Trustee,George Washington University,,,193531525.0,131469.0,,,Trustee,True,
2011,"Jay E. Katzen, M.D",Trustee,George Washington University,,,193531525.0,131469.0,,,Trustee,True,
2011,Steven Knapp,Ex Officio Trustee,George Washington University,,,193531525.0,131469.0,,,"Trustee, Ex Officio",True,
2011,J. Richard Knop,Trustee,George Washington University,,,193531525.0,131469.0,,,Trustee,True,
2011,Cynthia Baker,Trustee,George Washington University,,,193531525.0,131469.0,,,Trustee,True,
2011,Richard W. Blackburn,Trustee,George Washington University,,Michigan State 1964 AB; George Washington 1967 JD,193531525.0,131469.0,,,Trustee,True,
2011,Christopher J. Bright,Trustee,George Washington University,,"George Washington 2003 MPhil, 2006 PhD",193531525.0,131469.0,,,Trustee,True,
2011,"Nelson A. Carbonell, Jr.",Vice Chairman,George Washington University,,George Washington 1985 BS,193531525.0,131469.0,,,Board Vice President,True,
2011,George A. Coelho,Trustee,George Washington University,,American U 1975 BS; George Washington 1977 MBA,193531525.0,131469.0,,,Trustee,True,
2011,Heather S. Foley,Trustee,George Washington University,,George Washington 1969 JD,193531525.0,131469.0,,,Trustee,True,
2011,I. Allan From,Secretary,George Washington University,,George Washington 1972 BBA,193531525.0,131469.0,,,Other Board Member,True,
2011,Maria Matilde Pastoriza De Bonetti,Trustee,George Washington University,,George Washington 1965 AA,193531525.0,131469.0,,,Trustee,True,
2011,Michele V. Hagans,Trustee,George Washington University,,George Washington 1994 MBA,193531525.0,131469.0,,,Trustee,True,
2011,Mark V. Hughes,Trustee,George Washington University,,"George Washington 1969 BA, 1977 MS",193531525.0,131469.0,,,Trustee,True,
2011,James F. Humphreys,Trustee,George Washington University,,George Washington 1978 JD,193531525.0,131469.0,,,Trustee,True,
2011,Morton P. Hyman,Trustee,George Washington University,,"Cornell 1956 AB, 1959 JD",193531525.0,131469.0,,,Trustee,True,
2011,David Karlgaard,Trustee,George Washington University,,,193531525.0,131469.0,,,Trustee,True,
2011,"Stuart S. Kassan, M.D",Trustee,George Washington University,,,193531525.0,131469.0,,,Trustee,True,
2011,Gary C. Granoff,Trustee,George Washington University,,"George Washington 1969 BBA, 1973 JD",193531525.0,131469.0,,,Trustee,True,
2011,Bobbie Greene Kilberg,Trustee,George Washington University,,Vassar BA; Columbia 1966 MA; Yale 1969 JD,193531525.0,131469.0,,,Trustee,True,
2011,Paul C. Besozzi,Director,Georgetown University,,"Georgetown 1969 BSFS, 1972 JD; George Washington 1977 MBA",184565670.0,131496.0,87.0,8621.0,Director,True,
2011,Richard H. Frank,Director,Georgetown University,,MIT MS,184565670.0,131496.0,98.0,8632.0,Director,True,
2011,John J. Fauth IV,Director,Georgetown University,,,184565670.0,131496.0,97.0,8631.0,Director,True,
2011,Thomas J. Edelman,Director,Georgetown University,,Princeton 1973 BA; Harvard 1975 MBA,184565670.0,131496.0,96.0,8630.0,Director,True,
2011,William J. Doyle,Director,Georgetown University,,Georgetown 1972 BA,184565670.0,131496.0,95.0,8629.0,Director,True,
2011,Thomas J. DeRosa,Director,Georgetown University,,Georgetown 1980 BS; Columbia 1988 MBA,184565670.0,131496.0,94.0,8628.0,Director,True,
2011,Peter C. Cooper,Director,Georgetown University,,,184565670.0,131496.0,90.0,8624.0,Director,True,
2011,John K. Delaney,Director,Georgetown University,,Columbia 1985 BA; Georgetown 1988 JD,184565670.0,131496.0,92.0,8626.0,Director,True,
2011,John J. DeGioia,Director,Georgetown University,,,184565670.0,131496.0,91.0,8625.0,Director,True,
2011,Arthur B. Calcagnini,Director,Georgetown University,,Georgetown 1954,184565670.0,131496.0,89.0,8623.0,Director,True,
2011,Ana Patricia Botin,Director,Georgetown University,,Bryn Mawr 1982 AB,184565670.0,131496.0,88.0,8622.0,Director,True,
2011,Thomas J. Healey,Director,Georgetown University,,Georgetown 1964 BA; Harvard 1966 MBA,184565670.0,131496.0,99.0,8633.0,Director,True,
2011,Joseph Della Rosa,Director,Georgetown University,,,184565670.0,131496.0,93.0,8627.0,Director,True,
2011,Catherine R. Kinney,Director,Georgetown University,,Iona 1974 BA; Harvard 1996,184565670.0,131496.0,100.0,8634.0,Director,True,
2011,Hutham S. Olayan,Director,Georgetown University,,American U (Beirut); Indiana MBA,184565670.0,131496.0,109.0,8643.0,Director,True,
2011,"Theodore J. ""Ted"" Leonsis",Director,Georgetown University,,Georgetown 1977 BA,184565670.0,131496.0,102.0,8636.0,Director,True,
2011,Robert H. Steers,Director,Georgetown University,,Georgetown 1975 BSBA,184565670.0,131496.0,116.0,8650.0,Director,True,
2011,Kenneth A. Samet,Director,Georgetown University,,Old Dominion BS; Michigan MS,184565670.0,131496.0,115.0,8649.0,Director,True,
2011,"Jeanette Weaver ""Jeanne"" Ruesch",Director,Georgetown University,,,184565670.0,131496.0,114.0,8648.0,Director,True,
2011,Kara Ross,Director,Georgetown University,,,184565670.0,131496.0,113.0,8647.0,Director,True,
2011,Thomas A. Reynolds III,Director,Georgetown University,,Georgetown 1974 BSBA; Emory 1977 JD,184565670.0,131496.0,112.0,8646.0,Director,True,
2011,David K. Reyes,Director,Georgetown University,,Villanova BS; Georgetown 1982 JD,184565670.0,131496.0,111.0,8645.0,Director,True,
2011,Nemir Amin Kirdar,Director,Georgetown University,,U Pacific; Fordham MBA; U Pacific DI,184565670.0,131496.0,101.0,8635.0,Director,True,
2011,Claire Getty Perry,Director,Georgetown University,,Georgetown 1983 BSFS AV/,184565670.0,131496.0,110.0,8644.0,Director,True,
2011,Timothy J. O'Neill,Director,Georgetown University,,King's Col (NY) 1974 BS; Georgetown 1977 JD; NYU 1991 LLM,184565670.0,131496.0,108.0,8642.0,Director,True,
2011,"Rev. Robert L. ""Bob"" Niehoff, S.J.",Director,Georgetown University,,Gonzaga 1977 BA; Jesuit Berkeley 1984 MDiv; U Washington 1986 MBA; Gonzaga 1995 PhD,184565670.0,131496.0,107.0,8641.0,Director,True,
2011,Peter C. Morse,Director,Georgetown University,,Georgetown 1969 BSBA,184565670.0,131496.0,106.0,8640.0,Director,True,
2011,"Brian O. McDermott, S.J",Director,Georgetown University,,Georgetown 1958,184565670.0,131496.0,105.0,8639.0,Director,True,
2011,"Frank McCourt, Jr",Director,Georgetown University,,Georgetown 1975,184565670.0,131496.0,104.0,8638.0,Director,True,
2011,Philip A. Marineau,Director,Georgetown University,,Georgetown 1968 BA; Northwestern 1970 MBA,184565670.0,131496.0,103.0,8637.0,Director,True,
2011,Willlam R. Berklev,Director,Georgetown University,,NYU 1966 BA; Harvard 1968 MBA,184565670.0,131496.0,86.0,8620.0,Director,True,
2011,M. William Benedetto,Director,Georgetown University,,NYU 1966 BA; Harvard 1968 MBA,184565670.0,131496.0,85.0,8619.0,Director,True,
2011,Victor R. Wright,Director,Georgetown University,,,184565670.0,131496.0,118.0,8652.0,Director,True,
2011,Paul J. Tagliabue,Chairman,Georgetown University,,Georgetown 1962 BA; NYU 1965 JD,184565670.0,131496.0,117.0,8651.0,Board President,True,
2011,Seth P. Waxman,President,Harvard University,,Harvard 1973 AB; Yale 1977 JD,136199984.0,166027.0,,,Board President,True,
2011,Stephanie D. Wilson,Overseer,Harvard University,,,136199984.0,166027.0,,,Overseer,True,
2011,"Joshua S. Boger, Ph.D.",Overseer,Harvard University,,"Wesleyan U 1973 BA; Harvard 1975 AM, 1979 PhD",136199984.0,166027.0,,,Overseer,True,
2011,Susan S. Wallach,Overseer,Harvard University,,Radcliffe 1968 AB; Harvard 1971 JD,136199984.0,166027.0,,,Overseer,True,
2011,Photeine Anagnostopoulos,Overseer,Harvard University,,"Harvard 1981 AB, 1985 MBA",136199984.0,166027.0,,,Overseer,True,
2011,Robert Shapiro,Overseer,Harvard University,,"Harvard 1972 AB, 1978 JD",136199984.0,166027.0,,,Overseer,True,
2011,Leila T. Fawaz,Overseer,Harvard University,,"Harvard 1972 AM, 1979 PhD",136199984.0,166027.0,,,Overseer,True,
2011,Cristian Samper,Overseer,Harvard University,,"Harvard 1989 AM, 1992 PhD",136199984.0,166027.0,,,Overseer,True,
2011,Richard R. Schrock,Overseer,Harvard University,,UC Riverside 1967 AB; Harvard 1971 PhD,136199984.0,166027.0,,,Overseer,True,
2011,David W. Oxtoby,Overseer,Harvard University,,Harvard 1972 BA; UC Berkeley 1975 PhD,136199984.0,166027.0,,,Overseer,True,
2011,Diana L. Nelson,Overseer,Harvard University,,Harvard 1984 AB; Kellogg MBA,136199984.0,166027.0,,,Overseer,True,
2011,Emily Rauh Pulitzer,Overseer,Harvard University,,Bryn Mawr: Harvard 1963,136199984.0,166027.0,,,Overseer,True,
2011,Karen Nelson Moore,Overseer,Harvard University,,Harvard 1970 AB. 1973 JD,136199984.0,166027.0,,,Overseer,True,
2011,Richard A. Meserve,Overseer,Harvard University,,Tufts BA; Harvard 1975 JD; Stanford 1976 PhD,136199984.0,166027.0,,,Overseer,True,
2011,Nicholas D. Kristof,Overseer,Harvard University,,Harvard 1982 AB,136199984.0,166027.0,,,Overseer,True,
2011,"Gerald R. Jordan, Jr",Overseer,Harvard University,,"Harvard 1961 AB, 1967 MBA",136199984.0,166027.0,,,Overseer,True,
2011,Walter S. Isaacson,Overseer,Harvard University,,Harvard 1974 AB; Oxford (UK) 1976 MA,136199984.0,166027.0,,,Overseer,True,
2011,Eve J. Higginbotham,Overseer,Harvard University,,"MIT BS, MS; Harvard 1979 MD",136199984.0,166027.0,,,Overseer,True,
2011,Lucy Fisher,Overseer,Harvard University,,,136199984.0,166027.0,,,Overseer,True,
2011,Linda Greenhouse,Overseer,Harvard University,,Radeliffe 1968 BA; Yale 1978 MSL,136199984.0,166027.0,,,Overseer,True,
2011,Mitchell L. Adams,Overseer,Harvard University,,"Harvard 1966 AB, 1969 MBA",136199984.0,166027.0,,,Overseer,True,
2011,Drew Gilpin Faust,Ex Officio Overseer,Harvard University,,,136199984.0,166027.0,,,"Overseer, Ex Officio",True,
2011,Anne Fadiman,Overseer,Harvard University,,Harvard 1974 AB,136199984.0,166027.0,,,Overseer,True,
2011,Sandra Moore Faber,Overseer,Harvard University,,Harvard 1972 PhD,136199984.0,166027.0,,,Overseer,True,
2011,Cheryl L. Dorsey,Overseer,Harvard University,,"Harvard 1985 BA, 1991 MD; JFK School Govt 1992 MPP",136199984.0,166027.0,,,Overseer,True,
2011,Sir Ronald Cohen,Overseer,Harvard University,,Oxford (UK); Harvard 1969 MBA,136199984.0,166027.0,,,Overseer,True,
2011,Walter K. Clair,Overseer,Harvard University,,"Harvard 1977 AB, 1981 MD, 1985 MPH",136199984.0,166027.0,,,Overseer,True,
2011,Morgan Chu,Overseer,Harvard University,,UCLA 1971 AB; Yale 1974 MSL; Harvard 1976 JD,136199984.0,166027.0,,,Overseer,True,
2011,Lynn Wan-Hsin Chang,Overseer,Harvard University,,Harvard 1975 AB,136199984.0,166027.0,,,Overseer,True,
2011,Lisbet Rausing,Overseer,Harvard University,,"UC Berkeley 1984; Harvard 1986 AM, 1993 PhD",136199984.0,166027.0,,,Overseer,True,
2011,James F. Rothenberg,Ex Officio Overseer,Harvard University,,"Harvard 1968 AB, 1970 MBA",136199984.0,166027.0,,,"Overseer, Ex Officio",True,
2011,Paul J. Finnegan,Overseer,Harvard University,,"Harvard 1975 BA, 1982 MBA",136199984.0,166027.0,,,Overseer,True,
2011,Marilyn B. Monter,Chair,Hofstra University,,,139290212.0,191649.0,,,Board President,True,
2011,Martha S. Pope,Trustee,Hofstra University,,Connecticut,139290212.0,191649.0,,,Trustee,True,
2011,"James E. ""Jim"" Quinn",Trustee,Hofstra University,,,139290212.0,191649.0,,,Trustee,True,
2011,Stuart Rabinowitz,Trustee,Hofstra University,,,139290212.0,191649.0,,,Trustee,True,
2011,Edwin C. Reed,Trustee,Hofstra University,,,139290212.0,191649.0,,,Trustee,True,
2011,Peter G. Schiff,Trustee,Hofstra University,,,139290212.0,191649.0,,,Trustee,True,
2011,Dr. Debra A. Sandler,Trustee,Hofstra University,,,139290212.0,191649.0,,,Trustee,True,
2011,Thomas J. Sanzone,Trustee,Hofstra University,,,139290212.0,191649.0,,,Trustee,True,
2011,Joseph Sparacio,Trustee,Hofstra University,,,139290212.0,191649.0,,,Trustee,True,
2011,John D. Miller,Trustee,Hofstra University,,,139290212.0,191649.0,,,Trustee,True,
2011,Robert D. Rosenthal,Trustee,Hofstra University,,Boston U 1971; Hofstra 1974,139290212.0,191649.0,,,Trustee,True,
2011,Donna M. Mendes,Trustee,Hofstra University,,,139290212.0,191649.0,,,Trustee,True,
2011,Frank G. Zarb,Trustee,Hofstra University,,,139290212.0,191649.0,,,Trustee,True,
2011,Karen L. Lutz,Trustee,Hofstra University,,,139290212.0,191649.0,,,Trustee,True,
2011,Arthur J. Kremer,Trustee,Hofstra University,,Brooklyn Law 1958 LLB,139290212.0,191649.0,,,Trustee,True,
2011,Abby Kenigsberg,Trustee,Hofstra University,,Wellesley BA; UCLA MA,139290212.0,191649.0,,,Trustee,True,
2011,Peter S. Kalikow,Trustee,Hofstra University,,Hofstra 1965 BS,139290212.0,191649.0,,,Trustee,True,
2011,Leo A. Guthart,Trustee,Hofstra University,,"Harvard 1958 AB, 1960 MBA, 1966 DBA",139290212.0,191649.0,,,Trustee,True,
2011,Joseph M. Gregory,Secretary,Hofstra University,,Hofstra 1974 BA,139290212.0,191649.0,,,Other Board Member,True,
2011,Martin B. Greenberg,Trustee,Hofstra University,,,139290212.0,191649.0,,,Trustee,True,
2011,Helene Fortunoff,Trustee,Hofstra University,,,139290212.0,191649.0,,,Trustee,True,
2011,Robert F. Dall,Trustee,Hofstra University,,,139290212.0,191649.0,,,Trustee,True,
2011,"George William Bilicic, Jr",Trustee,Hofstra University,,,139290212.0,191649.0,,,Trustee,True,
2011,Alan J. Bernon,Vice Chairman,Hofstra University,,DeSales U 1985 BA; Georgetown 1988 JD,139290212.0,191649.0,,,Board Vice President,True,
2011,David S. Mack,Vice Chair,Hofstra University,,,139290212.0,191649.0,,,Board Vice President,True,
2011,Tejinder Bindra,Trustee,Hofstra University,,,139290212.0,191649.0,,,Trustee,True,
2011,Janis M. Meyer,Trustee,Hofstra University,,SUNY (Stony Brook) 1969 BA; Ohio State 1971 MA; Hofstra 1981 JD,139290212.0,191649.0,,,Trustee,True,
2011,Dr. Ruth J. Simmons,Trustee,Howard University,,Dillard 1967 BA; Harvard 1970 AM. 1973 PLD,137853757.0,131520.0,,,Trustee,True,
2011,Gregory A. White,Trustee,Howard University,,,137853757.0,131520.0,,,Trustee,True,
2011,L. Douglas Wilder,Trustee,Howard University,,Virginia Union BS; Howard U 1959 JD,137853757.0,131520.0,,,Trustee,True,
2011,Benaree P. Wiley,Trustee,Howard University,,Howard U 1968; Harvard 1972 MBA,137853757.0,131520.0,,,Trustee,True,
2011,Richard L. Wright,Faculty Trustee,Howard University,,,137853757.0,131520.0,,,Trustee,True,
2011,John D. Zeglis,Trustee,Howard University,,Illinois 1969 BS; Harvard 1972 JD,137853757.0,131520.0,,,Trustee,True,
2011,Wayman F. Smith III,Trustee,Howard University,,,137853757.0,131520.0,,,Trustee,True,
2011,Elizabeth G. Early,Trustee,Howard University,,,137853757.0,131520.0,,,Trustee,True,
2011,Aprille J. Ericsson,Alumni Trustee,Howard University,,,137853757.0,131520.0,,,Trustee,True,
2011,Dianne Atkinson Hudson,Career,Howard University,,,137853757.0,131520.0,,,Trustee,True,
2011,"Earl G. Graves, Sr",Trustee,Howard University,,,137853757.0,131520.0,,,Trustee,True,
2011,"Harold P. Freeman, M.D.",Trustee,Howard University,,,137853757.0,131520.0,,,Trustee,True,
2011,Addison Barry Rand,Chairman,Howard University,,,137853757.0,131520.0,,,Board President,True,
2011,Joshua B. Rales,Trustee,Howard University,,,137853757.0,131520.0,,,Trustee,True,
2011,Gerald D. Prothro,Trustee,Howard University,,,137853757.0,131520.0,,,Trustee,True,
2011,Richard D. Parsons,Trustee,Howard University,,Hawaii 1968 BA; Albany Law 1971 JD,137853757.0,131520.0,,,Trustee,True,
2011,Jessye Norman,Trustee,Howard University,,"Howard U 1967 BM; Michigan 1967 MM, 1986 MA",137853757.0,131520.0,,,Trustee,True,
2011,Cornell L. Moore,Trustee,Howard University,,Virginia Union 1961 AB; Howard U 1964 JD,137853757.0,131520.0,,,Trustee,True,
2011,Stacey J. Mobley,Trustee,Howard University,,"Howard U 1968 BS, 1971 JD",137853757.0,131520.0,,,Trustee,True,
2011,Floretta Dukes McKenzie,Trustee,Howard University,,,137853757.0,131520.0,,,Trustee,True,
2011,Charles J. McDonald,Trustee,Howard University,,,137853757.0,131520.0,,,Trustee,True,
2011,M. Kasim Reed,Trustee,Howard University,,"Howard U BA, JD",137853757.0,131520.0,,,Trustee,True,
2011,Robert L. Lumpkins,Trustee,Howard University,,Notre Dame 1966 BS; Stanford 1968 MBA,137853757.0,131520.0,,,Trustee,True,
2011,"Patrick T. ""Pat"" Harker",Trustee,Howard University,,,137853757.0,131520.0,,,Trustee,True,
2011,Anita D. Stearns Mayo,Alumni Trustee,Howard University,,"Howard U BS, MA; UC Berkeley JD",137853757.0,131520.0,,,Trustee,True,
2011,Renee Higginbotham-Brooks,Vice Chairman,Howard University,,,137853757.0,131520.0,,,Board Vice President,True,
2011,John A. Thain,Trustee,Howard University,,MIT 1977 SB; Harvard 1979 MBA,137853757.0,131520.0,,,Trustee,True,
2011,Sidney A. Ribeau,Trustee,Howard University,,,137853757.0,131520.0,,,Trustee,True,
2011,Sheila C. Johnson,Trustee,Howard University,,,137853757.0,131520.0,,,Trustee,True,
2011,Marie Collins Johns,Trustee,Howard University,,,137853757.0,131520.0,,,Trustee,True,
2011,"Warner Lawson, Jr.",Faculty Trustee,Howard University,,"Howard U 1962 BA, 1969 JD",137853757.0,131520.0,,,Trustee,True,
2011,"Charisse R. Lillie, Esq.",Trustee,Howard University,,Wesleyan U 1973 BA; Temple 1976 JD; Yale 1982 LLM,137853757.0,131520.0,,,Trustee,True,
2011,"Vernon E. Jordan, Jr",Trustee,Howard University,,,137853757.0,131520.0,,,Trustee,True,
2011,"Alan W. ""Bud"" Wendorf",Trustee,Illinois Institute Of Technology,,Illinois Tech 1971,180949307.0,145725.0,,,Trustee,True,
2011,David J. Vitale,Vice Chairman,Illinois Institute Of Technology,,Harvard 1968 BA; Chicago 1976 MBA,180949307.0,145725.0,,,Board Vice President,True,
2011,John J. Tracy,Trustee,Illinois Institute Of Technology,,,180949307.0,145725.0,,,Trustee,True,
2011,"Efthimios ""Tim"" Stojka",Trustee,Illinois Institute Of Technology,,,180949307.0,145725.0,,,Trustee,True,
2011,Carl S. Spetzler,Trustee,Illinois Institute Of Technology,,,180949307.0,145725.0,,,Trustee,True,
2011,John R. Schmidt,Trustee,Illinois Institute Of Technology,,"Harvard 1964 BA, 1967 JD",180949307.0,145725.0,,,Trustee,True,
2011,John W. Rowe,Chairman,Illinois Institute Of Technology,,Wisconsin 1967 BS. 1970 JD,180949307.0,145725.0,,,Board President,True,
2011,Ellen J. Reidy,Trustee,Illinois Institute Of Technology,,"Illinois Tech BS, MBA",180949307.0,145725.0,,,Trustee,True,
2011,"Michael Anthony ""Mike"" Pulick",Trustee,Illinois Institute Of Technology,,Michigan Tech BS; Chicago 1994 MBA,180949307.0,145725.0,,,Trustee,True,
2011,Robert A. Pritzker,Policy Committee Chairman,Illinois Institute Of Technology,,Illinois Tech 1946 BSIE,180949307.0,145725.0,,,Board President,True,
2011,Adrian R. Nemcek,Trustee,Illinois Institute Of Technology,,Illinois Tech BSEE; Loyola U (Chicago) MBA,180949307.0,145725.0,,,Trustee,True,
2011,James L. Tyree,Trustee,Illinois Institute Of Technology,,,180949307.0,145725.0,,,Trustee,True,
