Id,Source,Target,Type,Weight,Year
e_1999_1,Case Western Reserve University,Columbia University,Undirected,1,1999
e_1999_2,Carnegie Mellon University,Duquesne University,Undirected,3,1999
e_1999_3,Clark Atlanta University,Emory University,Undirected,2,1999
e_1999_4,Brandeis University,Fordham University,Undirected,1,1999
e_1999_5,Fordham University,Georgetown University,Undirected,1,1999
e_1999_6,Brown University,Johns Hopkins University,Undirected,1,1999
e_1999_7,Howard University,Johns Hopkins University,Undirected,1,1999
e_1999_8,Andrews University,Loma Linda University,Undirected,2,1999
e_1999_9,Illinois Institute Of Technology,Loyola University Chicago,Undirected,1,1999
e_1999_10,George Washington University,Marquette University,Undirected,1,1999
e_1999_11,Boston University,Massachusetts Institute Of Technology,Undirected,1,1999
e_1999_12,George Washington University,Massachusetts Institute Of Technology,Undirected,1,1999
e_1999_13,Dartmouth College,New School,Undirected,1,1999
e_1999_14,Georgetown University,New York University,Undirected,1,1999
e_1999_15,Pennsylvania State System Of Higher Education,Pennsylvania State University,Undirected,2,1999
e_1999_16,New York University,Rensselaer Polytechnic Institute,Undirected,1,1999
e_1999_17,Princeton University,Rice University,Undirected,1,1999
e_1999_18,Lehigh University,Seton Hall University,Undirected,1,1999
e_1999_19,Pennsylvania State System Of Higher Education,Temple University,Undirected,2,1999
e_1999_20,Pennsylvania State University,Temple University,Undirected,2,1999
e_1999_21,Brandeis University,Tufts University,Undirected,1,1999
e_1999_22,Tufts University,University Of Chicago,Undirected,1,1999
e_1999_23,Illinois Institute Of Technology,University Of Chicago,Undirected,1,1999
e_1999_24,Marquette University,University Of Chicago,Undirected,1,1999
e_1999_25,New School,University Of Chicago,Undirected,1,1999
e_1999_26,Tufts University,University Of Delaware,Undirected,1,1999
e_1999_27,Georgetown University,University Of Delaware,Undirected,1,1999
e_1999_28,Boston University,University Of North Carolina System,Undirected,1,1999
e_1999_29,New York University,University Of Notre Dame,Undirected,1,1999
e_1999_30,New Jersey Institute Of Technology,University Of Notre Dame,Undirected,1,1999
e_1999_31,Hofstra University,University Of Pittsburgh,Undirected,1,1999
e_1999_32,Carnegie Mellon University,University Of Pittsburgh,Undirected,1,1999
e_1999_33,Temple University,University Of Pittsburgh,Undirected,1,1999
e_1999_34,Pennsylvania State System Of Higher Education,University Of Pittsburgh,Undirected,1,1999
e_1999_35,Pennsylvania State University,University Of Pittsburgh,Undirected,1,1999
e_1999_36,New Jersey Institute Of Technology,University Of Pittsburgh,Undirected,1,1999
e_1999_37,Auburn University,University Of South Alabama,Undirected,2,1999
e_1999_38,Carnegie Mellon University,University Of Southern California,Undirected,1,1999
e_1999_39,Loyola Marymount University,University Of Southern California,Undirected,1,1999
e_1999_40,Marquette University,University Of St Thomas Minnesota,Undirected,1,1999
e_1999_41,University Of Notre Dame,University Of St Thomas Minnesota,Undirected,1,1999
e_1999_42,Carnegie Mellon University,University Of Tulsa,Undirected,1,1999
e_1999_43,Clark Atlanta University,University System Of Georgia,Undirected,1,1999
e_1999_44,Dartmouth College,University System Of New Hampshire,Undirected,1,1999
e_1999_45,University Of South Alabama,University of Alabama System,Undirected,1,1999
e_1999_46,Auburn University,University of Alabama System,Undirected,1,1999
e_1999_47,Seton Hall University,Villanova University,Undirected,1,1999
e_1999_48,Marshall University,West Virginia University,Undirected,16,1999
e_1999_49,Carnegie Mellon University,Worcester Polytechnic Institute,Undirected,1,1999
e_1999_50,University Of Connecticut,Yale University,Undirected,1,1999
