Id,Source,Target,Type,Weight,Year
e_2018_1,Clark Atlanta University,Emory University,Undirected,1,2018
e_2018_2,Case Western Reserve University,Emory University,Undirected,1,2018
e_2018_3,Drexel University,Fordham University,Undirected,1,2018
e_2018_4,Andrews University,Loma Linda University,Undirected,5,2018
e_2018_5,Illinois Institute Of Technology,Loyola University Chicago,Undirected,1,2018
e_2018_6,Loyola Marymount University,Marquette University,Undirected,1,2018
e_2018_7,Drexel University,New Jersey Institute Of Technology,Undirected,1,2018
e_2018_8,Long Island University,New York University,Undirected,1,2018
e_2018_9,Brandeis University,Pennsylvania State System Of Higher Education,Undirected,1,2018
e_2018_10,Pennsylvania State System Of Higher Education,Pennsylvania State University,Undirected,2,2018
e_2018_11,Massachusetts Institute Of Technology,Rensselaer Polytechnic Institute,Undirected,1,2018
e_2018_12,Catholic University Of America,Seton Hall University,Undirected,1,2018
e_2018_13,Georgetown University,St Johns University,Undirected,1,2018
e_2018_14,Pennsylvania State System Of Higher Education,Temple University,Undirected,2,2018
e_2018_15,Pennsylvania State University,Temple University,Undirected,2,2018
e_2018_16,Auburn University,University of Alabama System,Undirected,1,2018
e_2018_17,Loyola University Chicago,University Of Chicago,Undirected,1,2018
e_2018_18,Illinois Institute Of Technology,University Of Chicago,Undirected,1,2018
e_2018_19,Boston University,University Of Louisville,Undirected,1,2018
e_2018_20,Carnegie Mellon University,University Of Notre Dame,Undirected,1,2018
e_2018_21,Temple University,University Of Pittsburgh,Undirected,2,2018
e_2018_22,Pennsylvania State System Of Higher Education,University Of Pittsburgh,Undirected,2,2018
e_2018_23,Pennsylvania State University,University Of Pittsburgh,Undirected,2,2018
e_2018_24,Carnegie Mellon University,University Of Pittsburgh,Undirected,3,2018
e_2018_25,Auburn University,University Of South Alabama,Undirected,1,2018
e_2018_26,University Of South Alabama,University of Alabama System,Undirected,1,2018
e_2018_27,Cornell University,University Of Southern California,Undirected,1,2018
e_2018_28,Loyola University Chicago,University Of St Thomas Minnesota,Undirected,1,2018
e_2018_29,Georgetown University,University Of St Thomas Minnesota,Undirected,1,2018
e_2018_30,University Of Notre Dame,University Of Texas System,Undirected,1,2018
e_2018_31,Dartmouth College,University System Of New Hampshire,Undirected,1,2018
e_2018_32,Emory University,Washington University,Undirected,1,2018
e_2018_33,Rowan University,Widener University,Undirected,1,2018
e_2018_34,University Of Connecticut,Yale University,Undirected,1,2018
e_2018_35,Vanderbilt University,Yeshiva University,Undirected,1,2018
