Id,Source,Target,Type,Weight,Year
e_2013_1,Brown University,Carnegie Mellon University,Undirected,1,2013
e_2013_2,Brandeis University,Cornell University,Undirected,1,2013
e_2013_3,Clark Atlanta University,Emory University,Undirected,1,2013
e_2013_4,Catholic University Of America,Fordham University,Undirected,1,2013
e_2013_5,Boston College,Fordham University,Undirected,1,2013
e_2013_6,Brandeis University,George Washington University,Undirected,1,2013
e_2013_7,Duke University,Johns Hopkins University,Undirected,1,2013
e_2013_8,Andrews University,Loma Linda University,Undirected,5,2013
e_2013_9,Boston College,Loyola University Chicago,Undirected,1,2013
e_2013_10,Fordham University,Loyola University Chicago,Undirected,1,2013
e_2013_11,Boston College,Marquette University,Undirected,1,2013
e_2013_12,Harvard University,Massachusetts Institute Of Technology,Undirected,1,2013
e_2013_13,Boston University,Massachusetts Institute Of Technology,Undirected,1,2013
e_2013_14,Fordham University,New School,Undirected,1,2013
e_2013_15,Cornell University,New School,Undirected,1,2013
e_2013_16,Long Island University,New York University,Undirected,1,2013
e_2013_17,Georgetown University,New York University,Undirected,1,2013
e_2013_18,Drexel University,Pennsylvania State System Of Higher Education,Undirected,1,2013
e_2013_19,Pennsylvania State System Of Higher Education,Pennsylvania State University,Undirected,1,2013
e_2013_20,Howard University,Princeton University,Undirected,1,2013
e_2013_21,Carnegie Mellon University,Rensselaer Polytechnic Institute,Undirected,1,2013
e_2013_22,Seton Hall University,St Johns University,Undirected,1,2013
e_2013_23,Rensselaer Polytechnic Institute,St Johns University,Undirected,1,2013
e_2013_24,Rensselaer Polytechnic Institute,State University Of New York System,Undirected,1,2013
e_2013_25,St Johns University,State University Of New York System,Undirected,1,2013
e_2013_26,Rensselaer Polytechnic Institute,Syracuse University,Undirected,1,2013
e_2013_27,Syracuse University,Temple University,Undirected,1,2013
e_2013_28,Dartmouth College,Texas Christian University,Undirected,1,2013
e_2013_29,Duke University,University Of Chicago,Undirected,1,2013
e_2013_30,Johns Hopkins University,University Of Chicago,Undirected,1,2013
e_2013_31,Loyola University Chicago,University Of Chicago,Undirected,1,2013
e_2013_32,Illinois Institute Of Technology,University Of Chicago,Undirected,1,2013
e_2013_33,Carnegie Mellon University,University Of Notre Dame,Undirected,1,2013
e_2013_34,Dartmouth College,University Of Notre Dame,Undirected,1,2013
e_2013_35,Carnegie Mellon University,University Of Pittsburgh,Undirected,1,2013
e_2013_36,Pennsylvania State System Of Higher Education,University Of Pittsburgh,Undirected,2,2013
e_2013_37,Pennsylvania State University,University Of Pittsburgh,Undirected,1,2013
e_2013_38,Chapman University,University Of San Diego,Undirected,1,2013
e_2013_39,University Of South Alabama,University of Alabama System,Undirected,2,2013
e_2013_40,Cornell University,University Of Southern California,Undirected,1,2013
e_2013_41,University Of California System,University Of Southern California,Undirected,1,2013
e_2013_42,Boston College,University Of St Thomas Minnesota,Undirected,1,2013
e_2013_43,Georgetown University,University Of St Thomas Minnesota,Undirected,1,2013
e_2013_44,University Of San Diego,University Of St Thomas Minnesota,Undirected,1,2013
e_2013_45,St Johns University,University Of St Thomas Minnesota,Undirected,1,2013
e_2013_46,Mercer University,University System Of Georgia,Undirected,2,2013
e_2013_47,Dartmouth College,University System Of New Hampshire,Undirected,1,2013
e_2013_48,University Of St Thomas Minnesota,Vanderbilt University,Undirected,1,2013
e_2013_49,University Of North Carolina System,Wake Forest University,Undirected,1,2013
e_2013_50,University Of Pacific,Washington University,Undirected,1,2013
e_2013_51,Emory University,Washington University,Undirected,1,2013
e_2013_52,Massachusetts Institute Of Technology,West Virginia University,Undirected,1,2013
e_2013_53,Carnegie Mellon University,West Virginia University,Undirected,1,2013
